LFQ	109	4	0	5	250	382	326	335	282	341	317	291	324	320	383	411	439	489	537	597	633	647	748	860	755	985	1080	1278	1214	1361	1502	1732	1923	1935	2459	2404	2719	3511	3793	4315	5418	5719	9002	11284	21865	71278	90911	0
LFQ	110	146	0	10	274	363	370	336	286	288	318	333	345	349	413	408	495	491	511	586	646	711	729	876	825	1014	1061	1314	1208	1393	1571	1622	1990	1979	2361	2438	2667	3430	3731	4327	5207	5653	8727	11152	21582	70002	92826	0
LFQ	111	4	0	11	264	380	315	323	267	314	338	360	395	357	356	439	445	524	496	602	639	643	754	920	817	996	1029	1257	1260	1371	1487	1653	2040	1892	2305	2358	2702	3511	3758	4324	5428	5722	8743	11412	22057	69044	93052	0
LFQ	112	1	0	4	226	353	323	301	316	311	318	311	341	325	417	459	491	505	531	623	616	680	688	971	844	954	1054	1304	1238	1480	1582	1706	1935	1924	2343	2478	2663	3483	3854	4320	5160	5660	8718	11274	22352	68144	93783	0
LFQ	113	10	0	13	256	376	348	300	322	282	346	367	408	338	399	454	448	511	540	622	676	682	797	906	813	1015	1126	1455	1263	1451	1656	1727	2064	2013	2546	2632	2732	3671	3934	4486	5558	5834	9488	11727	24085	76395	80292	0
LFQ	114	77	0	9	241	372	360	341	328	298	309	349	362	358	476	437	482	528	508	636	606	668	763	968	846	995	1110	1334	1281	1438	1621	1746	2077	1984	2506	2427	2852	3551	3965	4443	5524	5712	9428	11700	24204	74474	82670	0
LFQ	115	0	0	7	237	371	347	308	324	311	359	323	358	359	422	439	499	528	523	637	695	677	752	1040	819	989	1037	1302	1282	1429	1554	1738	2183	2075	2496	2590	2713	3617	4064	4509	5536	5887	9489	12134	24931	75099	80375	0
LFQ	116	1	0	6	237	389	345	325	303	319	341	349	383	337	405	453	498	545	538	636	660	705	736	967	915	956	1020	1329	1312	1384	1556	1743	2085	1967	2463	2476	2733	3502	3991	4355	5328	5732	9317	11941	24374	70580	86827	0
LFQ	117	0	0	14	251	384	359	317	327	318	340	339	369	347	424	473	452	540	525	629	642	670	771	986	829	1047	1043	1348	1271	1385	1584	1754	2090	1893	2498	2510	2836	3514	4095	4398	5231	5694	9528	11818	24847	71921	84753	0
LFQ	118	0	0	5	244	382	361	341	297	321	379	329	351	388	434	459	463	526	536	630	658	744	745	941	804	1004	1038	1351	1221	1399	1601	1694	2188	1867	2445	2535	2662	3495	4035	4348	5350	5897	9367	11839	25026	70159	86505	0
LFQ	119	2	0	10	252	388	336	334	317	323	321	339	405	369	442	467	513	534	558	631	691	716	767	931	966	1029	1137	1401	1262	1449	1633	1774	2060	1966	2453	2529	2839	3628	4108	4437	5455	5763	9968	12168	26753	74336	78604	0
LFQ	120	69	0	11	294	398	348	342	365	295	342	353	384	413	437	487	535	524	565	631	676	774	759	1031	901	1057	1081	1382	1258	1470	1675	1811	2129	1977	2361	2569	2746	3644	4167	4510	5361	5897	9940	12329	27101	72798	79167	0
LFQ	121	9	0	10	243	414	375	319	335	306	398	328	379	370	448	452	487	508	556	607	690	770	781	931	857	1075	1094	1374	1297	1427	1574	1829	2206	1951	2515	2692	2834	3633	4210	4605	5238	5832	10158	12661	27261	72765	78560	0
LFQ	122	3	0	11	242	423	345	329	376	334	374	372	391	357	446	475	502	580	574	661	696	736	820	965	905	1055	1101	1427	1263	1499	1657	1790	2204	1951	2601	2708	2812	3626	4213	4655	5485	5870	10438	12706	28054	76143	73189	0
LFQ	123	0	0	8	267	436	351	342	316	354	369	363	364	390	453	472	488	551	577	620	674	784	762	951	920	1086	1136	1357	1290	1434	1674	1844	2161	1972	2519	2707	2763	3674	4279	4486	5548	5895	10190	12848	29300	75231	73158	0
LFQ	124	292	0	8	249	425	372	350	346	339	373	350	411	415	507	469	523	542	555	655	669	716	775	997	902	1030	1107	1355	1324	1470	1739	1840	2230	1925	2606	2505	2833	3508	4218	4592	5612	5956	10376	13109	30224	76324	70241	0
LFQ	125	1	0	14	249	397	383	308	340	369	400	337	401	385	437	487	544	528	563	668	672	812	772	989	935	1078	1091	1407	1277	1446	1621	1792	2186	1991	2694	2610	2811	3572	4456	4518	5652	5952	10463	13335	30791	75928	69702	0
LFQ	126	116	0	8	265	410	388	354	367	331	365	356	442	345	445	472	514	549	583	634	636	756	777	929	930	1097	1064	1347	1234	1490	1666	1885	2133	1888	2594	2582	2797	3482	4355	4448	5228	5958	10138	13233	31735	75768	70270	0
LFQ	127	105	0	8	297	440	381	368	377	345	361	360	412	384	443	474	488	574	599	701	639	811	751	984	931	1083	1117	1469	1335	1471	1633	1888	2201	1849	2573	2562	2923	3503	4482	4468	5641	6089	10545	13745	33546	75095	66913	0
LFQ	128	3	0	10	271	359	384	344	349	362	377	391	408	445	442	453	504	599	595	610	632	772	851	989	897	1142	1119	1410	1323	1463	1737	1869	2194	1887	2608	2663	2851	3602	4280	4616	5528	6164	10555	13963	34904	76493	63946	0
LFQ	129	2	0	7	312	436	388	333	367	343	419	366	452	403	452	506	551	623	587	688	687	800	795	1018	943	1140	1085	1347	1331	1517	1712	1967	2272	1966	2719	2644	2980	3689	4453	4662	5824	6150	10889	14199	36953	79020	57367	0
LFQ	130	4	0	11	316	466	370	374	395	356	431	382	435	396	531	510	593	579	565	675	711	850	861	1028	928	1153	1125	1499	1379	1520	1771	2028	2322	2104	2847	2828	3048	3791	4728	4721	5897	6209	11433	14556	39241	78518	52879	0
LFQ	131	6	0	14	275	445	403	369	377	390	427	391	466	404	473	507	528	599	606	692	661	853	851	1072	1024	1125	1149	1498	1327	1503	1678	2083	2421	1958	2783	2696	3060	3705	4651	4882	5821	6004	11591	14864	40315	80386	50031	0
LFQ	132	129	0	8	299	424	386	372	353	372	392	362	452	392	497	507	563	638	626	760	688	840	799	1018	1024	1156	1170	1583	1379	1536	1680	2031	2343	2043	2882	2706	3016	3677	4770	4776	5989	6288	11999	15164	42329	79245	47701	0
LFQ	133	11	0	10	283	459	418	385	381	386	455	422	475	414	475	485	559	600	578	672	704	885	804	1040	972	1141	1198	1440	1384	1523	1764	2028	2352	1937	2776	2731	3039	3711	4680	4731	6014	6440	11747	15372	43069	78801	47613	0
LFQ	134	1	0	7	325	461	462	374	361	393	433	404	465	415	477	567	590	588	630	688	710	923	808	1101	1032	1166	1167	1594	1386	1539	1828	2154	2320	2029	2924	2884	3016	3897	4977	4919	6244	6378	12514	15736	45924	81466	39087	0
LFQ	135	57	0	20	312	493	493	421	396	370	407	413	474	441	506	535	553	605	608	721	769	876	884	1139	1051	1208	1265	1575	1412	1577	1826	2079	2373	2056	2944	2778	3036	3823	4893	4822	6252	6616	12381	16370	47599	79958	37977	0
LFQ	136	0	0	14	330	467	422	403	451	361	421	394	466	421	491	558	559	646	641	756	756	922	903	1078	1003	1171	1136	1535	1416	1598	1882	2038	2373	2075	2925	2871	3070	3830	4978	4881	6257	6632	12411	16672	50085	76959	38106	0
LFQ	137	65	0	18	325	477	444	396	393	377	407	371	457	432	526	553	522	631	645	729	749	928	876	1035	1015	1200	1139	1504	1374	1535	1797	2078	2390	2128	2916	2669	3016	3760	4742	4809	6119	6592	12223	16885	50375	79297	36445	0
LFQ	138	56	0	12	304	468	404	402	358	327	385	399	461	402	481	543	546	654	615	704	778	858	854	1051	984	1122	1153	1486	1444	1550	1787	2053	2356	2092	2885	2752	3117	3706	4810	4689	6064	6683	12208	17526	52670	78450	34715	0
LFQ	139	33	0	17	298	444	440	407	376	401	409	361	480	409	507	512	597	631	631	688	681	872	839	1155	1038	1174	1190	1504	1395	1543	1773	2026	2356	2004	2788	2633	3089	3774	4761	4838	6213	6676	12284	18084	54907	77419	32707	0
LFQ	140	63	0	6	315	486	428	409	432	387	432	440	430	417	514	547	579	628	619	725	783	919	919	1141	1038	1215	1223	1596	1476	1620	1798	2190	2484	2080	2957	2864	3144	3911	5029	4804	6350	6949	13114	18582	57721	79189	24411	0
LFQ	141	0	0	14	313	482	448	419	371	419	434	410	460	461	550	588	585	644	658	702	784	909	871	1151	1062	1186	1193	1592	1437	1642	1829	2161	2562	2139	2889	2863	3216	3842	5133	4852	6440	6981	13342	18855	60475	78984	21016	0
LFQ	142	2	0	9	323	464	462	418	459	397	429	428	504	465	550	583	602	679	667	763	699	990	846	1251	1087	1192	1219	1632	1413	1680	1872	2265	2567	2164	3102	2920	3272	4095	5264	5058	6602	7099	13825	19724	63280	79250	14792	0
LFQ	143	80	0	20	342	529	508	422	444	399	425	433	496	460	586	553	644	695	680	740	793	960	842	1224	1055	1258	1269	1620	1462	1623	1935	2271	2639	2162	3004	2930	3256	3957	5338	4835	6665	7105	13960	20671	66133	77027	12914	0
LFQ	144	135	0	13	330	510	459	406	437	392	448	440	492	447	572	603	610	684	665	766	811	931	849	1169	1059	1281	1180	1638	1473	1641	1875	2220	2501	2143	2953	2980	3138	3880	5312	5063	6711	7281	14183	21398	67925	76441	10919	0
LFQ	145	62	0	19	363	485	430	429	395	390	442	411	463	406	543	547	610	682	659	718	804	902	869	1165	1040	1233	1197	1607	1475	1666	1824	2188	2412	2183	2922	2875	3246	3935	5267	4879	6684	7275	14100	22350	70027	76702	8483	0
LFQ	146	5	0	18	343	472	431	390	451	388	471	406	516	455	505	528	602	706	702	727	782	909	859	1166	1076	1208	1240	1564	1465	1669	1848	2219	2425	2208	2896	3017	3353	3875	5143	4931	6675	7548	14790	21823	71277	75395	7887	0
LFQ	147	81	0	16	380	478	483	456	430	403	470	444	569	471	565	584	643	748	719	806	788	999	897	1199	1157	1244	1289	1629	1600	1680	1927	2306	2638	2223	3171	3030	3290	3960	5534	5129	6989	7445	15867	22715	73286	72453	4173	0
LFQ	148	1	0	13	355	502	473	442	460	409	462	437	503	482	496	603	566	700	631	813	783	943	924	1230	1089	1288	1266	1581	1479	1717	1967	2252	2584	2170	3076	3088	3437	4053	5521	5139	6986	7743	16298	22518	75444	70593	3847	0
LFQ	149	137	0	12	332	540	467	432	432	438	502	433	491	410	539	580	603	686	664	759	788	948	838	1236	1090	1237	1223	1606	1459	1651	1871	2184	2582	2187	2926	3016	3122	3993	5330	5045	6987	8075	16422	23529	78785	67117	3660	0
LFQ	150	18	0	13	356	547	481	454	452	419	534	434	531	507	521	594	650	754	664	787	803	1028	912	1250	1110	1301	1250	1657	1531	1688	1996	2340	2528	2190	2999	3114	3416	4028	5646	5251	7163	8127	17326	24473	81532	61548	2441	0
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	4	0	0	5	10	11	13	8	5	7	4	3	5	2	3	1	3	0	3	2	4	2	3	1	1	2	2	0	6	1	5	3	2	4	5	3	9	49	298	0	0	0	0	0	0	0	0
MPC	2	1	0	0	1	7	15	7	6	4	5	6	2	5	3	4	2	4	4	0	3	3	1	0	1	0	1	4	3	0	2	0	0	4	3	0	3	3	6	5	216	61	11	0	0	0	0	0
MPC	3	0	0	0	0	3	8	3	6	5	4	4	1	3	4	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	1	1	1	3	2	3	118	70	92	0	0	0	0	0
MPC	4	0	0	0	1	9	20	12	7	12	9	6	3	6	5	4	4	8	2	3	2	1	0	2	4	2	0	1	0	2	1	0	0	3	1	3	1	2	6	3	125	73	57	0	0	0	0	0
MPC	5	0	0	0	0	12	8	1	6	2	5	4	3	4	4	2	1	1	4	3	1	2	2	2	1	0	2	1	1	0	0	0	2	2	2	0	2	0	4	3	89	58	111	0	0	0	0	0
MPC	6	0	0	0	0	21	9	17	13	14	12	12	4	4	12	3	3	5	4	1	8	5	3	4	1	1	2	2	5	1	4	1	1	5	1	1	2	4	3	7	94	92	72	0	0	0	0	0
MPC	7	0	0	0	8	31	32	27	26	26	14	18	18	10	17	9	12	9	9	11	11	12	8	9	6	11	5	4	3	3	2	4	3	3	0	3	3	3	4	3	199	63	13	0	0	0	0	0
MPC	8	55	0	0	2	27	30	20	21	19	22	13	14	11	15	11	9	8	6	10	8	12	7	4	2	5	5	1	6	2	4	8	1	3	1	3	2	3	4	6	114	82	56	0	0	0	0	0
MPC	9	0	0	0	5	32	50	28	29	14	17	15	16	12	11	13	8	7	9	7	8	5	5	5	7	3	3	3	3	1	2	7	1	4	1	0	5	2	3	2	1	8	6	11	7	46	194	0
MPC	10	0	0	0	1	18	41	25	17	9	8	12	13	14	9	7	9	7	8	4	5	4	2	4	2	6	1	2	1	1	2	3	1	4	1	2	3	4	3	1	6	7	1	7	8	34	185	0
MPC	11	0	0	0	4	27	38	25	12	25	18	18	20	16	8	15	15	13	7	4	8	5	5	7	4	3	4	2	4	3	4	1	3	1	2	4	1	5	1	2	3	6	1	6	10	38	192	0
MPC	12	0	0	0	5	20	39	22	34	21	19	13	14	13	11	14	7	5	7	7	7	8	6	5	1	3	4	0	3	4	2	2	0	0	4	0	1	2	5	1	5	7	8	8	7	27	207	0
MPC	13	0	0	0	3	32	31	22	26	20	13	12	15	12	13	6	5	12	7	8	1	4	4	4	3	0	6	8	2	2	1	3	2	1	1	0	4	6	1	3	7	3	6	12	7	32	179	0
MPC	14	0	0	0	3	24	44	29	25	19	19	12	7	16	14	11	12	8	10	11	4	7	4	6	5	5	4	2	4	5	2	3	0	1	2	2	2	2	4	3	2	6	4	7	13	29	183	0
MPC	15	0	0	0	5	33	45	33	19	17	11	13	12	16	13	11	9	19	13	5	6	10	6	2	5	6	5	2	1	0	2	2	0	3	1	2	6	5	2	4	2	6	6	13	10	27	178	0
MPC	16	0	0	0	0	57	66	47	31	31	28	15	17	12	9	11	10	7	6	4	7	8	5	2	3	2	2	2	3	3	2	4	4	4	2	5	4	1	5	4	2	7	13	11	13	18	113	99
MPC	17	46	0	0	0	48	74	46	40	43	24	9	13	15	15	6	11	6	6	5	6	3	3	2	2	6	2	8	6	1	1	4	1	2	5	3	4	4	3	3	8	5	7	6	9	29	101	116
MPC	18	2	0	0	2	52	72	64	40	31	33	22	21	21	16	15	10	7	6	10	10	7	5	6	2	2	1	3	6	2	3	1	3	1	2	2	2	6	5	0	8	8	6	7	8	25	90	108
MPC	19	0	0	0	0	51	60	51	31	31	27	16	24	16	18	10	10	8	7	1	5	3	8	4	3	4	4	2	2	2	2	1	0	3	2	3	5	3	4	4	5	8	7	6	19	30	104	113
MPC	20	0	0	0	0	50	67	59	47	31	26	24	26	20	21	10	17	10	13	5	6	8	10	4	5	3	3	4	2	2	5	2	4	3	6	2	2	2	2	3	4	7	4	11	6	18	72	95
MPC	21	0	0	0	1	56	89	61	43	22	31	27	17	20	12	12	8	6	6	10	8	6	6	2	6	3	5	4	3	1	2	4	4	0	4	0	1	7	5	1	7	5	8	6	12	22	85	101
MPC	22	0	0	0	0	44	94	59	34	29	22	19	26	13	13	12	11	9	12	8	6	6	7	5	5	3	4	1	1	2	6	2	5	3	4	3	2	4	2	2	3	6	5	10	15	26	91	89
MPC	23	0	0	0	1	72	85	63	39	32	30	10	24	8	18	9	14	9	6	8	7	8	2	1	0	2	2	0	2	3	1	2	3	1	1	1	1	3	4	2	1	3	4	5	16	15	75	97
MPC	24	0	0	0	0	59	84	48	42	41	24	24	20	14	15	15	10	16	7	4	7	8	8	3	2	4	4	6	2	4	4	2	4	4	3	1	1	1	4	1	2	4	6	11	15	17	100	87
MPC	25	0	0	0	2	57	68	56	35	31	26	25	17	25	21	14	10	7	5	7	5	3	8	5	1	5	4	3	3	5	2	4	2	3	2	0	4	2	5	7	4	7	6	8	12	21	84	96
MPC	26	0	0	0	0	59	94	57	37	32	19	26	19	10	17	8	9	15	11	11	7	3	10	8	7	6	3	2	3	0	4	3	3	3	4	0	1	4	1	7	2	4	7	10	8	15	88	116
MPC	27	130	0	0	1	71	82	60	41	30	22	20	23	17	11	14	16	15	7	5	8	7	7	4	6	4	2	3	1	1	3	1	0	0	1	3	1	1	1	2	6	4	6	5	8	21	71	111
MPC	28	69	0	0	1	74	70	72	42	42	37	22	12	13	19	15	6	8	7	4	7	6	14	5	5	9	5	2	4	5	2	3	3	1	6	1	3	5	2	6	5	3	1	7	9	25	82	119
MPC	29	23	0	0	1	66	64	58	43	35	27	18	20	16	12	10	12	9	10	5	4	7	1	2	6	1	4	3	4	3	0	2	5	2	3	2	3	2	1	5	2	5	6	10	9	22	85	119
MPC	30	34	0	0	1	65	89	61	34	37	23	26	20	12	16	19	17	9	10	12	8	7	7	7	2	3	4	3	3	5	3	3	5	0	1	2	3	4	4	5	5	4	7	13	6	28	89	104
MPC	31	11	0	0	0	56	72	59	30	36	41	29	22	20	18	17	11	12	10	10	3	4	3	2	8	5	1	4	5	2	3	5	3	5	1	0	1	8	1	7	3	4	9	12	16	27	68	108
MPC	32	2	0	0	0	49	68	68	48	35	27	36	23	16	12	13	14	14	17	8	9	8	5	6	3	10	2	4	2	1	3	4	1	2	1	0	2	3	3	4	3	3	4	9	7	30	78	107
MPC	33	0	0	0	1	53	82	44	48	45	29	24	17	17	17	19	14	12	13	6	5	6	3	6	2	7	3	5	3	2	2	2	2	3	3	3	6	7	3	4	3	5	4	5	10	20	75	101
MPC	34	0	0	0	3	62	74	58	44	39	20	13	17	15	16	17	11	3	9	4	12	4	7	6	4	4	5	3	4	2	4	4	1	0	2	2	1	5	1	1	5	5	7	10	10	31	78	104
MPC	35	0	0	0	1	57	70	70	52	34	26	22	16	19	18	15	13	10	13	13	4	7	8	8	7	4	2	3	5	5	6	5	3	4	1	1	1	4	4	2	3	5	8	5	19	16	70	112
MPC	36	0	0	0	1	69	83	61	42	32	40	26	26	23	11	13	21	15	8	9	9	4	5	5	6	6	3	6	1	2	1	1	0	2	3	2	5	1	3	7	5	3	2	13	16	24	87	116
MPC	37	1	0	0	1	71	80	55	46	30	29	24	14	13	16	19	13	10	10	6	10	8	8	4	10	7	6	2	4	1	3	6	1	2	2	2	0	4	6	2	1	7	5	5	13	18	80	144
MPC	38	10	0	0	1	68	78	53	42	30	32	23	20	17	19	14	14	10	6	6	6	9	7	2	6	6	4	6	4	6	3	0	4	6	3	5	0	1	3	3	1	5	5	9	10	21	59	109
MPC	39	2	0	0	2	72	79	59	39	29	28	37	25	17	26	13	8	13	10	6	5	5	8	4	1	6	4	1	6	2	3	2	3	0	4	3	2	2	2	2	5	5	4	9	10	23	82	105
MPC	40	36	0	0	0	60	89	51	39	37	27	30	19	12	16	13	10	12	6	12	6	4	3	8	4	3	1	2	4	2	3	2	1	5	1	1	2	3	5	4	7	5	3	3	13	26	71	113
MPC	41	0	0	0	1	59	96	61	44	51	40	27	22	23	15	12	13	14	10	5	5	5	5	6	4	7	2	7	1	5	2	5	1	3	4	4	4	0	3	7	5	5	4	6	22	19	72	120
MPC	42	12	0	0	0	65	78	58	43	33	36	25	19	14	16	17	11	12	12	9	6	5	7	3	6	6	3	5	5	2	1	3	3	6	4	1	1	6	1	3	5	6	6	8	9	21	73	111
MPC	43	96	0	0	1	74	91	55	57	38	35	29	29	12	18	17	11	7	12	4	9	6	6	8	6	3	2	4	2	4	6	2	1	3	2	0	6	0	3	5	3	0	6	9	8	23	71	108
MPC	44	2	0	0	1	59	95	73	51	34	47	21	20	21	17	14	17	8	8	8	4	5	6	0	2	1	6	4	4	2	3	3	4	4	2	5	3	1	3	5	2	4	0	7	13	23	55	108
MPC	45	97	0	0	3	59	87	69	54	36	37	19	16	19	17	14	13	13	10	8	3	11	6	5	9	2	4	4	2	4	3	2	2	5	5	2	4	4	4	4	0	1	4	10	8	22	76	96
MPC	46	0	0	0	1	73	89	62	51	45	38	26	16	11	17	14	16	7	9	5	10	6	8	4	4	5	3	10	1	5	2	1	4	3	6	7	2	2	4	3	2	7	6	6	15	29	74	114
MPC	47	19	0	0	0	67	81	75	49	40	37	25	32	18	11	18	11	9	7	4	6	11	3	3	6	5	2	4	4	0	4	6	2	2	3	1	6	4	4	2	6	6	3	4	13	24	60	97
MPC	48	5	0	0	1	76	84	67	42	41	16	31	28	20	22	12	10	10	13	6	4	13	4	4	6	1	2	1	2	2	5	2	1	4	2	1	5	2	3	3	5	8	7	9	12	29	62	115
MPC	49	0	0	0	1	77	68	72	46	37	37	30	19	18	15	12	13	14	6	6	6	7	7	5	3	7	1	2	4	0	4	2	2	4	0	1	5	3	5	2	5	4	9	6	15	21	66	118
MPC	50	13	0	0	2	79	90	59	42	46	30	24	25	22	14	11	12	13	12	7	6	5	6	4	5	8	6	5	4	4	7	2	0	3	5	3	7	5	5	1	8	4	3	12	10	24	60	118
MPC	51	0	0	0	2	57	91	69	51	55	39	25	25	16	19	16	15	7	13	4	4	8	6	9	7	3	2	4	5	2	3	5	1	0	3	4	0	5	5	3	8	6	2	11	12	23	59	107
MPC	52	14	0	0	2	60	77	73	52	49	34	29	24	30	27	12	14	18	6	11	4	2	4	6	7	5	4	4	6	3	5	5	0	4	2	1	3	3	8	4	4	5	6	3	8	21	77	114
MPC	53	0	0	0	1	71	86	64	60	45	34	29	24	17	17	18	7	12	10	10	7	8	6	7	4	4	6	3	2	4	1	3	9	2	1	4	3	3	3	5	6	2	5	3	17	15	69	127
MPC	54	0	0	0	1	71	111	64	46	50	30	27	25	14	16	21	12	9	10	6	9	6	10	5	7	6	5	4	4	6	5	1	1	2	3	4	4	1	2	1	4	3	5	11	11	22	65	112
MPC	55	38	0	0	2	62	101	65	53	26	25	28	17	24	18	8	10	19	14	6	6	6	5	4	3	6	4	3	3	3	1	7	6	3	4	3	1	3	0	7	1	7	5	5	11	17	61	160
MPC	56	0	0	0	1	73	82	52	59	38	32	39	20	19	20	12	9	13	12	12	10	11	7	7	5	4	3	3	3	6	1	3	1	7	3	1	3	4	2	6	4	1	4	6	13	19	59	120
MPC	57	47	0	0	2	84	79	66	60	49	36	33	25	20	14	16	18	9	10	11	10	6	14	3	4	7	5	2	3	3	2	2	5	4	4	1	3	4	6	4	3	7	5	3	10	25	55	121
MPC	58	5	0	0	0	77	109	68	46	45	39	29	19	24	19	24	15	8	9	13	8	2	4	10	9	5	4	3	7	6	6	6	2	3	2	4	3	1	1	4	5	3	5	5	14	24	70	104
MPC	59	0	0	0	0	67	97	70	60	45	40	35	28	19	19	13	13	11	10	8	10	8	7	3	4	3	5	7	5	2	2	2	3	5	5	3	1	1	10	4	6	3	3	10	8	15	67	106
MPC	60	34	0	0	2	57	110	86	51	42	32	17	20	22	10	19	14	16	6	9	6	15	7	5	2	1	3	3	6	5	6	4	1	3	1	2	1	0	6	4	6	1	3	6	14	15	79	128
MPC	61	97	0	0	2	87	65	66	58	40	36	22	20	26	18	16	13	13	5	10	7	5	9	4	10	3	3	2	3	2	2	1	3	6	2	4	1	5	5	2	3	5	4	10	8	21	79	133
MPC	62	66	0	0	4	75	99	74	46	49	35	32	25	20	14	12	17	8	13	11	10	6	8	2	10	5	1	3	2	0	3	1	4	2	0	3	2	1	6	0	1	6	11	6	9	25	66	119
MPC	63	62	0	0	3	80	93	54	59	44	23	21	29	27	17	14	12	13	11	11	8	2	5	7	7	9	5	4	1	1	4	2	4	3	3	0	3	2	3	8	0	5	6	7	5	20	66	145
MPC	64	1	0	0	6	86	96	52	47	43	27	26	19	16	14	15	16	8	14	11	11	9	6	3	4	3	3	5	7	3	8	1	1	3	4	2	0	3	2	4	1	5	7	6	13	11	51	123
MPC	65	0	0	0	2	79	92	88	57	44	33	31	18	21	12	16	10	11	12	11	6	7	9	3	7	1	7	7	4	4	3	3	1	4	2	3	2	3	4	2	5	9	5	13	8	15	68	133
MPC	66	0	0	0	1	76	79	70	51	48	42	33	28	24	18	16	18	10	16	16	12	5	7	5	7	4	1	1	4	5	2	4	1	1	4	7	3	2	2	3	5	4	3	8	10	13	70	141
MPC	67	108	0	0	0	74	70	72	47	39	29	34	30	18	13	20	14	8	10	8	15	10	9	4	5	4	4	1	3	1	1	4	2	3	2	3	7	4	3	4	6	3	6	7	7	26	59	117
MPC	68	381	0	0	0	69	99	80	60	40	36	36	26	22	24	17	14	12	11	5	10	11	7	6	8	7	3	2	6	2	3	3	4	5	4	0	6	6	2	1	5	2	8	7	17	23	60	124
MPC	69	34	0	0	1	68	92	71	51	52	27	25	22	22	20	24	10	8	8	8	4	7	9	7	4	3	2	5	2	5	9	1	5	4	0	2	1	3	3	4	7	6	6	12	12	14	62	133
MPC	70	19	0	0	1	78	102	91	48	39	38	33	23	20	18	10	7	6	12	10	5	10	12	3	2	6	6	4	4	3	5	2	3	3	1	5	6	3	4	0	2	6	2	8	8	22	46	139
MPC	71	4	0	0	0	68	98	72	60	51	28	22	23	22	17	20	14	14	9	6	7	14	11	6	3	6	4	3	2	3	3	1	2	2	2	1	2	4	5	5	2	3	7	10	12	19	52	123
MPC	72	0	0	0	4	65	100	70	54	52	36	34	27	34	17	16	14	9	11	8	6	8	6	4	4	8	5	5	8	3	4	1	1	5	6	6	1	2	5	4	3	3	10	5	7	21	61	117
MPC	73	5	0	0	3	69	103	72	52	40	36	36	27	28	33	23	15	16	9	13	8	7	7	6	4	4	8	4	3	4	4	4	6	1	2	2	5	1	2	2	5	5	9	6	13	21	59	108
MPC	74	56	0	0	1	76	110	69	61	42	38	23	30	15	21	21	19	7	10	9	9	7	11	2	7	11	4	3	4	2	0	8	3	6	3	3	4	1	4	1	6	8	5	9	6	26	61	130
MPC	75	39	0	0	1	66	101	83	51	55	37	35	33	22	20	13	17	14	10	10	11	7	5	9	6	5	5	7	1	4	3	1	1	4	0	3	3	4	3	4	8	2	7	11	10	12	53	115
MPC	76	2	0	0	2	90	115	78	55	55	36	23	23	23	17	17	4	11	18	10	16	9	7	7	4	8	5	5	5	4	1	4	1	0	3	2	1	5	0	3	1	5	6	9	12	19	71	149
MPC	77	66	0	0	1	90	111	73	73	46	47	26	34	24	18	19	8	13	14	5	8	9	9	6	3	5	2	4	4	2	3	3	4	1	5	3	2	4	8	7	4	5	1	7	12	16	66	105
MPC	78	2	0	0	1	84	108	79	44	52	44	37	36	25	19	10	12	14	11	11	8	7	6	10	1	5	3	7	5	2	1	4	1	9	6	4	3	7	2	2	4	8	7	7	15	23	54	133
MPC	79	3	0	0	3	90	93	77	73	45	32	34	35	18	18	15	15	12	7	9	7	4	7	8	7	9	2	4	5	3	6	0	3	5	6	2	3	3	3	4	3	2	6	6	10	18	72	133
MPC	80	13	0	0	2	99	97	76	56	42	46	27	22	22	19	12	13	22	11	14	14	7	4	4	5	3	3	6	3	6	3	2	3	3	1	2	3	5	2	5	7	3	7	3	12	19	64	117
MPC	81	0	0	0	2	77	110	81	67	60	39	32	34	24	26	16	17	18	12	10	10	9	4	10	5	6	3	3	6	5	3	3	4	1	3	3	7	0	9	2	8	8	5	9	8	17	64	129
MPC	82	6	0	0	1	95	113	76	68	47	36	37	21	18	18	21	13	11	12	12	9	9	8	5	9	5	6	4	4	1	1	3	2	3	4	5	4	3	2	3	8	4	6	10	15	19	64	107
MPC	83	311	0	0	2	103	93	76	67	39	37	41	27	25	15	21	14	9	9	8	6	3	11	8	4	8	4	3	5	3	6	4	3	0	3	4	2	4	1	4	8	4	6	12	11	25	77	120
MPC	84	406	0	0	6	83	107	71	70	56	37	20	27	25	22	13	12	13	13	7	7	6	6	2	6	4	3	5	3	5	1	3	2	5	1	3	3	4	5	3	7	9	7	12	15	20	53	127
MPC	85	3	0	0	3	73	105	87	57	43	47	32	24	34	14	14	22	13	15	9	14	9	12	1	6	5	4	2	3	4	1	5	1	3	4	4	2	2	3	6	3	5	4	5	8	15	59	100
MPC	86	290	0	0	0	89	114	70	58	52	30	30	22	28	32	23	14	10	16	13	3	6	10	5	3	4	1	1	3	2	2	6	2	2	5	2	2	2	10	3	4	5	4	8	15	18	57	123
MPC	87	1	0	0	0	79	106	70	63	46	40	29	35	30	25	11	10	15	14	14	8	5	4	2	7	1	5	5	3	2	8	4	0	2	2	4	4	1	2	6	3	5	5	5	9	26	68	115
