LFQ	110	0	0	1	158	283	241	252	251	257	256	262	259	306	318	373	391	443	473	511	537	611	624	758	766	898	823	1035	1069	1283	1229	1415	1708	1690	1919	2090	2345	2696	2789	3271	4083	6350	5449	10333	14835	51120	118838	0
LFQ	111	0	0	3	161	257	252	257	245	251	263	305	284	270	346	408	387	434	483	489	577	568	648	794	712	895	937	1141	1078	1314	1224	1461	1740	1751	2020	2132	2355	2775	2993	3299	4366	6704	5440	10650	15115	51253	116562	0
LFQ	112	2	0	1	169	281	259	248	234	243	254	293	279	316	353	355	409	449	469	469	600	569	667	781	746	852	882	1168	1110	1258	1233	1327	1776	1748	1907	2088	2262	2749	2790	3397	4263	6664	5485	10532	15247	50858	117557	0
LFQ	113	0	0	8	186	304	238	239	252	265	235	258	290	307	353	387	422	413	542	486	561	594	638	767	749	843	919	1102	1025	1336	1219	1365	1729	1742	2042	2071	2309	2627	2867	3347	4341	6769	5492	10522	15105	50442	117891	0
LFQ	114	0	0	7	198	280	275	290	231	298	239	284	274	316	341	411	355	429	492	538	593	603	636	738	757	879	882	1191	1110	1215	1245	1415	1741	1707	2028	2013	2296	2597	2787	3293	4262	6676	5367	10468	14947	50321	118574	0
LFQ	115	0	0	6	200	327	233	270	259	298	254	274	320	286	331	437	392	435	522	491	585	613	641	759	842	875	954	1134	1045	1274	1198	1351	1708	1744	1957	2071	2408	2697	2723	3399	4362	6757	5454	10653	15062	50253	117745	0
LFQ	116	0	0	7	172	313	250	271	254	262	269	326	293	295	346	404	408	434	501	531	619	584	645	780	815	916	931	1168	1098	1393	1257	1415	1854	1757	1952	2073	2369	2622	2945	3443	4297	6879	5312	10660	15247	50798	116434	0
LFQ	117	0	0	6	199	281	285	277	244	263	244	294	297	332	357	375	405	432	498	481	593	599	672	759	836	860	877	1197	1066	1341	1218	1408	1792	1769	2011	2209	2354	2628	2694	3359	4278	6830	5459	10536	15366	50043	117575	0
LFQ	118	0	0	3	194	298	254	267	245	251	258	289	302	329	327	399	435	440	534	483	593	598	660	731	808	831	1014	1186	1108	1326	1253	1375	1718	1814	1987	2101	2331	2639	2838	3350	4229	6802	5600	10547	15055	50417	117380	0
LFQ	119	1	0	0	197	283	280	267	268	282	285	289	265	308	345	381	428	469	484	480	580	587	702	732	871	913	890	1171	1124	1339	1301	1391	1868	1752	2027	2116	2450	2653	2918	3462	4204	6929	5560	10474	15258	50407	116608	0
LFQ	120	0	0	3	198	270	254	277	260	272	275	313	334	332	366	384	441	474	475	515	599	606	743	728	866	874	940	1186	1119	1347	1394	1368	1820	1729	2117	2180	2484	2491	2780	3429	4102	7081	5718	10691	15172	50349	116243	0
LFQ	121	0	0	8	200	301	287	284	248	296	260	302	298	307	370	388	465	437	524	500	595	616	695	730	891	848	987	1185	1194	1417	1278	1366	1921	1832	2067	2168	2499	2570	2938	3489	4084	7038	5672	10947	15061	50304	115732	0
LFQ	122	2	0	5	174	280	267	271	244	279	291	291	287	320	352	412	382	467	521	497	647	681	698	717	822	858	1075	1104	1168	1364	1346	1424	1706	1962	2024	2194	2517	2476	2984	3648	4031	7376	5375	10859	14600	50530	116070	0
LFQ	123	79	0	2	187	289	273	270	241	284	289	276	308	309	345	406	444	478	509	480	661	641	670	721	864	841	1014	1059	1142	1367	1346	1361	1801	1901	1971	2254	2514	2360	2889	3537	3764	7196	5523	10596	14715	49599	117822	0
LFQ	124	0	0	3	221	312	302	293	262	250	272	324	339	346	344	414	416	476	524	524	609	633	723	712	877	885	1087	1166	1147	1330	1357	1312	1833	1942	2064	2147	2580	2441	3122	3706	3964	7719	5504	10910	14400	50428	115378	0
LFQ	125	43	0	4	185	332	274	266	303	287	272	315	298	335	351	433	480	475	550	515	652	617	649	698	789	863	1081	1151	1170	1373	1455	1331	1958	1959	2028	2222	2553	2374	2916	3634	3957	7174	5586	10683	14539	50471	115997	0
LFQ	126	1	0	6	212	299	293	306	285	278	283	302	316	345	367	389	458	521	539	521	714	588	771	705	881	889	1110	1179	1202	1384	1374	1348	1910	2005	1993	2276	2516	2459	2978	3666	4127	7554	5637	10956	14627	51288	113740	0
LFQ	127	1	0	4	208	337	281	269	286	329	306	286	358	344	338	390	458	509	540	543	638	635	731	762	848	874	1043	1109	1256	1396	1383	1390	1858	1956	2012	2308	2623	2448	2844	3694	4003	7498	5645	10797	14894	50652	114514	0
LFQ	128	72	0	3	209	329	316	320	272	295	307	293	309	340	359	402	479	534	556	517	695	649	689	737	908	882	1068	1090	1256	1505	1431	1374	1911	1953	2066	2249	2620	2382	3055	3530	4050	7463	5745	10956	14892	50260	114270	0
LFQ	129	1	0	4	204	309	293	277	280	289	319	294	303	323	359	388	438	510	503	496	648	578	749	768	844	914	1081	1089	1238	1388	1414	1363	1896	1901	1989	2277	2538	2304	3060	3579	4021	7562	5597	10559	15179	50472	114999	0
LFQ	130	65	0	7	188	338	322	308	255	336	346	314	334	359	415	420	407	540	539	543	686	662	756	767	864	941	1124	1171	1332	1420	1470	1447	2072	2080	2050	2380	2595	2538	3202	3726	4168	7636	5921	11181	15582	50362	111428	0
LFQ	131	0	0	5	224	321	304	307	254	283	279	348	339	340	378	431	441	510	528	564	648	660	685	799	835	966	1083	1090	1278	1411	1443	1348	1966	1893	2093	2262	2558	2473	3075	3608	3950	7319	5770	10639	15101	49361	115427	0
LFQ	132	132	0	5	232	319	284	309	292	292	292	318	331	324	367	438	474	469	503	504	609	618	674	809	858	869	1098	1114	1248	1316	1455	1305	1925	1805	2106	2422	2632	2583	3107	3619	4093	7279	5888	10736	15260	49098	115186	0
LFQ	133	1	0	4	205	303	301	291	279	304	275	302	297	353	345	419	437	484	494	526	639	615	654	812	811	929	1065	1138	1157	1341	1388	1299	1827	1782	2053	2334	2542	2486	3187	3586	4090	7129	5706	10483	15548	49134	116242	0
LFQ	134	1	0	6	201	348	336	304	304	333	277	329	350	359	363	416	440	507	572	521	658	659	713	852	828	955	1105	1087	1243	1385	1525	1392	1906	1899	2106	2405	2472	2460	3052	3533	4036	7149	5738	10592	15855	49466	114559	0
LFQ	135	133	0	7	214	349	285	302	300	300	338	322	340	374	393	407	458	534	578	508	648	683	736	838	799	941	1118	1110	1274	1433	1446	1436	1883	1882	2085	2493	2488	2643	3360	3589	4222	7295	6014	10568	16092	49762	112617	0
LFQ	136	0	0	7	222	355	310	335	335	314	346	345	369	371	394	394	496	537	599	559	708	708	729	807	797	983	1174	1139	1238	1410	1483	1457	1809	1941	2149	2397	2495	2559	3212	3623	4230	7216	6066	10493	15938	48436	114112	0
LFQ	137	1	0	7	204	348	318	303	295	305	289	314	367	331	376	420	427	472	528	554	688	649	749	807	764	975	1059	1183	1232	1364	1470	1398	1859	1817	2141	2559	2330	2666	3125	3491	4354	7199	5979	10444	16071	48895	114470	0
LFQ	138	0	0	8	213	335	322	316	335	309	316	336	318	393	389	418	465	522	534	568	674	667	798	827	816	889	1133	1118	1293	1333	1494	1472	1893	1880	2099	2481	2539	2706	3200	3454	4330	7164	6115	10470	16257	48657	113741	0
LFQ	139	33	0	6	218	353	329	301	344	305	318	331	380	344	381	417	505	488	582	590	690	667	761	803	827	987	1124	1081	1270	1438	1521	1514	1950	1939	2149	2491	2528	2738	3205	3570	4491	6915	6207	10610	16541	49478	111877	0
LFQ	140	76	0	3	225	345	298	298	335	297	342	339	355	380	420	441	506	537	540	543	719	651	782	890	829	1020	1067	1143	1257	1407	1532	1426	1875	1797	2243	2435	2498	2569	3217	3536	4518	6969	6128	10292	16167	48823	113527	0
LFQ	141	2	0	6	204	373	338	356	298	318	363	400	332	347	429	435	487	568	588	588	668	676	789	855	806	992	1112	1094	1235	1492	1485	1550	1878	1939	2354	2541	2531	2702	3294	3492	4486	6869	6434	10515	17119	49511	110746	0
LFQ	142	68	0	5	256	398	339	312	338	332	328	319	400	424	423	396	476	568	604	595	683	712	725	896	846	1057	1150	1091	1354	1473	1631	1521	1978	2006	2235	2562	2529	2814	3218	3717	4575	7108	6459	10656	16826	50115	109079	0
LFQ	143	1	0	3	226	355	323	304	335	295	371	336	361	390	411	431	486	561	592	543	716	672	708	879	826	1014	1067	1161	1302	1427	1490	1560	1826	1841	2220	2499	2490	2724	3193	3668	4770	6843	6344	10609	16457	49125	111842	0
LFQ	144	0	0	4	221	386	371	331	324	341	363	371	338	358	410	459	452	585	594	598	703	641	735	861	852	1010	1128	1143	1262	1449	1636	1614	1903	1912	2324	2458	2575	2830	3345	3508	4786	6784	6582	10224	16933	49558	110335	0
LFQ	145	0	0	7	245	382	332	299	336	311	350	355	377	395	426	477	527	560	605	594	745	711	804	847	914	1022	1160	1179	1379	1398	1503	1666	1889	2023	2368	2429	2443	2883	3260	3665	4910	6859	6753	10632	16858	50068	108651	0
LFQ	146	668	0	14	244	394	364	351	332	308	317	322	358	397	453	421	507	597	604	540	720	713	740	862	894	1032	1079	1117	1262	1413	1616	1643	1841	1925	2278	2411	2487	2887	3204	3525	5072	6601	6891	10503	16760	49306	109624	0
LFQ	147	1	0	1	237	371	345	327	361	327	346	346	366	400	386	443	498	539	594	587	706	684	727	847	948	1024	1098	1124	1288	1394	1553	1605	1924	1833	2381	2377	2463	2890	3293	3489	5010	6697	6601	10444	16845	49263	110614	0
LFQ	148	0	0	8	256	375	306	309	341	314	322	334	369	380	426	464	536	603	587	603	709	662	768	909	919	1076	1105	1214	1309	1481	1521	1728	1901	1900	2351	2483	2450	3017	3222	3641	5016	6492	6807	10578	16852	49894	109058	0
LFQ	149	2	0	7	238	390	361	325	331	313	322	349	370	422	420	458	511	597	600	605	710	685	757	879	945	1122	1067	1143	1317	1450	1527	1705	1874	1898	2496	2348	2504	2908	3474	3657	5320	6597	6994	10564	17094	50491	107448	0
LFQ	150	1	0	8	245	376	369	324	357	361	325	346	389	381	439	477	512	602	583	607	746	671	744	875	905	1114	1044	1169	1290	1394	1599	1707	1881	1971	2432	2391	2472	2860	3270	3552	5218	6305	6907	10488	17141	49812	108930	0
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	0	0	0	2	16	9	3	5	9	4	3	3	2	0	3	2	2	2	0	2	2	0	2	0	0	0	2	1	4	4	7	2	3	2	3	9	17	70	198	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	9	13	9	2	8	7	3	3	3	0	2	3	2	0	1	0	4	0	0	1	1	0	1	1	1	3	2	1	0	1	0	4	4	10	8	105	10	122	0	0	0	0	0
MPC	3	0	0	0	0	3	5	9	5	1	4	2	7	3	2	1	5	0	3	1	0	4	1	0	1	0	2	1	0	2	0	2	0	3	3	0	3	2	4	2	32	47	155	0	0	0	0	0
MPC	4	0	0	0	1	13	11	10	4	6	1	4	3	3	2	1	1	2	0	2	5	0	1	2	1	1	0	1	0	2	3	1	4	1	2	1	2	4	2	3	15	43	173	0	0	0	0	0
MPC	5	0	0	0	0	10	4	7	7	1	6	7	2	4	4	3	2	0	3	4	0	2	2	2	0	2	1	0	1	2	1	1	0	1	1	0	1	0	1	2	3	13	208	1	0	0	0	0
MPC	6	0	0	0	0	10	16	8	11	5	3	2	2	4	5	0	7	8	3	4	1	3	1	2	2	1	3	2	0	1	0	2	1	1	0	2	3	4	1	3	3	18	217	0	0	0	0	0
MPC	7	0	0	0	0	25	22	9	17	11	11	11	11	4	7	5	1	5	6	6	5	2	1	4	4	3	0	2	2	5	2	1	0	2	2	1	0	3	1	5	9	32	181	0	0	0	0	0
MPC	8	0	0	0	0	7	15	17	10	10	10	8	2	11	5	0	3	4	2	2	1	2	2	0	0	5	0	2	4	1	1	2	0	2	0	1	3	1	6	5	3	8	194	0	0	0	0	0
MPC	9	0	0	0	0	21	19	21	12	8	6	4	9	6	4	3	2	8	1	3	7	2	2	0	5	0	1	1	2	1	2	1	4	2	2	1	3	0	2	4	4	2	14	6	14	45	159	0
MPC	10	0	0	0	0	15	21	12	15	8	8	5	2	5	4	5	3	3	3	2	7	3	2	2	1	1	1	1	4	0	1	1	1	2	5	1	1	2	1	3	4	5	8	11	11	35	125	0
MPC	11	0	0	0	0	22	16	19	10	18	10	8	5	5	6	3	1	5	5	5	2	5	5	1	1	3	3	1	1	1	1	1	2	2	1	3	2	1	1	4	2	4	7	5	11	63	148	0
MPC	12	0	0	0	1	17	29	17	14	7	11	8	9	3	6	10	4	6	6	1	3	1	2	2	3	0	3	0	0	1	1	4	1	2	0	3	1	1	3	5	4	4	5	14	12	36	137	0
MPC	13	0	0	0	1	33	14	18	5	11	8	11	4	6	7	5	3	6	3	3	3	3	1	3	0	2	0	1	1	0	2	1	0	3	2	2	3	2	5	7	4	10	3	5	7	54	128	0
MPC	14	0	0	0	0	14	17	13	15	13	8	11	5	7	5	3	11	5	7	3	1	0	1	2	5	3	3	1	1	1	1	3	2	2	6	3	1	1	2	6	1	6	4	7	7	45	115	0
MPC	15	0	0	0	0	13	25	22	13	5	11	7	8	5	5	10	5	5	4	3	5	4	2	4	5	2	5	1	3	0	2	1	2	2	2	2	1	1	5	2	5	7	4	12	20	57	122	0
MPC	16	0	0	0	0	29	35	29	18	12	17	9	9	6	4	3	7	6	5	4	2	2	4	3	4	5	1	1	3	2	0	2	4	2	3	1	3	3	2	3	4	7	5	6	8	17	49	113
MPC	17	0	0	0	1	24	44	25	26	23	14	11	7	8	5	6	3	5	2	3	1	3	5	0	1	4	1	0	2	1	1	5	0	1	2	3	2	0	1	2	4	1	5	7	11	13	49	138
MPC	18	0	0	0	0	33	51	34	15	21	11	16	10	8	7	6	4	6	3	5	4	2	1	1	2	0	1	2	1	1	0	1	2	1	3	1	2	0	2	7	4	6	5	6	8	20	47	121
MPC	19	0	0	0	0	23	48	31	19	18	19	11	6	4	11	7	1	5	5	5	4	4	5	2	1	2	0	2	2	2	1	2	1	2	2	3	3	2	4	3	3	1	3	5	14	11	54	129
MPC	20	0	0	0	0	34	55	29	25	23	13	12	12	8	9	6	3	5	6	4	7	2	4	2	2	3	8	0	0	3	0	3	3	2	2	1	3	0	0	2	4	1	5	7	13	19	60	121
MPC	21	0	0	0	0	37	43	34	27	23	14	17	3	14	7	4	5	5	5	8	0	4	3	1	1	1	1	1	7	1	4	3	2	3	3	0	2	0	4	6	1	2	5	2	14	11	43	130
MPC	22	18	0	0	1	29	37	23	24	21	11	14	15	8	11	9	7	3	3	1	2	5	3	2	3	1	2	1	3	2	2	2	3	2	1	3	7	1	3	5	4	1	6	7	7	10	72	117
MPC	23	0	0	0	1	37	46	34	24	22	13	11	10	7	15	5	4	5	0	3	5	1	1	0	1	1	1	2	1	1	3	1	1	1	4	2	5	3	0	6	9	5	6	7	8	12	58	129
MPC	24	0	0	0	2	33	41	28	22	16	19	19	10	16	11	7	6	5	0	5	4	3	6	4	4	1	1	2	0	2	2	2	2	1	1	1	2	4	3	2	2	7	5	7	11	13	48	125
MPC	25	0	0	0	0	31	52	31	24	16	11	14	9	4	9	8	4	5	8	3	2	3	6	1	6	2	0	1	3	1	0	2	0	1	0	2	4	1	1	0	2	3	7	4	10	14	48	106
MPC	26	41	0	0	0	35	32	34	39	12	20	9	8	8	8	6	4	4	3	5	3	5	2	2	8	6	0	1	2	0	1	3	2	2	2	0	2	2	3	7	5	4	6	1	8	20	50	105
MPC	27	1	0	0	1	31	51	30	18	16	22	19	10	8	10	3	4	5	5	2	3	1	0	0	4	2	2	0	1	1	0	3	0	2	2	1	1	1	2	4	2	4	3	3	8	12	63	121
MPC	28	0	0	0	1	33	42	28	18	21	16	12	9	4	8	7	8	2	8	5	1	1	3	0	3	1	1	1	2	1	0	4	0	1	2	0	1	3	0	3	3	5	7	5	8	18	72	121
MPC	29	2	0	0	0	43	51	33	25	20	9	8	18	6	6	9	7	5	8	3	3	3	4	2	1	0	1	0	2	1	3	3	0	5	2	1	1	2	2	2	2	3	4	1	12	18	63	111
MPC	30	0	0	0	0	34	44	34	29	21	9	12	14	7	6	9	8	6	7	2	3	1	1	1	5	4	4	2	1	1	1	1	1	2	5	3	2	3	1	6	2	2	8	2	12	16	59	123
MPC	31	0	0	0	0	28	53	46	29	19	22	10	13	8	9	7	7	6	4	8	6	7	3	2	1	1	0	0	2	2	0	0	1	0	3	0	3	1	1	4	5	2	3	6	11	11	62	120
MPC	32	0	0	0	1	36	51	42	24	20	18	17	12	11	7	8	3	4	5	4	5	5	0	4	4	4	3	0	5	2	0	2	2	2	2	3	4	2	6	5	4	1	6	6	10	15	74	118
MPC	33	9	0	0	0	38	36	27	27	20	17	9	12	4	8	9	5	5	5	8	2	5	5	1	4	3	1	5	1	1	0	2	3	1	1	0	2	4	2	4	4	2	5	8	7	12	62	119
MPC	34	0	0	0	0	49	52	33	25	17	13	22	19	5	8	5	4	4	6	2	1	3	2	3	2	3	3	1	1	1	3	1	3	0	2	1	2	4	2	2	2	3	8	5	19	11	58	106
MPC	35	16	0	0	0	39	44	33	22	21	18	12	15	7	10	4	4	10	8	5	6	1	5	2	3	0	2	0	2	0	1	2	1	1	2	3	0	3	2	2	1	4	9	6	12	12	44	121
MPC	36	0	0	0	0	29	53	33	20	15	14	15	13	11	5	5	7	9	4	4	4	4	3	1	3	4	1	2	1	3	0	3	2	0	3	1	1	2	2	3	4	5	4	9	11	21	52	121
MPC	37	12	0	0	0	24	43	32	21	23	21	17	17	9	8	3	7	10	5	7	5	6	1	1	3	2	3	3	1	0	1	0	1	0	1	2	8	1	5	1	2	3	4	5	8	17	67	112
MPC	38	0	0	0	1	43	51	42	34	20	13	7	22	7	7	8	5	3	2	5	5	4	1	1	5	1	4	1	1	3	0	3	2	2	2	3	4	0	4	2	9	5	1	8	11	14	54	100
MPC	39	0	0	0	0	35	43	48	33	16	16	6	14	9	8	8	6	7	8	8	1	4	0	2	3	2	3	4	3	1	1	1	2	3	2	0	1	0	3	4	4	4	7	2	11	14	47	132
MPC	40	14	0	0	1	41	54	34	26	25	14	17	13	9	11	5	4	8	5	2	5	7	2	3	3	0	4	2	1	3	1	1	0	1	2	0	0	2	1	3	8	3	8	7	9	14	54	111
MPC	41	82	0	0	3	27	51	43	41	18	11	7	9	14	9	8	4	4	6	4	1	5	3	2	1	2	2	0	3	2	2	2	3	3	3	2	0	1	1	3	7	6	5	6	9	7	52	117
MPC	42	0	0	0	0	43	57	26	18	25	16	14	9	10	14	7	7	4	4	1	1	3	4	4	4	3	2	3	1	1	1	0	2	0	1	2	4	5	4	4	6	2	9	6	7	10	66	99
MPC	43	0	0	0	0	38	60	42	26	22	23	10	16	12	14	7	5	7	0	5	5	4	2	1	3	4	1	2	2	1	2	3	1	2	3	5	2	3	3	3	4	1	3	3	15	6	51	117
MPC	44	0	0	0	0	37	44	28	35	22	16	14	13	4	10	7	5	6	0	6	1	4	3	0	3	2	2	3	1	2	3	2	3	2	2	1	2	0	1	4	4	3	4	3	6	9	45	107
MPC	45	0	0	0	0	43	64	46	27	21	16	9	12	4	9	5	4	3	5	6	2	3	1	4	3	1	0	7	4	5	0	3	1	2	1	3	3	3	4	4	3	2	7	3	12	16	49	112
MPC	46	0	0	0	0	46	45	35	29	31	11	17	9	9	11	10	6	6	4	2	5	6	3	0	1	4	1	1	3	2	1	1	1	1	2	1	4	2	0	3	2	3	4	4	11	24	70	132
MPC	47	0	0	0	0	39	55	26	32	21	13	19	9	10	7	5	6	7	4	3	4	1	6	1	4	2	1	1	1	2	1	4	0	0	3	0	2	7	1	2	4	5	6	6	13	21	39	143
MPC	48	0	0	0	1	38	63	35	28	19	16	16	16	10	9	8	5	8	4	3	3	3	2	4	4	2	2	2	1	2	0	4	0	1	1	1	3	1	1	1	4	5	8	7	8	16	49	119
MPC	49	0	0	0	2	43	61	44	36	30	18	17	14	7	5	11	5	7	8	6	4	0	1	2	4	5	1	1	1	1	3	1	0	0	4	1	2	0	4	1	2	8	9	4	10	6	45	117
MPC	50	0	0	0	0	54	54	33	23	40	21	9	9	12	8	2	5	5	7	4	1	2	2	4	3	3	0	1	2	3	4	2	1	2	3	0	1	0	3	4	5	6	2	6	15	7	43	110
MPC	51	0	0	0	0	46	61	34	27	20	19	15	13	10	9	9	6	6	5	7	2	5	3	1	6	2	1	0	2	1	1	4	2	2	2	2	1	1	2	4	2	3	6	6	10	11	52	118
MPC	52	0	0	0	3	41	46	43	26	33	23	20	17	10	10	9	7	4	3	5	3	1	2	5	4	3	2	1	0	2	2	3	2	0	1	0	5	0	3	5	5	4	6	3	13	14	60	117
MPC	53	0	0	0	1	38	57	29	23	23	8	16	13	11	11	10	6	3	6	10	4	3	1	1	5	4	3	2	1	1	2	1	1	0	1	1	3	0	2	3	4	5	6	6	4	10	40	115
MPC	54	0	0	0	0	38	61	40	35	15	14	14	6	12	12	9	8	4	8	5	3	3	2	4	3	2	1	1	0	0	1	3	3	1	2	2	6	1	3	3	1	2	8	4	14	7	56	110
MPC	55	0	0	0	1	48	55	42	29	33	16	13	14	7	12	7	11	5	7	9	7	2	3	5	5	3	4	3	1	5	2	1	5	2	2	2	3	2	4	4	4	3	1	3	8	14	56	113
MPC	56	598	0	0	3	39	51	53	25	17	18	15	18	14	11	15	6	6	6	2	5	2	1	3	2	1	3	4	1	3	5	3	1	0	2	2	1	0	4	5	3	1	2	6	10	15	61	132
MPC	57	0	0	0	0	59	40	37	29	30	17	16	7	11	6	8	8	5	5	2	4	7	5	3	3	3	3	1	1	5	1	2	2	1	2	2	2	0	3	4	3	2	1	6	12	9	50	116
MPC	58	0	0	0	1	39	52	48	26	29	19	13	18	16	10	9	6	6	7	5	6	4	2	2	4	0	1	5	2	3	1	3	3	2	2	3	0	2	6	4	4	1	9	2	14	17	58	133
MPC	59	0	0	0	0	46	70	44	27	26	25	12	16	9	11	7	8	5	4	11	2	7	3	5	3	1	3	0	2	3	1	1	2	1	0	0	2	0	3	3	3	5	4	4	7	15	50	121
MPC	60	0	0	0	1	49	61	55	32	26	18	18	11	17	5	6	6	4	9	9	2	4	3	3	2	5	0	3	2	2	1	3	2	5	2	3	0	1	3	1	1	8	5	4	5	9	56	128
MPC	61	0	0	0	3	49	58	43	33	29	27	25	12	17	9	14	9	9	6	9	2	5	4	3	0	3	2	0	1	1	2	0	2	2	5	2	2	1	3	3	3	5	5	9	13	14	54	118
MPC	62	0	0	0	0	39	63	37	39	34	32	18	11	9	10	13	7	10	4	2	2	9	2	2	1	4	1	4	1	2	6	0	1	1	3	3	1	1	2	3	1	2	5	5	7	11	57	110
MPC	63	72	0	0	1	40	52	38	27	32	16	15	15	13	10	12	10	7	6	6	6	4	1	5	2	3	2	4	1	1	2	2	1	2	1	4	3	1	4	4	2	4	5	6	9	9	64	132
MPC	64	0	0	0	0	52	58	42	31	23	20	23	21	11	7	8	10	7	4	6	7	2	5	3	1	1	2	2	1	4	1	0	4	0	3	5	1	2	3	6	3	4	4	3	13	7	47	110
MPC	65	0	0	0	3	67	70	33	28	28	14	20	14	9	12	8	7	3	4	2	7	8	2	3	5	1	2	4	3	2	0	1	1	2	4	3	4	3	1	4	5	3	3	9	7	22	62	133
MPC	66	0	0	0	2	49	60	46	24	17	13	15	13	18	9	6	10	9	10	2	4	3	6	3	6	1	5	2	1	3	1	1	3	0	0	1	2	2	4	1	4	2	3	5	8	18	58	128
MPC	67	0	0	0	5	43	64	35	37	24	30	21	12	11	10	16	10	4	7	3	7	7	5	1	1	1	3	4	2	3	1	1	1	2	5	4	6	0	2	6	2	4	3	2	10	12	54	101
MPC	68	0	0	0	1	54	76	52	39	23	25	25	15	14	9	8	6	3	6	10	2	1	0	3	2	2	3	2	2	3	3	1	1	2	0	2	4	2	3	10	4	7	1	12	10	16	55	127
MPC	69	0	0	0	0	66	72	49	40	25	27	14	12	8	10	9	5	3	3	3	7	2	7	5	4	3	5	0	5	2	6	2	1	2	3	2	1	2	3	4	5	1	3	7	13	14	55	133
MPC	70	0	0	0	0	61	60	47	33	25	28	20	16	13	13	19	8	13	8	6	8	6	5	3	1	1	2	5	1	1	4	3	3	0	3	3	3	1	1	5	3	3	4	9	10	9	44	119
MPC	71	0	0	0	0	51	68	42	38	31	29	11	18	12	14	8	7	2	2	3	4	3	5	2	2	3	2	2	0	0	6	1	3	3	3	5	1	4	4	7	1	4	5	10	10	12	46	114
MPC	72	0	0	0	1	59	53	47	22	26	30	24	12	14	6	8	10	5	8	5	6	5	4	7	2	6	1	1	0	4	2	2	3	0	1	3	1	1	4	2	1	5	5	12	4	16	42	111
MPC	73	82	0	0	3	48	53	56	29	35	22	25	15	23	17	12	7	6	5	2	7	3	7	2	4	4	1	5	1	1	0	0	0	3	1	1	3	1	6	4	4	2	7	1	11	15	56	118
MPC	74	61	0	0	0	45	72	38	35	27	20	12	14	11	12	6	16	7	9	1	9	3	2	2	4	0	1	3	3	2	1	0	2	3	3	6	2	2	2	5	5	2	4	7	2	19	52	117
MPC	75	0	0	0	0	57	62	45	33	28	27	22	20	18	13	6	14	7	10	6	5	4	5	2	3	2	5	1	4	4	5	1	2	0	0	4	1	0	2	5	6	5	4	6	8	15	48	94
MPC	76	0	0	0	1	50	57	47	22	28	31	21	11	11	10	8	8	6	5	3	7	3	4	3	1	3	2	2	2	2	3	0	1	1	3	2	4	5	1	3	5	0	5	4	8	21	47	101
MPC	77	111	0	0	3	56	72	41	45	25	30	16	13	9	12	11	12	9	6	8	7	4	2	4	4	2	4	1	2	4	7	1	2	0	2	4	1	2	2	3	4	4	6	5	7	10	48	119
MPC	78	0	0	0	0	51	72	40	23	29	28	23	14	15	10	12	9	9	6	5	10	6	1	4	1	3	3	3	2	3	2	1	3	0	3	4	2	0	1	1	6	5	4	3	7	14	51	109
MPC	79	1	0	0	0	54	73	41	40	35	25	14	15	11	9	14	11	11	6	7	6	7	2	4	8	2	3	3	0	1	1	4	1	0	3	4	2	1	3	5	3	4	4	9	9	10	52	118
MPC	80	0	0	0	0	45	75	54	45	30	26	21	18	9	23	14	12	7	7	8	0	6	4	3	7	5	4	3	4	2	3	0	1	0	4	4	0	2	4	2	8	2	3	4	10	17	57	121
MPC	81	0	0	0	1	53	66	48	41	31	27	22	19	17	10	13	7	13	9	3	9	4	5	2	8	3	0	1	4	2	1	3	1	1	3	3	0	1	3	5	2	5	7	6	9	11	48	113
MPC	82	0	0	0	2	66	89	46	45	25	35	18	13	12	15	10	8	11	11	4	8	5	5	6	8	3	3	5	1	3	0	2	2	3	0	1	1	2	4	2	4	4	5	3	18	12	60	112
MPC	83	0	0	0	2	65	101	54	42	32	23	22	14	19	11	9	13	10	8	4	7	5	3	3	4	2	2	5	0	3	3	2	2	2	1	2	5	2	2	3	5	5	8	6	10	15	50	119
MPC	84	99	0	0	0	55	84	63	46	38	24	31	17	11	7	10	9	6	6	7	5	6	5	5	7	5	2	3	0	5	2	1	2	4	6	2	3	3	2	5	3	3	2	6	10	15	49	123
MPC	85	0	0	0	1	51	75	58	50	38	27	15	19	16	8	6	14	4	9	5	7	3	2	1	2	3	4	2	0	3	4	2	2	2	1	2	3	3	5	6	2	2	5	4	14	13	72	98
MPC	86	0	0	0	1	61	81	74	40	23	28	19	13	14	10	9	10	8	4	7	7	5	3	4	4	2	2	4	4	8	1	3	1	0	3	4	2	2	2	4	2	2	7	8	18	11	47	110
MPC	87	0	0	0	1	57	97	57	41	42	27	17	20	13	9	9	8	3	5	9	5	8	3	4	4	2	5	3	2	3	2	3	1	5	2	3	1	3	6	4	4	4	6	3	11	11	44	133
MPC	88	0	0	0	0	57	87	40	38	29	26	20	18	17	14	6	9	12	7	8	4	5	6	1	3	6	5	3	0	2	3	5	2	1	5	3	3	3	3	6	1	3	8	9	11	13	45	127
MPC	89	0	0	0	2	62	70	73	38	32	22	25	22	23	11	9	11	3	10	3	6	3	3	1	4	6	4	2	3	4	1	2	3	1	4	2	2	2	2	2	2	5	3	4	5	12	72	110
