FFQ	120	0	0	0	15	20	17	14	15	15	20	24	34	31	43	33	29	32	56	50	51	63	65	77	78	98	116	154	147	137	141	159	214	243	244	334	153	387	473	297	506	514	789	676	1089	1485	1373	3914	2671	0
FFQ	121	0	0	2	19	29	27	28	28	21	28	31	26	34	36	36	27	44	59	72	62	64	74	103	92	125	113	140	132	151	168	187	247	247	236	317	185	393	490	328	522	571	749	682	1081	1438	1463	3710	2479	0
FFQ	122	13	0	0	16	21	29	21	22	22	32	25	27	25	35	43	39	35	43	47	66	78	67	88	78	106	95	118	158	129	150	191	220	243	265	324	169	381	475	318	549	497	817	639	1141	1479	1366	3997	2397	0
FFQ	123	35	0	1	18	27	21	20	16	15	26	23	33	31	35	38	30	61	45	54	57	59	75	95	118	114	117	127	140	123	166	186	237	252	241	341	185	387	445	283	496	559	761	604	1133	1528	1318	3988	2432	0
FFQ	124	0	0	4	16	14	19	26	22	23	17	33	34	37	41	30	37	45	50	71	52	63	77	90	90	97	122	137	141	124	152	187	239	244	237	293	188	387	463	282	548	528	801	621	1193	1600	1351	3989	2281	0
FFQ	125	0	0	1	18	24	19	27	24	20	27	20	29	23	36	32	36	43	60	54	58	57	76	84	117	90	116	150	144	139	149	174	213	240	205	324	185	383	479	292	510	521	793	629	1166	1607	1294	4152	2256	0
FFQ	126	0	0	0	15	30	24	20	21	16	27	25	35	40	48	30	40	49	52	59	68	51	60	90	95	103	113	139	123	141	172	178	247	253	215	296	187	367	450	325	506	557	790	637	1220	1620	1246	4178	2138	0
FFQ	127	0	0	1	21	20	13	15	27	17	20	20	37	38	40	25	30	42	40	46	61	59	57	83	87	92	116	141	139	134	163	191	241	233	212	326	174	420	501	312	521	531	781	590	1273	1651	1276	4175	2104	0
FFQ	128	6	0	4	23	23	18	15	24	23	26	23	28	21	38	43	38	52	50	56	62	64	75	91	77	101	98	138	149	149	154	175	243	260	261	330	202	394	450	295	551	542	787	585	1224	1652	1165	4330	1981	0
FFQ	129	0	0	2	22	25	22	15	16	26	20	19	38	43	42	39	32	41	55	44	61	50	60	97	96	91	123	130	151	123	152	176	227	246	212	329	169	391	481	279	492	540	771	576	1204	1807	1210	4356	1995	0
FFQ	130	1	0	3	18	21	26	20	20	32	24	28	30	26	45	29	36	40	41	48	65	56	87	81	95	111	113	137	134	136	160	180	240	250	238	317	199	389	493	298	499	528	747	604	1259	1627	1220	4413	1932	0
FFQ	131	1	0	1	8	25	29	20	22	21	24	23	30	30	30	46	22	41	43	64	59	63	62	67	90	97	126	126	161	127	166	160	216	235	227	319	166	389	468	327	530	508	861	566	1288	1737	1200	4452	1823	0
FFQ	132	16	0	1	9	19	30	24	19	11	24	16	46	30	35	41	51	31	49	57	54	73	63	82	84	87	122	127	152	133	163	161	237	245	229	326	170	360	457	256	524	546	832	537	1270	1733	1207	4429	1928	0
FFQ	133	0	0	2	17	19	22	25	25	12	28	28	31	31	41	28	42	46	32	56	62	67	74	72	102	104	99	125	135	126	156	165	230	243	239	287	145	407	515	303	519	536	815	588	1288	1703	1168	4471	1867	0
FFQ	134	5	0	2	21	19	22	24	24	21	22	21	27	29	38	39	41	59	38	51	61	60	81	101	91	105	123	134	140	143	150	163	225	257	209	326	183	326	455	305	528	530	876	562	1217	1700	1227	4463	1852	0
FFQ	135	0	0	1	16	20	20	26	25	28	12	25	26	23	33	34	36	49	49	36	61	71	48	91	80	95	103	128	145	113	162	181	236	243	254	297	156	377	497	267	521	489	830	569	1285	1773	1237	4471	1857	0
FFQ	136	3	0	1	24	24	16	22	15	18	28	19	35	38	35	27	30	47	47	49	57	64	62	86	82	111	127	122	149	132	172	161	252	245	241	324	163	354	475	283	535	540	857	610	1294	1658	1243	4454	1765	0
FFQ	137	0	0	2	15	19	21	39	25	30	22	13	28	29	30	27	60	38	51	54	55	88	55	89	91	103	134	131	159	148	144	163	224	253	257	301	169	391	489	293	497	541	843	562	1258	1740	1287	4410	1718	0
FFQ	138	0	0	0	19	25	12	26	24	22	26	27	43	25	30	35	35	57	58	57	72	66	69	96	80	105	101	135	138	132	168	165	244	228	232	289	172	417	426	292	476	570	831	592	1236	1689	1246	4560	1748	0
FFQ	139	0	0	4	13	17	20	22	23	22	18	15	28	36	30	31	20	39	47	47	59	69	71	67	86	99	126	143	124	112	157	170	214	240	227	305	167	395	502	323	497	582	811	638	1255	1707	1328	4461	1729	0
FFQ	140	1	0	0	15	23	22	23	19	19	24	22	33	19	45	24	30	40	45	56	60	78	52	90	86	98	110	141	165	115	137	197	219	215	235	300	155	394	501	296	508	578	806	608	1254	1705	1331	4550	1652	0
FFQ	141	0	0	3	16	26	20	16	23	16	22	22	35	24	42	34	48	41	51	64	68	74	78	87	63	101	119	122	129	131	158	165	207	262	248	300	176	371	471	297	479	605	783	635	1217	1733	1435	4439	1640	0
FFQ	142	2	0	4	17	21	19	21	23	14	20	26	33	26	33	45	41	41	54	70	67	86	67	91	80	95	103	127	167	130	167	189	232	276	261	326	182	377	495	283	502	586	752	651	1184	1706	1445	4454	1505	0
FFQ	143	3	0	1	28	23	21	24	31	25	25	17	32	29	27	32	38	42	47	48	53	64	64	78	98	113	128	117	142	137	139	164	216	216	237	332	175	351	455	287	507	577	785	660	1251	1698	1465	4493	1601	0
FFQ	144	0	0	6	15	26	20	22	35	21	28	22	36	29	33	35	36	59	50	68	57	70	76	106	86	93	120	121	151	130	147	183	210	257	261	302	173	417	494	304	503	598	817	686	1176	1643	1618	4347	1409	0
FFQ	145	0	0	3	19	23	24	22	29	16	24	21	27	37	42	35	39	57	53	42	55	86	63	73	94	104	131	137	142	129	151	177	225	253	222	335	199	384	512	292	486	564	759	722	1187	1625	1573	4436	1467	0
FFQ	146	0	0	0	22	21	29	27	18	24	29	21	48	36	29	38	39	40	48	52	79	76	64	97	91	107	136	166	158	127	143	185	220	255	270	325	185	400	496	300	507	623	800	634	1148	1723	1570	4216	1474	0
FFQ	147	13	0	1	17	25	34	29	26	23	24	29	31	37	34	38	40	50	56	62	62	81	67	75	95	103	126	126	181	129	139	192	210	239	274	286	171	401	488	310	462	622	771	707	1198	1708	1688	4230	1386	0
FFQ	148	0	0	0	17	16	21	21	27	32	18	17	24	33	43	33	46	58	42	62	71	67	84	73	81	91	124	126	178	134	150	198	220	285	228	307	181	392	493	311	436	641	733	701	1171	1716	1676	4414	1303	0
FFQ	149	0	0	2	19	22	24	25	26	26	16	23	34	30	35	29	48	49	46	70	73	75	70	76	77	105	94	115	172	122	155	181	212	254	210	324	148	404	502	297	435	651	716	727	1177	1637	1806	4480	1274	0
FFQ	150	4	0	2	24	25	26	28	21	23	27	20	36	32	36	37	44	42	62	51	62	68	77	102	79	92	97	134	164	122	164	183	243	248	261	310	179	384	528	283	478	618	744	752	1088	1679	1885	4321	1203	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	0	0	0	1	2	0	3	2	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	2	3	18	6	0	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	2	4	9	3	0	0	0
MPC	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	3	2	1	7	3	0	0	0
MPC	4	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	3	1	7	2	0	0	0
MPC	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	9	1	0	0	0
MPC	6	0	0	0	0	2	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	7	4	0	0	0
MPC	7	0	0	0	1	10	2	1	3	1	3	2	1	1	1	0	1	1	1	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	2	1	0	1	1	2	2	7	9	0	0	0
MPC	8	5	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	3	8	7	0	0	0
MPC	9	0	0	0	0	1	2	0	1	0	0	0	0	1	0	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	2	0	1	2	6	10	6
MPC	10	0	0	0	0	1	4	0	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	2	9	1
MPC	11	0	0	0	0	2	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	4	10	2
MPC	12	0	0	0	0	2	0	1	2	0	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	2	8	8	3
MPC	13	0	0	0	1	2	3	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	2	0	2	2	6	2
MPC	14	0	0	0	0	1	3	0	1	2	0	1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	2	8	2
MPC	15	0	0	0	0	2	1	3	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	3	13	6
MPC	16	0	0	0	0	7	7	2	2	2	4	0	2	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	7	9
MPC	17	0	0	0	0	1	1	4	0	1	2	2	2	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	2	7
MPC	18	0	0	0	1	5	4	3	4	0	1	2	2	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	7	4	8
MPC	19	5	0	0	0	5	4	1	1	2	1	2	0	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	3	10
MPC	20	29	0	0	1	5	6	1	1	1	0	4	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	1	0	1	4	3	10
MPC	21	0	0	0	0	4	3	3	3	1	2	2	0	3	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	4
MPC	22	0	0	0	0	2	4	4	2	2	2	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	5	5	7
MPC	23	0	0	0	0	6	3	4	4	0	0	2	1	1	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	2	1	0	0	0	1	3	3	10
MPC	24	0	0	0	0	5	4	0	1	1	1	1	1	1	0	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	3	0	0	0	5	9
MPC	25	0	0	0	0	8	2	2	0	1	1	3	1	1	0	0	0	1	1	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	2	2	2	4
MPC	26	0	0	0	1	3	4	7	2	2	5	4	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	1	1	1	6	2	6
MPC	27	0	0	0	0	7	3	1	1	4	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	2	0	2	0	1	0	5	6
MPC	28	0	0	0	0	8	3	3	2	1	1	1	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	2	10
MPC	29	0	0	0	0	4	5	1	1	1	1	1	3	0	1	0	0	1	2	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	2	1	0	1	4	5
MPC	30	0	0	0	0	2	4	3	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	1	5	6
MPC	31	0	0	0	0	4	8	3	1	5	2	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	1	1	2	1	1	3	5	7
MPC	32	0	0	0	0	5	1	4	1	2	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	2	3	4
MPC	33	0	0	0	0	5	2	4	1	1	1	1	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	2	2	2	0	0	3	0	5
MPC	34	0	0	0	1	7	9	5	2	2	1	1	0	3	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	1	1	3	4	10
MPC	35	0	0	0	0	5	7	0	3	1	0	0	2	1	0	1	0	0	1	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	1	1	1	0	1	4	2	4	5
MPC	36	0	0	0	0	1	4	4	4	1	1	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	1	1	0	1	2	0	2	4	8
MPC	37	0	0	0	0	4	2	7	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	0	3	10
MPC	38	0	0	0	1	7	2	0	2	4	3	0	3	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	2	0	0	1	1	1	1	3	12
MPC	39	0	0	0	0	8	8	7	4	4	3	2	1	1	0	1	0	0	2	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	2	2	4
MPC	40	2	0	0	0	3	3	3	2	1	1	0	1	0	2	0	1	1	2	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	1	0	1	1	1	0	1	4	6
MPC	41	0	0	0	1	6	3	5	2	1	1	0	1	2	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	4	7
MPC	42	0	0	0	1	5	5	6	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	1	0	0	3	1	2	3	2	10
MPC	43	0	0	0	1	7	3	3	2	3	2	1	0	1	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2	4	2	5	6
MPC	44	3	0	0	1	1	4	4	0	2	1	0	2	3	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	2	1	0	1	3	2	9
MPC	45	1	0	0	1	4	4	2	0	2	2	2	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	3	1	2	3	4
MPC	46	0	0	0	1	2	5	6	2	1	0	3	3	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	2	0	1	0	0	0	4	1	0	4	11
MPC	47	0	0	0	0	6	2	5	1	4	0	1	1	1	0	2	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0	1	0	2	0	0	8
MPC	48	0	0	0	0	3	7	2	5	1	2	1	2	3	1	2	0	2	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	2	2	2	3	3	6
MPC	49	2	0	0	0	8	6	2	2	0	0	1	3	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	1	0	2	3	1	1	1	8
MPC	50	0	0	0	1	6	6	7	5	5	0	1	1	3	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	1	4	6
MPC	51	1	0	0	0	3	7	3	3	3	3	0	2	1	0	0	2	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	2	0	1	0	1	2	1	5	6
MPC	52	1	0	0	0	5	4	3	1	4	2	2	2	0	0	1	0	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	2	1	2	3	6
MPC	53	2	0	0	0	4	7	4	3	3	0	3	5	1	2	1	5	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	1	2	5	12
MPC	54	0	0	0	2	5	4	4	4	0	1	2	1	2	0	1	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	2	5	2	7
MPC	55	4	0	0	1	5	8	1	4	4	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	2	1	10	4
MPC	56	0	0	0	0	5	4	4	5	5	4	4	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	2	7
MPC	57	2	0	0	1	8	6	5	6	3	2	1	0	4	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	3	3	5
MPC	58	0	0	0	0	7	3	5	1	4	2	0	1	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	2	1	6
MPC	59	0	0	0	0	6	9	1	6	3	2	1	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	3	9
MPC	60	0	0	0	0	6	9	2	3	3	0	1	2	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	2	4	7
MPC	61	0	0	0	0	8	5	3	1	3	1	4	1	2	1	1	2	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	3	1	4	2	9
MPC	62	8	0	0	1	2	3	4	7	2	1	1	1	1	1	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	1	2	3
MPC	63	0	0	0	0	5	9	1	3	4	2	1	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	2	2	0	1	1	0	4	1	0	1	0	0	3	3	1	2	2	7
MPC	64	0	0	0	0	2	6	3	4	1	3	1	2	0	1	2	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	1	0	3	2	10
MPC	65	0	0	0	0	6	10	4	2	6	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1	1	2	1	6	1
MPC	66	0	0	0	1	5	7	5	1	4	1	1	1	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	2	0	3	4	6
MPC	67	0	0	0	1	5	4	2	2	2	2	1	2	1	2	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	2	3	4	5
MPC	68	14	0	0	0	4	6	5	3	2	6	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	1	2	1	0	2	1	4	6
MPC	69	1	0	0	0	8	6	3	4	5	0	3	5	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	1	0	2	1	0	4	5	9
MPC	70	0	0	0	0	5	10	6	2	1	0	0	2	0	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	3	1	1	1	3	3
MPC	71	21	0	0	0	7	11	3	4	3	0	0	4	4	1	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	2	4	4	13
MPC	72	0	0	0	0	5	4	2	1	2	2	2	0	2	2	0	1	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	2	1	0	2	0	1	0	0	2	0	1	2	1	2	2	4	1	5
MPC	73	0	0	0	1	7	6	3	3	2	1	0	2	1	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	2	0	1	0	0	0	0	0	1	1	2	2	8	6
MPC	74	0	0	0	1	8	7	5	4	4	2	2	0	0	0	1	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	2	1	3	5	8
MPC	75	0	0	0	1	13	6	3	1	5	2	1	3	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	1	1	1	1	0	0	3	2	2	11
MPC	76	0	0	0	2	5	6	8	1	6	0	1	1	2	0	0	1	2	1	1	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	2	1	4	0	1	6
MPC	77	0	0	0	0	8	7	4	1	3	3	6	2	2	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	2	1	5	1	7
MPC	78	0	0	0	0	9	7	7	5	0	3	1	3	4	1	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	1	2	0	1	5	6
MPC	79	0	0	0	0	7	5	1	6	0	4	1	1	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	3	5
MPC	80	0	0	0	0	5	4	2	4	1	3	2	1	1	2	1	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	3	6
MPC	81	0	0	0	0	3	11	1	2	3	1	1	0	2	0	1	2	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	1	0	0	2	0	1	2	3	6
MPC	82	6	0	0	1	4	3	5	7	1	1	1	1	1	0	1	0	1	0	0	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	3	1	0	0	13
MPC	83	25	0	0	1	8	5	2	5	1	3	2	5	4	2	3	1	2	0	4	0	2	0	0	0	0	1	2	0	0	1	1	1	0	2	0	1	0	0	1	1	2	3	2	2	0	3	1	5	8
MPC	84	0	0	0	0	11	6	5	3	7	3	2	2	2	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	1	0	3	5	2
MPC	85	0	0	0	2	2	4	3	2	1	5	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	2	6
MPC	86	1	0	0	1	9	4	5	5	3	5	2	2	2	1	1	2	0	0	1	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	2	0	1	1	1	0	5	7
MPC	87	2	0	0	0	5	2	2	4	5	2	2	0	3	0	0	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	2	7	11
MPC	88	0	0	0	2	3	7	6	3	1	2	1	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	3	6	5
MPC	89	3	0	0	0	9	3	3	5	2	3	0	1	2	1	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	3	2	1	3	0	1	7	5
MPC	90	0	0	0	0	7	7	6	6	2	2	3	2	1	2	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	1	5	5
MPC	91	0	0	0	0	6	12	4	2	2	1	1	2	3	2	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	1	3	0	0	1	0	0	1	0	1	5	4	2
MPC	92	0	0	0	0	6	5	5	6	5	2	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	3	7
MPC	93	0	0	0	0	8	9	3	6	1	0	3	2	0	3	2	0	0	1	0	1	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	5	2	4
MPC	94	0	0	0	1	9	3	2	2	3	3	2	4	1	1	0	0	1	1	2	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	3	2	4	7
MPC	95	0	0	0	0	7	8	5	6	2	2	1	2	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	1	3	1	4	10	7
MPC	96	2	0	0	0	8	9	4	3	3	2	5	1	3	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	1	1	1	5	7
MPC	97	0	0	0	0	7	5	5	3	0	1	0	3	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	2	2	0	2	4	10
MPC	98	1	0	0	2	5	5	7	5	4	3	0	0	4	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	3	1	1	1	1	2	1	3	1	3
MPC	99	0	0	0	0	11	10	6	6	1	2	1	1	4	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	2	3	7	6
MPC	100	0	0	0	1	6	7	5	2	6	0	2	3	0	1	2	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	2	1	0	1	2	6
