FFQ	101	6	0	8	184	294	306	308	280	255	296	248	446	401	403	452	483	515	625	706	767	790	974	1140	1273	1423	1546	1836	1674	1874	2189	2700	3328	3438	3061	4276	3369	5582	6621	5581	6797	8318	11513	12659	15938	20608	31645	71939	180759	0
FFQ	102	11	0	5	195	314	296	276	301	280	283	269	431	433	431	436	478	619	631	689	763	859	948	1184	1292	1472	1640	1924	1819	1869	2299	2666	3433	3502	3111	4419	3547	5781	6473	5553	6837	8261	11632	12714	16309	21258	31538	74278	176075	0
FFQ	103	86	0	14	216	296	328	292	291	295	302	331	454	417	420	457	471	562	620	739	737	860	997	1134	1134	1483	1607	1926	1788	1874	2246	2666	3363	3452	3058	4279	3422	5781	6562	5818	6875	8369	11699	12702	15965	21113	31398	75129	175806	0
FFQ	104	9	0	9	192	299	293	334	292	273	320	313	416	423	420	477	468	534	702	674	782	863	939	1167	1244	1451	1627	1850	1761	1832	2333	2700	3356	3385	3142	4299	3585	5680	6408	5821	6682	8348	11678	12654	15900	21388	31401	74814	176296	0
FFQ	105	26	0	7	213	315	270	261	284	294	309	318	437	426	478	439	521	557	630	709	793	819	1060	1144	1212	1515	1669	1876	1831	1806	2331	2632	3546	3560	3151	4441	3407	5647	6539	5877	6763	8381	11552	12693	16487	21718	31123	76989	172778	0
FFQ	106	11	0	9	218	300	321	290	297	268	293	305	438	387	438	428	457	552	681	703	752	846	978	1175	1197	1466	1597	1859	1682	1813	2276	2635	3406	3478	3155	4258	3413	5671	6557	5648	6482	8414	11516	12416	16261	21320	31065	77686	174415	0
FFQ	107	334	0	5	182	277	268	296	298	281	278	290	438	398	418	400	443	499	633	702	737	800	940	1252	1102	1404	1626	1837	1734	1787	2364	2517	3327	3438	3175	4337	3264	5661	6409	5730	6756	8212	11696	12465	16496	21857	30892	80356	171222	0
FFQ	108	173	1	14	212	293	303	322	297	269	297	286	436	426	448	423	468	549	625	690	805	848	986	1297	1126	1516	1627	1850	1797	1772	2365	2726	3436	3515	3161	4334	3285	5776	6496	5599	6912	8401	11943	12719	16717	22308	30929	80855	168200	0
FFQ	109	294	0	16	199	321	292	305	319	306	296	295	433	398	444	428	471	556	710	742	725	879	981	1141	1187	1454	1612	1785	1815	1769	2328	2589	3379	3426	3132	4343	3400	5537	6596	5849	6654	8292	11522	12356	16427	21877	30888	80144	170921	0
FFQ	110	16	0	9	224	333	313	327	325	311	330	297	457	399	502	446	575	581	772	750	824	935	996	1264	1207	1513	1678	1921	1927	1856	2235	2725	3503	3593	3133	4395	3592	5798	6762	5955	6732	8581	11836	12678	16491	22400	31143	80817	166376	0
FFQ	111	0	0	9	180	304	273	281	300	290	299	297	422	428	428	425	468	557	705	705	739	866	1008	1184	1169	1464	1709	1847	1821	1715	2266	2483	3462	3390	3254	4419	3277	5632	6494	5645	6705	8386	11629	12448	16490	22486	31093	82772	167608	0
FFQ	112	6	0	11	221	294	291	298	286	282	327	298	389	441	441	441	491	555	645	693	759	825	946	1113	1137	1432	1554	1815	1854	1767	2272	2576	3374	3347	3049	4450	3221	5649	6542	5594	6731	8333	11726	12165	16679	22597	30748	85249	165918	0
FFQ	113	243	2	11	175	317	279	289	274	265	274	291	400	398	428	442	435	535	645	704	779	852	975	1199	1156	1392	1610	1868	1917	1736	2259	2558	3561	3373	3145	4400	3168	5869	6745	5558	6827	8353	12234	12093	17110	23304	30754	88887	159743	0
FFQ	114	0	0	11	198	295	313	288	315	257	272	272	405	418	494	409	453	564	646	707	755	819	950	1174	1155	1440	1546	1847	1855	1731	2227	2501	3365	3366	3109	4348	3178	5661	6418	5555	6811	8240	11805	11981	17118	22960	30683	88656	162261	0
FFQ	115	2	0	9	211	356	303	310	298	270	329	321	395	407	497	455	530	610	661	784	827	860	1014	1270	1207	1491	1682	1856	1877	1818	2372	2587	3520	3445	3236	4396	3424	5873	6731	5953	6740	8532	12044	12198	17378	23440	31058	88911	157344	0
FFQ	116	89	3	9	183	303	299	312	296	273	309	302	458	426	475	428	513	563	621	730	738	853	962	1210	1175	1467	1698	1810	1836	1653	2252	2570	3491	3330	3072	4249	3426	5591	6447	5609	6750	8296	12059	11785	17204	23681	30370	91473	158183	0
FFQ	117	14	0	7	185	292	301	298	300	279	302	312	442	394	512	438	516	546	691	723	815	947	1009	1221	1162	1502	1644	1846	1845	1834	2357	2531	3523	3543	3306	4391	3439	5679	6541	5710	6656	8515	12360	11961	17526	24324	30497	93235	153360	0
FFQ	118	3	0	9	204	329	326	312	308	316	298	292	431	407	495	441	538	572	666	743	798	913	1038	1252	1239	1442	1741	1995	1860	1798	2371	2729	3614	3536	3222	4651	3403	5912	6695	5855	7057	8686	12611	12050	17925	24955	30557	94653	148583	0
FFQ	119	0	0	8	189	281	326	286	306	298	302	267	453	405	441	386	536	563	652	764	772	882	972	1144	1247	1480	1645	1889	1934	1784	2284	2541	3323	3484	3109	4389	3264	5781	6529	5782	6792	8305	12325	11799	17980	24576	30121	97165	150069	0
FFQ	120	2	0	6	189	329	298	285	278	283	266	296	413	427	444	415	488	533	669	681	829	864	956	1201	1152	1439	1594	1741	1896	1714	2261	2608	3460	3342	3054	4400	3114	5622	6498	5392	6750	8353	12239	11114	18020	25059	29363	101877	147616	0
FFQ	121	35	0	14	243	391	342	364	384	325	336	348	500	482	517	451	601	611	708	751	908	949	1042	1375	1413	1612	1765	1965	2020	1914	2531	2705	3791	3861	3424	4684	3694	5994	6910	6023	7059	9002	12792	12199	18309	25729	30713	97816	140228	0
FFQ	122	451	0	8	198	318	283	299	325	300	311	297	443	420	494	441	560	584	695	756	856	863	1072	1285	1186	1568	1763	1925	1925	1866	2326	2639	3575	3578	3146	4552	3345	5909	6738	5696	7112	8486	12611	11437	18890	26287	29923	104308	137780	0
FFQ	123	988	6	11	245	319	338	320	345	283	315	333	466	431	507	446	576	642	693	738	818	939	1029	1272	1228	1546	1751	1830	1977	1945	2445	2755	3614	3685	3221	4653	3374	5973	6840	5898	7091	8723	12826	11381	18683	26486	29503	106486	133854	0
FFQ	124	0	0	13	230	338	339	318	339	336	343	362	490	433	527	480	524	594	731	787	905	934	1085	1254	1248	1537	1790	1840	1985	1844	2386	2743	3720	3780	3232	4680	3535	5846	6774	5891	7029	8893	12824	11314	19180	26747	29862	108287	131496	0
FFQ	125	0	0	12	192	330	337	304	311	309	329	303	437	426	438	439	536	550	693	728	791	890	959	1249	1253	1568	1747	1881	1857	1801	2377	2521	3470	3573	2979	4445	3339	5613	6703	5628	6980	8609	12742	10813	18797	26731	29329	112959	131542	0
FFQ	126	0	0	11	234	338	347	324	328	312	331	337	480	416	446	464	579	656	707	731	829	1005	1009	1304	1263	1437	1805	1805	1834	1859	2392	2604	3474	3613	3217	4558	3422	5802	6644	5831	7053	8443	12972	10963	18977	27314	29539	113267	128542	0
FFQ	127	23	0	6	227	316	306	318	334	292	348	345	434	447	452	484	563	618	720	763	826	921	1006	1225	1273	1459	1704	1855	1902	1814	2417	2609	3501	3598	3159	4470	3373	5931	6627	5902	7068	8661	12934	10908	19450	27909	28853	117494	123971	0
FFQ	128	206	0	10	222	342	332	333	328	319	309	317	472	407	475	486	565	631	693	748	841	955	935	1265	1245	1437	1724	1868	1899	1870	2451	2516	3442	3571	3146	4474	3287	5771	6631	5782	7157	8420	12875	10764	19618	28121	29296	118489	122771	0
FFQ	129	0	0	6	190	321	312	343	346	313	312	307	476	404	507	489	519	609	711	795	876	1018	981	1250	1297	1510	1713	1873	1891	1805	2390	2698	3506	3828	3215	4619	3396	5767	6615	5803	6952	8710	13091	10828	19537	27522	29162	119399	121603	0
FFQ	130	24	0	6	234	369	361	321	322	322	329	332	442	401	471	463	570	657	739	716	815	990	968	1300	1299	1515	1695	1860	1885	1822	2451	2665	3386	3674	3276	4575	3396	5858	6604	5872	6849	8694	12928	10755	19436	27617	29345	119708	121498	0
FFQ	131	30	0	10	209	354	324	340	325	307	332	307	476	450	553	485	514	589	686	742	873	910	952	1247	1307	1452	1715	1932	1970	1777	2332	2719	3461	3614	3257	4625	3389	5806	6582	5673	7134	8615	13218	10839	19766	28374	29108	122472	117663	0
FFQ	132	407	0	13	205	357	335	315	337	312	323	313	435	408	451	471	485	577	654	736	772	945	996	1180	1203	1355	1635	1777	1885	1738	2330	2658	3394	3547	3023	4386	3164	5669	6506	5616	6899	8474	12928	10340	19562	28158	28506	123983	120051	0
FFQ	133	2	0	8	255	327	333	327	347	329	284	341	493	457	495	492	560	607	696	773	842	982	975	1211	1312	1506	1747	1880	1956	1853	2411	2610	3523	3672	3149	4512	3273	5879	6579	5658	6995	8700	13030	10483	19910	28463	29035	124984	115558	0
FFQ	134	133	0	4	245	355	338	345	333	290	324	338	453	396	502	438	525	613	643	734	842	973	937	1222	1240	1445	1742	1864	1860	1797	2400	2558	3391	3636	3012	4472	3288	5799	6428	5613	6946	8615	12972	10679	19566	28169	29177	125430	116732	0
FFQ	135	5	0	11	227	329	325	334	325	315	324	293	414	399	477	472	512	641	625	706	786	952	951	1144	1193	1404	1610	1731	1814	1657	2273	2551	3377	3522	2940	4527	3110	5707	6442	5566	6692	8508	13012	10329	19688	27823	29202	128794	115775	0
FFQ	136	14	0	11	232	350	313	338	341	309	325	303	489	449	474	477	509	606	688	759	830	888	917	1208	1257	1417	1747	1798	1900	1800	2280	2584	3412	3535	3106	4549	3322	5674	6283	5717	6785	8580	13084	10472	19734	28162	29594	129312	112879	0
FFQ	137	16	0	5	247	377	361	323	320	297	356	327	471	418	534	439	520	666	654	743	863	961	979	1225	1267	1434	1735	1848	1908	1833	2434	2620	3556	3643	3202	4541	3434	6161	6629	5722	6956	8846	13334	10627	19774	28716	30690	131396	106405	0
FFQ	138	2	0	9	239	357	333	331	327	307	320	331	499	415	493	479	541	633	689	788	851	1005	1025	1286	1310	1416	1711	1903	1869	1824	2414	2643	3496	3633	3198	4422	3327	5998	6650	5793	7003	8877	12994	10808	19358	27747	31362	131187	107610	0
FFQ	139	7	0	11	263	346	354	309	326	365	323	306	505	420	471	526	529	675	654	759	911	1018	948	1248	1298	1410	1827	1897	1909	1898	2498	2568	3513	3655	3220	4399	3322	5854	6583	5696	6733	8825	12781	10723	19402	28195	31965	133414	104954	0
FFQ	140	19	0	8	249	340	351	352	336	302	347	322	493	435	478	451	491	634	683	766	867	902	937	1208	1191	1410	1694	1869	1854	1737	2347	2610	3354	3511	3157	4433	3155	6028	6469	5597	6851	8802	12932	10863	19399	28767	32152	138885	99775	0
FFQ	141	16	0	6	259	357	307	351	345	322	361	336	477	435	527	509	546	635	728	738	843	928	947	1239	1249	1434	1754	1880	1857	1709	2367	2675	3408	3673	3081	4447	3437	5912	6484	5748	6814	8796	12886	10857	19137	27991	32465	137275	101265	0
FFQ	142	23	0	12	211	323	328	344	310	321	329	312	449	403	487	482	558	600	676	787	881	991	948	1202	1337	1536	1781	1902	1977	1779	2386	2685	3418	3651	3263	4563	3422	5989	6471	5729	6861	8828	13009	11310	19248	28558	33729	140849	94555	0
FFQ	143	26	0	6	240	342	304	307	322	321	336	346	503	432	512	501	523	628	661	775	873	938	916	1215	1233	1453	1648	1824	1859	1791	2392	2646	3426	3532	3044	4402	3337	5828	6562	5720	6577	8816	12615	11191	18811	27982	34903	143760	93434	0
FFQ	144	1	0	11	259	377	354	362	345	337	368	347	501	440	504	530	580	645	753	836	911	979	1034	1240	1332	1488	1804	1957	2069	1821	2463	2770	3652	3777	3264	4581	3473	6364	6687	5897	6868	9326	12864	11407	19386	28384	35407	143896	87162	0
FFQ	145	11	0	8	242	391	337	349	370	329	350	319	491	451	521	487	608	682	713	761	856	1002	979	1243	1335	1508	1793	1868	1943	1801	2430	2689	3446	3712	3243	4511	3418	6129	6665	5717	6737	9230	12907	11570	18959	28147	36761	146304	85490	0
FFQ	146	0	0	11	282	366	341	349	346	357	364	359	559	465	553	494	536	731	734	810	984	1032	1035	1304	1393	1574	1832	1913	2016	1930	2482	2859	3594	3843	3354	4638	3600	6289	6635	6205	6849	9395	13020	11846	18995	28523	37213	145451	82351	0
FFQ	147	400	0	13	254	373	316	323	363	331	349	350	559	436	482	515	538	667	730	807	908	973	1040	1301	1355	1493	1782	1921	2013	1896	2556	2792	3436	3805	3335	4619	3458	6228	6662	5891	6784	9141	12823	11692	18843	28373	39160	152042	75682	0
FFQ	148	0	0	12	243	381	353	349	319	362	367	381	540	449	516	518	586	658	723	734	840	985	1035	1249	1375	1529	1768	1931	1993	1893	2462	2830	3423	3760	3242	4459	3512	6038	6518	5923	6622	9474	12679	11897	18566	28307	38931	156610	72463	0
FFQ	149	12	0	10	240	352	335	308	339	340	311	343	477	424	520	457	540	615	666	740	833	925	925	1226	1279	1458	1657	1882	1859	1709	2374	2713	3225	3566	3243	4345	3257	5968	6463	5714	6348	9111	12289	11789	18318	28150	40890	163865	67366	0
FFQ	150	31	0	5	239	382	365	348	376	374	359	330	600	415	520	486	568	599	732	789	906	986	1013	1245	1257	1527	1871	1947	1971	1816	2512	2804	3355	3784	3235	4441	3505	6160	6670	5894	6768	9522	12525	12066	18253	28145	41933	163005	63039	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	55	0	0	16	44	37	18	15	16	8	9	3	4	6	8	3	1	8	6	3	9	0	4	4	3	0	3	8	4	0	11	6	4	6	18	6	26	54	297	153	0	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	12	19	13	9	9	7	7	3	4	1	2	1	6	2	4	1	4	3	2	1	2	2	2	4	3	2	5	4	4	4	4	6	3	6	7	9	7	7	31	29	175	153	0	0	0
MPC	3	0	0	0	0	8	5	8	5	3	4	7	2	1	1	1	1	0	2	1	1	0	1	0	0	3	0	1	1	1	1	3	1	3	2	6	2	7	2	5	10	5	15	16	33	156	185	0	0	0
MPC	4	8	0	0	0	16	15	13	11	6	11	7	5	3	1	4	1	3	7	1	2	4	5	2	1	1	2	2	0	2	3	1	2	2	2	4	0	5	4	4	6	8	13	20	35	182	156	0	0	0
MPC	5	0	0	0	0	11	8	12	8	3	7	4	3	3	3	3	1	1	4	2	2	1	3	1	1	0	2	0	1	1	1	1	2	3	4	1	2	2	1	4	7	11	10	15	30	161	190	0	0	0
MPC	6	0	0	0	2	15	15	21	20	11	4	4	7	4	3	4	3	5	3	5	2	3	8	2	3	4	3	0	3	4	1	7	2	3	0	3	2	6	4	4	3	13	4	20	34	164	201	0	0	0
MPC	7	8	0	0	29	170	135	113	75	50	38	57	25	28	26	28	18	35	18	19	15	17	11	15	11	9	4	8	12	9	5	5	4	8	3	8	4	5	8	9	15	16	12	29	36	141	190	0	0	0
MPC	8	100	0	0	1	40	24	20	15	10	6	10	8	6	5	4	3	9	11	8	7	6	3	2	6	4	2	3	4	1	3	3	1	5	4	2	1	6	3	3	3	13	9	20	21	162	215	0	0	0
MPC	9	0	0	0	8	45	47	33	28	15	18	15	18	8	11	2	10	9	9	11	12	7	6	7	5	4	3	7	1	1	4	1	8	6	2	10	4	7	5	7	6	18	4	12	13	13	28	59	143	121
MPC	10	0	0	0	4	37	37	28	25	18	12	12	12	9	3	8	7	11	9	14	2	3	5	1	2	3	5	3	5	1	2	5	2	4	6	4	3	7	9	5	8	10	5	8	23	15	27	42	177	125
MPC	11	0	0	0	3	44	40	26	29	18	10	11	13	9	9	5	5	14	5	8	4	4	6	4	4	2	3	1	5	5	1	2	4	3	3	2	4	9	9	8	9	9	8	8	18	22	25	42	197	137
MPC	12	11	0	0	3	45	32	27	13	19	6	18	10	4	5	4	4	11	7	5	3	8	4	8	6	5	2	2	2	1	3	7	2	2	1	3	6	5	8	8	6	4	5	8	16	14	21	50	195	128
MPC	13	6	0	0	2	31	26	27	22	19	11	17	10	11	5	7	8	11	9	2	8	0	5	3	4	4	1	7	2	6	3	5	4	0	9	2	7	2	12	7	9	4	6	8	23	15	25	51	154	131
MPC	14	0	0	0	3	41	44	44	24	18	11	13	12	8	7	14	5	15	9	7	4	11	12	5	5	5	3	4	3	2	4	3	0	6	8	2	6	4	1	6	4	10	6	16	15	19	20	40	179	138
MPC	15	0	0	0	2	48	42	33	27	15	13	14	10	6	9	4	7	4	6	10	9	4	7	3	5	3	4	2	7	2	4	1	4	4	5	2	4	3	6	4	7	9	6	13	23	18	23	43	160	138
MPC	16	0	0	0	2	66	78	63	38	45	24	16	12	18	12	15	16	8	9	8	5	4	6	2	5	4	3	3	2	7	4	4	3	4	6	3	9	3	3	7	10	8	8	12	16	11	18	42	65	206
MPC	17	0	0	0	4	67	80	42	33	29	20	26	21	22	21	9	8	15	11	8	7	4	6	5	3	1	2	3	0	5	4	6	2	4	5	7	3	5	3	4	8	6	8	17	9	19	31	37	64	244
MPC	18	0	0	0	3	66	70	42	45	42	21	23	24	20	13	12	9	4	8	6	5	2	8	2	5	5	7	3	3	4	4	2	2	4	5	4	6	7	6	10	6	7	8	12	19	17	21	52	57	236
MPC	19	49	0	0	1	71	72	48	47	32	26	24	18	25	10	18	11	7	12	2	5	5	5	2	2	3	2	4	2	4	6	1	3	0	3	4	2	6	5	6	7	8	13	11	16	13	28	32	65	205
MPC	20	734	0	0	6	68	69	64	43	36	14	25	15	18	12	15	15	8	11	3	4	4	5	4	1	2	1	2	4	0	5	8	4	3	2	5	5	7	6	6	9	7	8	8	16	17	20	39	61	235
MPC	21	0	0	0	4	88	66	58	43	34	27	27	14	22	18	10	13	7	7	7	13	5	5	7	7	4	2	3	5	1	8	4	2	5	1	5	5	5	10	9	5	8	10	13	18	11	26	31	67	236
MPC	22	10	0	0	3	74	89	51	53	27	28	32	18	19	11	13	11	6	15	12	8	8	4	1	8	2	4	8	6	2	2	3	3	7	1	0	6	5	4	5	9	7	12	8	14	28	28	22	60	230
MPC	23	10	0	0	3	76	80	56	44	27	22	20	22	19	7	11	4	8	8	3	11	6	8	2	6	9	5	0	4	6	2	4	6	2	6	5	5	2	1	7	5	12	9	11	15	16	28	39	65	236
MPC	24	0	0	0	2	58	73	68	35	41	39	27	19	19	11	13	15	10	8	10	6	7	1	5	5	6	5	3	5	1	1	7	2	6	6	2	2	5	5	7	4	9	4	11	8	16	31	28	76	256
MPC	25	1	0	0	4	57	93	67	50	35	24	18	16	15	15	12	7	17	10	3	1	6	8	7	4	2	5	7	4	3	3	1	6	4	4	4	2	8	1	8	8	10	5	12	13	14	15	35	55	223
MPC	26	0	0	0	2	68	82	52	32	31	23	25	24	20	9	8	14	20	12	8	9	4	8	4	2	2	5	1	7	4	1	6	1	3	4	2	4	9	6	8	11	3	10	7	21	17	26	36	88	249
MPC	27	0	0	0	6	60	67	63	48	42	21	22	23	14	13	13	7	16	7	4	3	12	5	6	5	0	5	3	5	2	2	3	10	5	3	5	2	4	5	6	5	12	18	13	14	17	26	46	68	234
MPC	28	16	0	0	4	68	79	64	44	41	27	27	11	32	8	12	12	8	15	4	7	11	4	6	3	5	3	5	5	3	5	8	4	3	5	4	6	5	7	3	9	7	11	7	18	12	36	40	70	217
MPC	29	0	0	0	1	71	105	58	50	25	28	18	19	19	14	10	9	12	8	4	4	6	4	4	9	6	3	3	3	2	2	5	7	4	1	2	3	4	3	4	3	9	12	15	11	24	19	36	50	240
MPC	30	4	0	0	1	59	84	66	41	25	23	30	24	14	13	16	10	6	7	10	6	5	2	6	8	5	5	2	6	3	3	7	6	7	4	1	3	5	4	7	8	6	12	12	17	12	26	59	66	269
MPC	31	37	0	0	6	85	92	74	44	38	28	21	21	19	12	12	23	10	8	11	4	4	2	5	3	10	5	5	7	7	10	4	9	5	7	5	6	5	8	1	12	8	12	12	15	20	27	55	58	236
MPC	32	0	0	0	5	61	82	57	35	38	29	18	19	16	14	21	9	5	9	10	4	6	10	7	2	2	4	3	4	4	7	4	1	5	7	3	5	6	2	5	9	6	11	11	10	22	18	39	54	257
MPC	33	10	0	0	4	73	85	57	42	39	25	19	18	16	15	13	8	10	4	10	5	5	7	3	3	5	7	3	2	4	1	3	6	5	4	3	5	4	6	7	7	9	10	12	12	16	25	55	55	233
MPC	34	1	0	0	8	75	92	58	48	38	33	23	19	18	10	8	9	11	8	6	9	9	9	4	5	6	5	3	3	3	4	4	4	3	8	3	5	2	2	7	7	6	21	9	11	20	16	41	73	226
MPC	35	0	0	0	2	74	91	72	54	32	25	21	26	18	25	10	7	9	5	7	6	5	5	7	3	4	3	7	4	4	1	7	4	1	5	2	4	7	6	4	5	9	10	13	17	19	29	61	69	233
MPC	36	0	0	0	1	71	76	69	48	32	38	26	22	15	15	12	10	12	7	8	6	5	5	3	6	6	2	8	4	6	3	3	2	5	6	5	7	5	3	11	3	6	7	10	15	23	20	41	91	231
MPC	37	0	0	0	1	65	85	49	57	32	23	27	21	21	13	18	14	4	6	10	7	9	8	3	3	4	3	3	6	2	6	5	3	3	2	2	5	6	6	3	7	9	13	9	15	23	18	44	59	236
MPC	38	0	0	0	4	78	77	75	44	46	36	11	30	19	24	9	13	9	7	11	5	9	8	5	8	8	5	3	5	7	4	1	3	5	3	5	5	4	7	9	8	6	12	13	15	19	25	39	78	246
MPC	39	0	0	0	3	77	83	80	46	45	20	21	26	23	11	16	13	12	6	7	8	7	7	7	6	1	1	5	3	1	6	2	3	4	4	10	6	6	8	4	5	7	16	11	17	19	25	36	80	211
MPC	40	25	0	0	2	69	83	47	44	39	28	22	17	25	18	9	8	11	13	8	12	8	8	8	4	4	6	8	5	5	3	3	5	1	2	7	1	6	6	6	6	8	12	13	12	12	27	31	65	236
MPC	41	4	0	0	5	80	106	49	48	37	25	24	25	20	13	15	18	15	3	6	8	7	2	3	3	2	5	7	4	5	4	5	5	5	3	9	3	7	7	5	6	11	7	13	10	19	27	33	52	230
MPC	42	2	0	0	2	77	94	50	55	41	31	33	28	28	15	16	5	16	7	2	7	9	5	6	6	5	3	3	3	2	3	1	4	6	3	8	4	5	4	4	7	8	14	11	14	21	19	38	51	217
MPC	43	11	0	0	1	95	96	55	51	39	31	30	24	23	15	15	14	12	5	6	14	7	3	6	6	7	4	6	5	7	5	5	2	1	7	7	6	4	8	7	7	8	14	7	8	19	25	40	67	201
MPC	44	29	0	0	2	67	75	52	65	38	26	25	14	14	12	11	15	11	13	9	17	8	3	6	6	7	6	4	3	2	2	5	6	6	4	6	8	1	4	5	9	11	9	14	20	12	21	31	74	201
MPC	45	19	0	0	5	64	95	77	47	43	42	30	20	24	17	14	13	5	7	10	9	8	6	8	3	5	5	7	3	6	3	2	7	3	8	3	6	11	5	5	10	4	8	16	16	20	19	43	73	212
MPC	46	0	0	0	1	74	80	67	43	44	21	24	17	15	15	14	4	11	13	7	6	5	9	2	1	6	3	4	3	3	6	3	5	5	5	8	2	2	7	4	8	10	12	11	6	16	35	36	70	247
MPC	47	0	0	0	8	64	84	63	45	36	30	22	22	22	19	13	9	11	11	10	7	6	4	5	2	5	5	5	6	5	6	7	8	6	7	3	8	5	9	13	5	14	12	11	11	16	18	30	63	215
MPC	48	15	0	0	2	76	74	72	47	41	33	21	20	22	12	10	12	14	16	7	7	5	2	4	3	4	2	6	5	7	2	1	6	5	4	3	9	4	7	6	5	10	12	9	17	12	29	41	72	223
MPC	49	40	0	0	2	68	87	71	50	47	29	20	15	13	22	16	4	7	6	10	3	10	4	7	0	5	3	8	4	5	2	2	5	7	2	1	5	1	11	6	4	6	15	13	16	10	21	32	64	242
MPC	50	4	0	0	1	89	84	67	50	36	38	28	23	18	16	20	9	7	14	8	13	4	6	4	5	4	3	3	3	8	4	3	2	4	7	3	6	8	8	10	3	15	13	10	11	28	22	45	54	254
MPC	51	11	0	0	2	77	97	67	53	31	23	24	25	15	12	12	15	11	13	5	14	9	11	10	6	4	4	1	2	5	4	5	6	5	7	9	4	0	6	5	10	7	12	8	14	18	30	36	69	209
MPC	52	10	0	0	4	66	79	63	52	41	28	26	25	17	13	14	5	10	5	2	8	3	2	11	3	4	3	1	6	1	9	4	4	6	6	10	7	1	8	7	6	7	13	14	17	14	23	43	53	224
MPC	53	27	0	0	5	66	80	76	47	32	33	27	23	23	24	11	12	11	7	14	9	8	5	7	0	5	2	4	3	6	1	1	5	4	7	6	2	5	7	7	5	4	11	12	18	16	22	39	78	226
MPC	54	0	0	0	3	71	87	50	57	38	27	28	22	25	19	11	12	6	5	5	13	8	8	3	4	5	1	6	6	7	1	3	6	4	6	3	6	7	7	4	2	9	4	15	22	13	21	45	64	246
MPC	55	145	0	0	9	82	86	69	53	34	33	21	22	22	20	20	14	6	10	9	7	5	6	8	6	5	4	5	5	2	7	6	3	2	3	3	4	4	13	9	8	14	18	15	19	14	22	47	67	206
MPC	56	4	0	0	9	88	109	70	50	45	25	33	19	16	20	13	10	10	12	11	8	4	8	5	8	5	2	2	4	6	4	4	1	8	4	1	2	2	11	11	4	7	10	20	13	23	30	33	76	215
MPC	57	52	0	2	3	67	112	60	45	35	22	22	24	18	20	15	12	8	11	8	11	6	10	7	3	4	5	6	5	3	3	5	2	5	8	6	9	2	9	7	3	9	13	12	13	20	15	36	63	209
MPC	58	0	0	0	3	71	98	63	51	45	28	38	21	20	21	16	15	9	6	11	6	4	5	5	2	5	6	7	5	5	6	4	3	4	5	4	8	3	5	12	5	13	10	10	11	15	35	52	57	239
MPC	59	1	0	0	1	86	93	60	54	42	39	40	21	23	18	11	11	12	8	10	8	4	5	5	8	3	2	2	5	4	6	5	4	7	5	8	2	7	4	7	5	10	17	9	11	19	12	44	70	229
MPC	60	7	0	0	6	75	105	67	54	33	29	29	23	18	13	20	15	10	8	8	7	3	9	6	7	6	4	1	6	7	4	3	5	3	4	6	8	4	9	4	5	12	19	15	16	13	17	31	59	248
MPC	61	16	0	0	2	98	123	86	54	48	40	35	26	23	24	19	19	8	7	14	6	9	9	5	4	12	2	8	5	7	7	2	8	5	3	7	5	5	1	7	10	9	6	15	18	16	30	28	55	235
MPC	62	150	0	0	4	85	92	67	60	42	20	24	31	22	12	16	11	12	9	14	7	11	4	7	4	2	5	6	10	1	1	5	3	5	4	3	9	10	4	7	5	12	9	13	12	13	14	36	63	230
MPC	63	24	0	0	4	73	98	67	62	38	32	25	18	17	15	17	15	3	4	20	6	10	7	2	8	3	4	2	6	1	4	6	4	4	5	4	2	5	7	9	3	9	5	21	13	14	15	45	61	217
MPC	64	9	0	0	2	89	96	72	60	47	38	30	20	18	30	15	14	12	7	5	2	7	7	6	3	6	4	4	4	4	5	4	6	5	6	5	6	6	4	7	7	12	7	16	9	18	20	34	65	212
MPC	65	0	0	0	10	87	91	63	54	55	24	35	26	19	14	12	9	12	13	7	5	6	7	2	1	3	4	3	2	2	8	3	6	3	1	7	5	8	7	8	10	7	11	19	15	18	24	37	82	202
MPC	66	0	0	0	2	61	95	97	66	38	31	25	17	24	8	13	11	8	7	10	7	10	5	5	4	6	3	3	5	4	2	2	2	4	6	6	6	5	7	7	7	10	13	14	16	19	21	44	60	213
MPC	67	0	0	0	4	84	83	57	57	32	30	30	16	15	22	14	12	9	12	8	11	3	6	6	3	3	6	6	9	3	0	7	5	9	11	2	8	5	6	6	5	11	10	11	9	21	16	41	62	212
MPC	68	307	0	0	5	73	103	69	65	46	18	34	21	19	19	9	17	11	12	6	5	6	6	7	3	3	3	5	3	3	2	3	2	2	5	3	5	4	7	7	7	8	10	11	12	16	22	49	71	195
MPC	69	25	0	0	5	98	105	72	51	48	34	33	25	28	26	12	11	5	11	9	7	6	9	7	9	3	5	3	5	3	5	3	5	6	2	4	10	5	8	10	12	3	12	12	10	17	16	26	62	237
