FFQ	108	44	0	7	69	105	96	94	82	100	89	94	140	138	184	140	162	175	202	262	249	319	309	408	428	487	576	683	698	614	782	857	1120	1159	1118	1497	1042	2003	2222	1732	2413	2656	4044	3949	5177	7251	9394	22262	30671	0
FFQ	109	72	0	2	82	105	93	93	89	113	84	108	151	116	129	167	165	182	232	261	273	338	330	372	429	463	536	639	651	630	764	919	1168	1199	1089	1551	1055	1884	2270	1701	2274	2722	3868	3922	4970	7169	9385	22203	31285	0
FFQ	110	1	0	2	71	103	106	107	105	115	119	110	154	133	180	174	160	201	240	252	299	297	364	413	441	516	581	699	696	593	816	945	1214	1167	1180	1655	989	1951	2251	1767	2293	2791	3903	4096	5143	7267	9394	21997	30252	0
FFQ	111	0	0	5	58	117	96	94	92	79	117	98	153	139	155	140	160	191	235	251	264	284	325	415	416	464	558	629	644	623	790	919	1160	1225	1057	1617	997	1873	2197	1670	2308	2777	3897	3995	5149	7238	9386	22679	30567	0
FFQ	112	1	0	2	61	121	105	104	103	94	106	87	140	136	146	133	152	206	236	253	280	290	344	406	408	480	517	591	661	639	786	872	1111	1210	1074	1555	969	1984	2268	1688	2314	2751	3917	3976	5105	7276	9525	23180	29940	0
FFQ	113	59	1	6	91	113	100	107	100	109	106	101	163	159	143	123	179	179	239	254	270	311	309	423	385	476	533	676	677	600	719	865	1226	1183	1165	1579	940	1998	2205	1764	2416	2660	3954	3917	5438	7653	8811	24145	28673	0
FFQ	114	0	0	6	74	94	98	94	91	101	108	108	155	123	150	149	160	208	229	252	266	317	306	389	428	458	581	598	701	575	733	880	1126	1151	1028	1494	956	1970	2262	1678	2346	2669	3885	3866	5302	7515	9124	24303	29195	0
FFQ	115	0	0	5	92	115	114	117	100	89	118	126	152	123	174	156	174	206	232	277	261	340	357	416	430	464	587	624	667	636	784	909	1175	1262	1167	1508	946	1994	2216	1778	2333	2871	4021	3918	5335	7451	9218	24012	28250	0
FFQ	116	35	1	11	77	100	116	92	102	105	107	101	148	139	167	118	165	205	226	243	287	298	351	386	429	505	544	644	614	555	802	866	1171	1153	1063	1532	979	1918	2248	1752	2385	2701	3969	3781	5531	7714	9005	24852	28007	0
FFQ	117	0	0	5	72	105	87	105	98	108	111	111	162	137	172	148	163	230	226	273	275	316	331	419	448	485	527	635	663	622	779	879	1148	1266	1058	1598	982	1971	2259	1807	2420	2789	4113	3813	5375	7978	8715	25273	27043	0
FFQ	118	0	0	5	69	123	111	111	102	100	125	123	144	134	186	169	184	222	243	256	261	325	348	438	441	535	582	683	703	664	820	859	1232	1181	1120	1603	1037	2000	2391	1787	2419	2792	4103	3769	5767	7919	8953	25569	25591	0
FFQ	119	2	0	5	67	94	87	89	123	90	96	97	147	157	162	137	190	180	239	266	279	333	345	472	399	499	551	613	687	582	749	879	1225	1190	1096	1591	1020	1956	2242	1713	2355	2766	4141	3744	5597	8101	8716	25963	26267	0
FFQ	120	0	0	7	81	92	115	77	115	87	87	102	133	127	142	126	172	210	253	243	265	324	355	374	428	495	554	609	682	591	764	902	1183	1236	1094	1509	922	1912	2281	1644	2468	2633	4175	3596	5798	8359	8513	27056	25408	0
FFQ	121	11	0	5	99	135	129	127	130	104	126	118	164	163	176	171	179	240	284	261	295	368	367	478	507	543	580	689	717	675	872	914	1208	1267	1147	1647	1146	2100	2376	1902	2459	2892	4068	3869	5802	8122	8839	25677	24150	0
FFQ	122	117	0	3	82	123	90	115	125	83	95	125	172	140	167	187	195	219	235	270	302	332	328	416	411	500	588	650	668	655	786	908	1243	1223	1101	1559	999	2043	2343	1784	2486	2809	4128	3619	6027	8392	8316	27719	23420	0
FFQ	123	257	0	9	91	120	117	87	121	98	107	108	142	149	181	162	189	210	249	259	322	326	368	408	457	517	563	681	642	655	797	988	1222	1243	1100	1579	1005	2012	2254	1724	2448	2959	4251	3559	6096	8852	8375	27746	22492	0
FFQ	124	0	0	12	111	102	100	127	123	111	127	103	169	150	162	168	180	231	246	272	329	353	397	427	464	500	594	655	713	595	832	925	1220	1269	1140	1641	1026	1919	2323	1746	2458	2863	4252	3661	6196	8736	8207	28292	22070	0
FFQ	125	0	0	8	84	116	101	102	97	99	102	115	157	141	187	160	177	197	235	262	296	311	365	379	405	486	587	631	646	645	832	880	1157	1202	1068	1490	1007	1972	2170	1656	2499	2818	4228	3370	6133	9057	8158	29671	21837	0
FFQ	126	0	0	4	81	123	120	110	112	81	121	124	132	161	168	168	173	213	221	258	265	343	362	427	462	480	590	683	697	673	818	891	1159	1172	1124	1572	992	1992	2384	1775	2461	2973	4167	3492	6191	9039	8085	29352	21304	0
FFQ	127	7	0	5	83	128	108	103	123	118	120	111	164	133	178	150	182	226	240	277	277	307	332	411	444	501	570	650	637	610	828	897	1231	1172	1104	1577	1059	1985	2300	1732	2502	2946	4344	3506	6396	9197	7911	30251	20161	0
FFQ	128	59	0	9	83	116	116	110	97	108	117	113	184	138	178	191	179	216	234	304	277	321	351	387	431	495	615	653	666	636	768	851	1153	1252	1124	1497	1031	2005	2362	1764	2478	2751	4374	3422	6449	9140	7757	30971	19761	0
FFQ	129	0	0	9	89	117	103	123	98	97	110	106	187	154	166	171	178	227	228	240	301	299	325	394	433	517	564	626	702	614	878	866	1193	1122	1130	1515	1058	1957	2363	1768	2434	2856	4290	3383	6363	9270	7676	30990	20004	0
FFQ	130	4	0	7	81	137	116	131	130	102	121	102	168	154	192	153	203	233	232	267	297	341	354	400	428	500	633	662	646	638	791	883	1191	1249	1079	1519	1034	1968	2306	1704	2460	2973	4137	3298	6518	9248	7963	31002	19539	0
FFQ	131	4	0	5	70	121	105	109	135	105	113	108	158	144	181	148	175	223	235	292	289	334	351	426	433	544	618	682	669	666	818	902	1151	1314	1113	1559	1045	2054	2377	1689	2550	2808	4332	3354	6601	9418	7618	31479	18668	0
FFQ	132	108	0	5	90	104	126	119	102	109	121	123	150	134	170	165	168	179	204	247	273	342	339	407	415	473	596	661	665	565	809	875	1151	1150	1148	1588	976	1874	2241	1595	2462	2831	4270	3202	6623	9312	7786	31972	19268	0
FFQ	133	0	0	5	83	133	111	97	99	111	103	131	135	132	190	155	199	204	259	263	270	342	327	449	436	521	621	651	685	641	803	896	1143	1270	1134	1514	1004	1967	2364	1773	2517	2822	4366	3317	6504	9363	7683	31875	18625	0
FFQ	134	30	0	8	75	103	106	99	119	118	119	108	156	148	175	151	180	216	236	267	270	298	338	376	436	482	584	665	646	648	789	870	1106	1286	1157	1531	1008	2051	2352	1672	2497	2830	4266	3343	6596	9268	8042	31959	18512	0
FFQ	135	0	0	6	83	105	110	112	103	113	116	101	165	137	168	152	185	215	229	214	265	308	329	367	431	487	540	636	686	581	791	832	1116	1220	1056	1539	941	1883	2323	1614	2441	2739	4293	3291	6570	9458	7946	32507	18788	0
FFQ	136	5	0	7	89	108	111	106	92	100	101	102	157	150	191	175	186	215	271	236	290	325	328	408	434	507	568	663	652	627	743	929	1161	1267	1163	1506	929	1979	2320	1673	2458	2958	4151	3250	6606	9474	7980	32590	17951	0
FFQ	137	3	1	5	80	117	110	120	142	125	113	125	169	164	196	171	195	235	246	267	299	316	340	425	456	523	582	687	701	654	787	895	1149	1285	1129	1629	968	2008	2378	1672	2600	2911	4414	3285	6587	9344	8364	32298	17022	0
FFQ	138	0	0	8	89	126	122	111	109	101	115	124	166	143	176	153	174	226	239	255	315	333	350	440	408	528	597	662	674	613	796	900	1183	1237	1109	1569	1089	1968	2239	1728	2372	2966	4234	3487	6309	9257	8643	32392	17457	0
FFQ	139	1	0	7	84	128	109	109	124	120	114	121	160	126	174	164	179	238	254	275	285	354	348	413	437	479	555	626	671	618	807	951	1125	1264	1117	1538	1028	1967	2383	1678	2393	2876	4173	3549	6424	9516	8711	32460	17059	0
FFQ	140	1	0	3	100	120	99	110	123	128	108	99	160	171	192	148	195	216	244	264	298	344	328	434	387	486	565	644	716	614	792	921	1172	1230	1099	1485	994	2020	2383	1710	2423	2994	4297	3430	6595	9498	8809	33031	16112	0
FFQ	141	1	0	9	87	109	104	124	95	112	144	132	180	145	182	181	208	224	269	278	303	328	366	452	385	512	547	627	697	586	763	933	1121	1266	1097	1531	987	1933	2300	1697	2405	3012	4124	3426	6393	9452	8885	32921	16659	0
FFQ	142	4	0	5	76	127	106	130	126	101	118	105	181	157	199	163	207	213	239	286	303	361	336	412	419	462	613	629	677	602	836	886	1243	1273	1195	1531	933	2017	2361	1672	2442	3023	4029	3627	6435	9472	9376	32893	15691	0
FFQ	143	4	0	6	101	105	114	107	106	115	107	112	159	139	196	145	182	198	248	265	279	348	332	372	430	500	583	628	689	600	818	909	1154	1240	1130	1486	1006	2002	2438	1679	2262	3009	4204	3568	6282	9387	9618	33372	15558	0
FFQ	144	0	0	9	102	155	121	122	113	104	112	140	167	148	171	163	199	241	253	272	325	368	335	424	458	496	604	690	753	631	816	957	1181	1237	1172	1504	1082	2060	2404	1771	2442	3137	4286	3760	6240	9332	9614	33172	14449	0
FFQ	145	0	0	7	87	119	115	106	103	116	109	114	183	153	185	155	182	206	213	260	290	341	365	429	449	531	545	678	676	630	841	890	1198	1225	1125	1456	1069	1984	2305	1760	2354	3091	4140	3711	6198	9598	10003	33439	14558	0
FFQ	146	0	0	7	95	131	111	115	122	105	125	123	175	159	188	192	168	253	273	294	370	388	316	432	477	543	623	720	688	686	825	924	1248	1327	1121	1544	1078	2138	2402	1844	2388	3224	4115	3754	6275	9424	10133	32819	13829	0
FFQ	147	88	0	5	93	117	98	124	128	121	109	119	186	155	186	166	192	213	249	284	329	372	354	437	410	547	594	682	732	589	800	920	1117	1291	1172	1490	1016	2111	2569	1768	2385	3166	4110	3844	6228	9437	10874	33370	12944	0
FFQ	148	0	0	6	87	129	123	121	135	122	109	145	173	154	172	149	194	249	277	282	296	352	373	430	464	522	622	668	699	674	860	919	1176	1310	1101	1519	1069	1989	2335	1727	2293	3283	3887	3852	6072	9216	11134	34344	12476	0
FFQ	149	1	0	3	85	122	111	93	124	104	109	110	157	161	202	142	172	243	256	249	294	365	321	481	434	463	582	664	680	588	808	922	1110	1173	1139	1477	1017	1976	2469	1717	2270	3252	3891	3949	5840	9360	11816	35006	11777	0
FFQ	150	8	0	9	88	140	126	122	117	126	131	133	185	142	171	155	185	222	248	291	324	369	350	448	499	521	625	658	704	634	802	902	1187	1298	1173	1528	1031	2066	2365	1758	2238	3277	3807	3973	5954	9535	11760	34828	11061	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	8	0	0	7	10	5	6	5	4	3	1	1	1	2	1	3	0	6	3	0	1	1	1	1	4	2	2	1	0	0	2	5	0	1	6	3	12	14	87	31	0	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	5	4	6	3	0	1	2	0	2	2	2	0	0	0	0	0	2	0	0	0	1	2	1	0	1	3	0	0	1	1	1	3	3	2	2	3	3	5	8	8	45	27	0	0	0
MPC	3	0	0	0	0	1	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	3	0	0	1	0	2	2	6	5	7	5	16	6	53	33	0	0	0
MPC	4	1	0	0	0	8	9	5	3	1	1	1	0	0	3	0	1	1	0	1	1	2	0	0	2	0	0	0	1	0	1	0	0	1	1	2	1	1	1	1	2	4	6	8	7	48	15	0	0	0
MPC	5	0	0	0	0	4	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	2	1	1	2	2	3	1	2	6	0	3	8	43	42	0	0	0
MPC	6	0	0	0	0	10	3	2	3	2	2	4	2	0	0	2	0	6	1	1	1	2	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	2	1	3	2	4	2	7	9	48	45	0	0	0
MPC	7	0	0	0	11	50	44	31	20	16	11	11	6	8	1	5	6	7	5	12	9	3	0	4	2	4	5	0	0	2	2	1	2	0	4	1	2	6	5	1	3	1	4	9	9	42	28	0	0	0
MPC	8	22	0	0	1	8	6	3	5	3	1	4	1	2	2	0	0	3	4	0	4	1	1	1	2	2	1	1	1	1	1	1	0	0	0	4	4	1	1	1	4	5	0	8	12	61	40	0	0	0
MPC	9	0	0	0	0	15	12	11	4	8	2	0	0	2	1	1	3	2	0	4	2	0	0	0	0	1	1	1	0	2	2	2	0	1	3	1	2	0	3	3	1	3	1	4	7	7	13	13	44	22
MPC	10	0	0	0	0	5	6	6	4	4	2	2	1	1	3	0	0	4	4	0	2	3	1	0	1	0	2	1	1	0	1	2	0	0	0	3	3	7	0	0	5	8	0	6	6	4	10	6	45	19
MPC	11	0	0	0	0	12	12	10	3	2	2	4	1	1	1	0	2	1	4	2	1	0	0	0	1	1	1	1	1	1	1	1	0	0	3	1	3	0	2	1	0	2	1	1	8	3	7	13	39	31
MPC	12	4	0	0	1	9	11	2	5	7	1	2	2	3	2	2	2	1	1	3	1	1	2	0	0	1	3	0	2	0	2	1	0	0	1	1	2	1	6	1	2	5	1	2	6	9	13	16	44	28
MPC	13	1	0	0	2	12	7	10	6	6	5	2	0	2	1	2	1	2	4	0	1	1	4	2	1	2	1	0	2	1	1	1	1	0	0	1	0	0	1	1	3	1	2	4	3	3	6	8	46	22
MPC	14	0	0	0	0	9	13	7	5	3	5	1	3	3	5	1	2	3	2	2	0	2	1	3	1	1	0	4	1	0	1	2	0	0	2	0	3	2	0	1	2	9	1	3	3	9	6	14	39	15
MPC	15	0	0	0	2	13	13	9	4	5	2	2	3	3	3	1	1	2	3	3	2	1	3	0	1	5	1	0	0	0	0	1	0	4	1	3	1	0	1	1	3	1	1	1	5	5	6	13	44	15
MPC	16	0	0	0	1	26	31	7	7	6	6	9	7	6	2	3	1	4	2	3	0	0	0	4	2	0	0	0	1	2	1	0	2	1	0	2	5	3	0	4	6	4	2	2	0	7	6	16	22	57
MPC	17	0	0	0	0	21	27	19	11	10	16	5	7	7	3	3	2	4	0	2	2	0	0	2	2	1	1	1	2	2	0	0	1	0	0	0	0	5	2	2	1	2	2	1	4	14	9	9	21	31
MPC	18	0	0	0	0	21	19	20	12	14	11	8	6	5	2	0	3	2	1	2	0	1	1	1	0	0	1	1	2	1	1	2	2	3	0	1	1	3	1	3	5	6	4	2	5	3	3	11	25	53
MPC	19	5	0	0	3	24	29	18	16	10	8	8	5	4	4	5	0	0	2	4	1	1	2	0	3	2	1	1	1	0	2	3	2	1	3	3	2	3	2	1	2	4	3	1	3	4	11	12	21	51
MPC	20	203	0	0	1	25	34	22	13	14	9	6	4	6	9	5	1	0	2	1	4	2	2	1	2	0	1	1	1	2	1	2	0	0	4	1	2	2	2	1	6	3	4	2	4	8	6	13	15	59
MPC	21	0	0	0	1	19	27	15	11	7	4	7	6	4	4	3	3	2	2	4	1	1	0	1	1	0	2	1	0	0	0	1	2	1	1	1	2	4	1	2	4	1	3	5	11	4	7	13	22	54
MPC	22	1	0	0	2	16	25	16	13	11	9	5	6	5	4	2	2	2	3	6	2	2	1	1	1	1	2	0	1	0	1	0	1	1	0	0	2	1	1	3	2	1	0	3	11	5	6	13	22	54
MPC	23	1	0	0	0	19	27	16	12	10	12	11	3	2	3	4	0	1	0	0	0	1	0	2	1	1	3	2	0	1	2	1	1	4	2	0	2	1	1	4	5	5	3	4	6	2	3	13	19	60
MPC	24	0	0	0	0	21	27	18	21	11	10	3	4	5	3	4	2	1	2	3	3	0	1	2	3	1	2	1	3	1	0	1	2	0	2	1	2	0	0	1	1	3	3	3	7	6	6	10	15	41
MPC	25	0	0	0	2	17	30	24	11	7	12	3	3	9	6	2	1	1	2	3	0	2	1	0	0	1	2	0	5	5	0	0	1	0	3	1	3	3	1	4	1	4	1	3	4	5	3	9	17	54
MPC	26	0	0	0	3	30	23	18	15	8	4	4	2	5	3	6	2	0	3	1	4	1	1	1	0	0	2	1	3	2	3	1	1	0	1	0	1	5	0	1	2	1	2	7	4	3	6	6	16	60
MPC	27	0	0	0	3	20	40	15	10	11	9	3	11	6	6	3	1	1	4	0	3	0	2	1	1	0	1	0	2	1	1	1	4	2	2	3	2	2	3	1	1	0	3	5	3	8	3	16	23	58
MPC	28	4	0	0	1	26	31	23	17	8	6	8	8	7	7	4	0	2	1	1	3	0	0	2	0	0	2	2	1	0	1	0	0	2	1	3	2	2	2	1	3	2	9	2	11	6	3	13	24	54
MPC	29	0	0	0	1	12	29	18	9	12	9	5	2	6	2	3	5	3	1	1	2	0	2	0	4	2	0	3	4	0	1	0	2	2	0	0	1	3	1	2	1	3	2	6	4	8	5	7	21	45
MPC	30	0	0	0	2	23	23	17	13	9	4	5	3	6	3	4	2	2	3	1	0	4	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	2	1	1	5	3	7	6	6	4	13	16	17	56
MPC	31	13	0	0	1	34	39	21	15	10	7	4	8	5	5	4	1	8	4	2	0	2	2	0	3	0	0	1	1	0	2	1	0	0	1	1	0	4	2	3	5	2	4	3	3	5	6	13	23	45
MPC	32	0	0	0	0	29	28	14	16	4	7	7	5	2	6	1	0	3	0	3	3	1	2	2	2	1	1	0	2	1	2	1	1	0	1	2	1	0	3	3	1	0	3	1	7	5	5	11	20	44
MPC	33	3	0	0	2	19	32	19	16	10	8	5	1	7	2	2	2	5	3	2	1	1	3	1	2	2	0	0	0	1	1	2	1	3	2	1	0	2	1	1	4	2	2	6	5	4	7	4	24	41
MPC	34	0	0	0	1	19	24	31	19	14	13	7	4	4	2	4	3	1	2	3	3	2	0	2	2	2	1	1	0	1	1	1	0	3	1	2	0	2	3	1	1	3	1	4	5	5	8	6	20	48
MPC	35	0	0	0	1	22	27	15	9	2	7	6	5	6	4	3	3	3	4	1	1	2	2	1	3	0	1	0	0	3	1	1	2	2	1	0	4	1	3	3	2	3	5	4	7	5	7	16	15	45
MPC	36	0	0	0	1	28	26	21	19	17	12	8	5	8	1	4	5	2	1	4	5	3	1	2	0	1	0	1	3	1	1	2	0	2	0	2	2	1	2	0	1	4	2	4	11	9	9	11	16	46
MPC	37	0	0	0	0	33	24	21	13	12	6	14	13	6	5	1	4	5	4	2	0	0	5	1	0	2	2	2	0	0	2	1	3	1	3	0	0	4	1	1	3	3	4	7	2	10	11	14	17	44
MPC	38	1	0	0	2	19	27	18	12	11	9	6	7	2	4	3	2	1	3	3	3	3	1	1	0	0	1	1	0	0	1	1	1	0	0	2	4	3	3	1	1	7	4	1	4	4	11	16	21	46
MPC	39	0	0	0	1	26	30	22	14	8	11	9	8	8	4	6	3	2	1	0	3	0	1	4	3	2	1	1	1	0	0	0	1	1	0	3	1	1	2	2	5	3	2	1	3	6	10	9	17	42
MPC	40	3	0	0	2	29	18	15	13	8	12	7	4	3	5	5	3	4	3	4	0	3	1	0	1	1	0	2	0	2	0	0	2	1	2	0	1	2	2	1	1	3	4	4	5	5	9	9	24	61
MPC	41	1	0	0	2	32	26	25	16	13	15	4	3	8	6	6	2	2	2	2	2	3	1	2	5	0	1	1	2	2	2	1	1	1	1	4	5	3	1	1	2	4	5	3	3	6	9	17	15	52
MPC	42	0	0	0	0	38	24	15	11	9	16	4	5	4	4	8	0	3	1	4	3	0	1	2	0	1	2	2	1	2	2	1	0	0	3	1	2	2	2	4	2	2	4	7	3	5	6	13	16	45
MPC	43	2	0	0	1	20	27	12	16	11	12	16	4	9	10	0	3	2	5	1	3	1	1	1	0	1	1	2	0	1	0	1	0	2	2	2	1	2	1	4	1	2	2	3	5	5	5	11	22	48
MPC	44	7	0	0	2	27	14	16	12	11	11	9	10	6	3	1	2	2	1	4	1	3	1	1	1	1	2	1	0	2	0	0	1	2	2	1	1	1	0	1	0	4	1	3	6	9	9	17	20	56
MPC	45	4	0	0	1	31	36	20	17	11	11	7	6	8	6	1	1	2	6	2	2	2	2	4	2	0	2	2	1	0	1	0	1	1	2	1	2	1	1	0	1	8	5	3	3	6	8	12	15	48
MPC	46	0	0	0	1	23	31	13	13	13	9	6	9	5	4	7	3	1	2	0	3	2	2	1	1	0	1	1	0	3	3	0	1	0	1	2	2	5	2	3	4	2	2	3	9	6	12	10	20	45
MPC	47	1	0	0	0	21	40	22	7	7	9	3	12	4	4	7	2	2	4	3	1	3	0	4	1	2	1	0	1	3	0	1	2	2	0	1	0	3	2	1	1	2	5	4	4	2	10	10	16	40
MPC	48	3	0	0	1	21	19	25	16	16	12	8	6	6	3	5	5	3	2	1	0	1	1	2	1	1	3	1	1	3	1	0	0	2	0	1	4	1	4	1	1	3	4	2	6	9	4	6	23	56
MPC	49	9	0	0	0	29	30	19	14	12	12	11	8	9	3	4	2	2	3	3	3	2	2	1	1	0	0	2	1	1	2	2	2	1	0	3	3	1	4	1	3	2	3	4	7	0	10	22	15	45
MPC	50	0	0	0	1	23	29	19	19	12	6	9	6	6	4	4	3	2	3	7	3	2	0	1	3	0	0	0	2	3	1	0	1	0	0	3	4	3	2	3	2	1	1	7	0	10	7	18	13	64
MPC	51	3	0	0	3	21	28	17	9	14	6	10	10	7	5	5	4	1	2	1	0	4	0	1	1	0	0	3	1	2	1	1	1	0	1	1	1	2	3	3	3	4	1	3	3	7	10	17	19	51
MPC	52	1	0	0	1	35	31	21	10	10	6	10	7	5	3	2	1	6	3	0	3	3	1	0	1	1	2	1	2	2	3	1	0	0	2	0	5	4	3	2	2	4	5	0	4	9	5	7	13	49
MPC	53	7	0	0	1	30	31	25	16	10	6	7	11	4	3	4	2	3	0	1	1	2	1	3	1	2	1	0	0	1	2	2	1	2	1	0	3	2	1	5	5	3	8	1	7	8	7	12	20	42
MPC	54	0	0	0	2	23	24	17	15	12	5	9	3	6	5	6	4	2	2	1	1	0	4	1	1	3	2	1	1	0	1	1	2	0	1	1	2	2	1	1	2	4	3	2	4	7	13	11	20	48
MPC	55	39	0	0	5	22	26	26	23	14	11	12	8	3	8	3	3	2	3	3	2	3	2	2	0	3	1	2	0	0	3	0	2	4	1	1	1	3	2	1	2	4	1	0	5	6	8	5	23	41
MPC	56	0	0	0	5	16	38	20	12	16	8	4	8	1	3	7	2	1	1	4	0	0	2	3	0	2	0	0	1	0	0	0	2	2	3	3	3	1	2	0	5	3	2	6	3	6	7	11	24	65
MPC	57	17	0	0	1	27	23	20	21	12	6	7	9	8	3	2	7	1	0	1	0	2	1	1	1	0	1	1	0	1	1	1	2	2	3	2	3	0	3	1	2	3	3	5	3	7	6	8	13	39
MPC	58	0	0	0	2	28	30	26	23	9	12	11	4	10	2	1	4	3	3	2	5	3	2	3	0	0	2	0	3	1	0	0	1	0	1	2	3	3	2	5	4	1	2	1	7	3	5	7	18	44
MPC	59	0	0	0	1	21	26	13	21	18	10	5	8	9	4	4	3	1	1	3	0	1	3	0	1	1	2	3	2	1	4	1	2	2	1	4	2	2	0	2	0	1	3	6	2	3	6	9	21	49
MPC	60	1	0	0	1	15	32	27	16	18	9	10	7	2	3	6	1	0	1	4	3	1	1	3	1	1	2	1	1	0	1	1	1	1	3	1	0	1	5	0	0	3	4	4	6	5	5	11	21	47
MPC	61	5	0	0	4	33	40	24	27	19	8	17	6	3	3	10	5	4	4	2	4	3	1	4	3	2	0	2	1	0	2	1	2	3	1	0	2	7	4	1	1	1	5	1	7	1	4	17	22	56
MPC	62	47	0	0	1	40	33	13	15	12	10	4	8	1	4	3	3	6	0	4	3	2	1	2	3	1	1	0	1	0	4	1	0	2	1	0	3	2	6	1	2	5	6	4	2	2	5	16	19	35
MPC	63	3	0	0	1	22	30	23	14	10	9	10	7	4	6	0	6	2	2	2	3	2	1	1	3	0	0	1	1	0	1	1	1	1	1	1	2	2	3	3	1	2	3	8	6	8	5	13	12	42
MPC	64	3	0	0	3	30	22	28	21	16	6	11	10	6	4	5	5	2	2	1	0	3	3	1	1	1	1	0	0	0	2	0	1	1	2	3	3	1	0	2	1	4	2	6	6	6	9	11	20	54
MPC	65	0	0	0	2	30	36	21	12	18	8	9	3	9	4	3	3	1	2	3	2	2	2	2	1	1	1	0	2	0	0	0	2	4	1	2	2	0	3	1	1	2	2	3	8	6	8	12	18	50
MPC	66	0	0	0	0	28	31	22	19	11	8	8	7	8	6	2	2	2	3	3	4	2	2	4	0	1	1	2	0	0	2	3	2	3	2	2	4	0	2	1	2	3	5	5	4	4	6	16	11	53
MPC	67	0	0	0	1	20	29	25	17	11	18	4	7	4	6	1	1	1	5	2	1	0	2	0	2	2	0	2	1	0	2	0	0	3	4	2	2	1	3	2	1	2	3	5	2	4	4	13	18	65
MPC	68	74	0	0	1	26	31	25	14	10	11	6	3	9	3	5	4	5	2	1	4	5	3	2	2	1	0	1	1	2	1	0	2	0	1	2	2	1	3	2	1	1	2	4	6	7	8	10	14	44
MPC	69	5	0	0	1	39	41	28	17	12	10	15	8	5	9	7	5	4	1	5	1	1	6	1	1	1	3	2	2	0	0	1	1	1	3	1	3	0	5	3	3	1	2	4	5	5	6	11	20	46
MPC	70	3	0	0	7	29	36	20	17	14	9	7	5	8	5	5	1	7	4	1	2	2	3	3	1	1	1	2	1	1	3	0	1	2	4	1	2	1	1	3	4	1	4	6	2	7	4	16	21	46
MPC	71	117	0	0	4	42	33	25	21	14	11	14	6	4	3	6	1	1	3	4	1	1	2	2	1	2	1	2	4	1	0	2	1	1	2	2	4	1	0	1	3	2	3	7	8	0	12	11	20	44
MPC	72	1	0	0	2	24	45	34	17	13	13	11	13	5	6	5	5	7	3	6	5	2	6	5	5	6	2	0	6	0	2	2	4	1	3	3	0	8	9	6	6	6	3	6	3	5	7	18	17	48
MPC	73	0	0	0	3	33	32	24	20	13	10	6	6	9	7	4	5	6	2	3	2	6	3	2	0	4	2	0	1	4	1	1	1	2	3	1	1	4	3	4	2	2	3	6	6	6	4	10	18	41
MPC	74	0	0	0	3	23	46	19	23	18	11	9	4	7	3	9	4	0	6	5	2	0	1	5	1	0	4	0	1	2	0	0	0	2	2	2	1	2	3	4	1	4	7	4	2	4	5	14	15	42
MPC	75	0	0	0	3	50	39	16	16	12	7	6	9	5	6	2	4	4	3	3	1	2	0	4	2	1	2	1	2	4	1	0	1	4	3	2	6	1	3	3	4	2	2	5	6	4	6	11	22	57
MPC	76	0	0	0	1	29	36	19	22	14	8	5	15	7	6	4	3	3	4	4	0	1	1	3	0	3	1	2	1	1	0	1	0	2	1	2	1	2	2	1	3	2	5	3	4	5	10	12	15	45
MPC	77	0	0	0	5	26	31	29	22	14	9	7	10	3	1	6	2	5	3	2	3	2	2	0	1	2	0	0	0	1	2	1	2	1	1	2	2	3	2	2	0	5	1	4	4	4	8	7	23	58
MPC	78	0	0	0	2	32	28	21	16	12	13	11	5	5	4	7	1	1	0	2	3	2	5	1	1	1	0	0	1	1	2	0	2	1	1	3	2	3	4	1	0	6	3	2	3	5	5	11	21	33
MPC	79	0	0	0	5	26	25	22	19	16	9	8	9	6	5	4	1	4	5	2	3	2	2	1	1	2	2	2	1	0	0	0	1	2	0	2	2	2	4	1	2	2	5	5	7	4	6	8	18	46
MPC	80	0	0	0	1	28	32	22	15	10	9	4	10	5	6	6	2	5	2	1	2	2	2	4	0	0	2	3	1	1	1	1	4	0	7	0	2	1	1	0	4	1	1	3	5	8	7	12	29	48
MPC	81	0	0	0	3	27	30	22	17	15	13	9	7	4	1	4	0	1	3	2	1	3	0	1	3	1	1	1	2	1	1	0	2	4	5	1	2	4	4	2	2	3	1	3	8	7	6	7	22	50
MPC	82	45	0	0	3	31	27	24	21	14	10	9	3	10	10	9	4	3	7	4	1	4	0	3	2	4	2	1	1	2	0	2	1	2	2	0	5	3	2	2	3	1	0	5	5	3	15	10	32	39
