FFQ	101	20	0	0	186	287	299	285	277	261	283	308	365	324	371	408	418	501	554	601	641	729	923	855	931	1181	1162	1374	1473	1423	2093	1987	2529	2864	2418	3393	3804	4743	5325	4527	6507	8525	9257	12928	23664	20211	46320	110977	676202	0
FFQ	102	15	0	0	189	263	283	280	282	291	272	284	354	337	365	406	381	467	514	591	651	679	901	821	903	1226	1082	1326	1525	1407	2006	2060	2522	2832	2415	3396	3844	4668	5451	4565	6526	8483	8962	12918	23947	20034	46287	113513	670583	0
FFQ	103	205	0	1	182	262	277	291	246	286	253	292	346	313	400	404	434	442	530	598	675	673	863	865	934	1192	1129	1353	1469	1356	2037	2043	2622	2856	2366	3402	3705	4707	5273	4584	6568	8489	8772	13125	23555	20237	45623	114901	666322	0
FFQ	104	29	0	0	200	261	287	277	288	285	313	303	318	327	393	455	434	461	566	599	691	742	990	888	964	1242	1212	1400	1559	1423	2028	2048	2588	2838	2393	3373	3769	4545	5436	4767	6578	8647	8878	13608	23301	20270	46746	116043	658759	0
FFQ	105	52	0	0	183	257	293	243	279	257	304	273	341	336	359	387	402	479	575	531	605	719	892	864	907	1218	1081	1284	1521	1357	1961	2021	2586	2811	2427	3374	3737	4433	5384	4885	6596	8681	8703	13597	23166	19732	45584	118201	655622	0
FFQ	106	13	0	0	187	261	301	289	279	273	296	318	350	343	394	453	457	415	567	660	620	702	860	837	938	1176	1219	1280	1556	1448	2000	2011	2480	2651	2541	3215	3766	4376	5334	5140	6646	8622	8486	13814	22703	19561	44984	119496	651003	0
FFQ	107	745	0	0	170	234	268	289	277	264	289	284	357	315	413	397	423	364	573	626	615	652	846	864	876	1146	1257	1348	1471	1374	1995	1943	2427	2729	2449	3307	3694	4047	5363	5076	6486	8400	8355	13755	22846	19480	45436	124601	642058	0
FFQ	108	326	8	11	150	247	271	234	255	256	226	291	303	304	365	377	378	403	507	581	573	692	820	831	885	1159	1192	1305	1408	1357	1834	1945	2435	2591	2415	3247	3629	3977	5321	5004	6571	8567	7962	13901	22427	19266	44411	126170	639436	0
FFQ	109	653	0	1	202	252	285	263	279	306	257	274	356	354	366	421	433	419	559	571	593	690	859	882	855	1240	1219	1371	1514	1428	1951	2029	2592	2679	2513	3306	3716	4161	5396	5275	6629	8557	8147	14069	22115	19774	44756	126045	632098	0
FFQ	110	60	0	1	157	272	293	286	262	286	304	297	358	342	365	444	426	440	567	639	624	689	898	911	906	1171	1223	1351	1456	1429	1898	2035	2409	2750	2630	3366	3810	4093	5637	5179	6539	8913	8098	14217	22670	20179	46490	128035	623166	0
FFQ	111	1	0	0	177	262	294	258	275	252	274	295	340	319	359	392	415	462	534	566	613	655	827	858	813	1247	1203	1241	1380	1381	1843	1871	2486	2575	2608	3250	3645	3900	5414	5334	6768	8331	7502	14554	21291	19462	44539	132699	620623	0
FFQ	112	25	0	1	193	225	260	265	282	251	231	276	338	296	404	389	410	424	555	581	598	602	854	847	784	1148	1179	1286	1391	1379	1807	1952	2446	2513	2507	3249	3689	3696	5216	5230	6474	8567	7682	14261	21688	19421	44752	135327	614051	0
FFQ	113	487	4	6	156	205	255	248	273	264	209	265	270	280	338	379	395	382	463	531	501	631	753	860	813	1087	1185	1299	1291	1301	1684	1875	2237	2605	2515	3326	3493	3721	5251	5234	6383	8093	7457	13855	21408	19251	43871	138058	610157	0
FFQ	114	1	0	1	171	252	273	237	224	252	262	261	305	280	320	395	424	410	531	590	571	640	712	863	808	1122	1151	1257	1363	1393	1748	1818	2306	2530	2546	3394	3412	3650	5244	5446	6335	8207	7599	14222	21363	19067	44234	139737	603010	0
FFQ	115	12	0	0	184	239	289	250	271	250	278	277	312	306	366	401	406	428	513	620	558	704	782	885	850	1150	1213	1258	1372	1417	1798	1916	2361	2576	2609	3312	3743	3533	5528	5721	6601	8497	7721	14693	21510	19517	45008	143906	589957	0
FFQ	116	209	8	7	177	249	248	287	282	240	267	270	319	288	364	385	439	411	520	564	577	641	796	929	844	1164	1266	1283	1402	1401	1917	1889	2392	2526	2712	3399	3505	3500	5503	5496	6619	8403	7699	14022	22016	19567	44932	144934	584206	0
FFQ	117	55	0	1	165	236	253	269	290	254	274	262	369	353	376	434	401	409	535	588	598	628	779	877	856	1088	1321	1346	1279	1494	1909	1976	2262	2580	2707	3439	3584	3301	5386	5821	6633	8570	8113	14229	22750	20041	47982	148012	570985	0
FFQ	118	6	0	0	192	249	290	281	248	224	307	283	339	312	372	381	451	376	524	596	588	629	762	886	808	1111	1259	1360	1298	1388	1742	1843	2265	2628	2719	3499	3597	3293	5545	5844	6549	8303	8120	14120	22523	20221	48194	149445	564943	0
FFQ	119	2	0	0	155	219	266	236	261	255	258	266	308	322	370	403	406	423	558	581	561	621	800	930	827	1078	1268	1296	1303	1394	1796	1890	2216	2430	2626	3380	3591	3305	5488	5826	6576	8393	8164	13518	22184	19894	46366	152087	560776	0
FFQ	120	15	0	0	175	224	272	264	256	248	259	256	291	297	347	361	437	378	545	502	565	630	686	893	773	1093	1345	1269	1186	1381	1838	1861	2160	2342	2613	3557	3467	2997	5126	5813	6414	7945	8217	13510	22131	19366	44304	157148	555290	0
FFQ	121	161	0	1	183	254	285	241	266	254	269	318	333	326	411	389	441	438	500	592	631	643	723	963	847	1093	1310	1324	1263	1523	1902	1969	2118	2666	2889	3616	3724	3176	5601	5905	6745	8551	8705	13924	23220	20301	50086	159663	535336	0
FFQ	122	979	0	0	184	220	282	260	225	240	250	244	316	318	338	392	461	417	530	544	604	602	796	948	767	1012	1266	1257	1182	1373	1904	1861	2044	2529	2668	3532	3521	2895	5365	5768	6480	8067	8797	12850	22902	20007	46016	163225	534761	0
FFQ	123	2211	12	17	187	246	273	271	273	249	284	287	351	294	369	362	430	390	508	536	629	574	720	920	773	1040	1262	1301	1098	1426	1840	1867	2000	2568	2631	3709	3508	2910	5275	5752	6479	8095	9221	12666	23982	19942	49419	169420	517442	0
FFQ	124	4	0	0	181	268	285	275	251	245	277	258	341	309	380	388	420	348	531	566	700	613	766	960	795	1081	1304	1325	1178	1453	1926	2005	1984	2618	2784	3814	3555	2860	5384	5851	6521	8113	9604	12200	24709	20490	50319	175867	504589	0
FFQ	125	3	0	1	175	241	298	287	260	260	300	257	326	353	391	410	408	430	530	529	651	626	776	933	791	1089	1240	1401	1166	1405	1934	1924	2004	2476	2707	3761	3640	2715	5200	5772	6316	7955	9850	11597	24903	19918	48391	179137	499937	0
FFQ	126	0	0	0	176	267	281	277	282	262	284	266	369	315	428	420	458	447	555	549	663	635	791	992	822	1121	1369	1412	1272	1471	2039	1985	2060	2636	2808	3900	3605	2739	5291	5917	6465	8184	10234	11494	25409	20567	50184	181088	487315	0
FFQ	127	34	0	1	182	246	266	284	258	267	274	249	346	295	361	391	480	400	491	560	588	635	693	932	791	1034	1274	1344	1129	1364	1917	1996	1941	2513	2669	3772	3426	2666	5124	5777	6318	7970	10428	11029	25379	20008	48801	189459	477802	0
FFQ	128	370	0	1	174	241	289	250	283	263	282	257	309	309	371	385	402	414	511	540	676	575	699	1010	770	987	1282	1333	1163	1370	1905	1906	1941	2516	2714	3717	3471	2702	5113	5561	6247	7702	10007	10855	25596	20149	50592	189498	470998	0
FFQ	129	1	0	0	173	256	320	259	289	264	300	265	371	350	373	399	452	397	508	562	682	638	763	979	813	1064	1311	1423	1176	1425	1899	1945	1932	2635	2720	3783	3440	2688	5133	5808	6525	7902	10613	10806	25854	20603	50566	193421	460013	0
FFQ	130	63	0	2	160	268	289	297	316	311	277	301	368	352	387	437	493	418	558	581	716	616	776	989	862	1035	1358	1451	1216	1506	1972	2028	1941	2572	2764	3954	3549	2704	5233	5708	6354	8015	10672	10844	25982	20073	50423	195119	452276	0
FFQ	131	56	0	1	195	236	249	256	272	252	325	256	325	284	340	388	443	420	519	526	660	568	696	936	764	1026	1182	1372	1101	1458	1926	1932	1823	2587	2724	3759	3370	2544	4976	5599	6171	7875	10448	10404	26062	19852	49590	199971	445639	0
FFQ	132	698	0	0	169	233	292	245	284	240	258	283	353	301	346	397	418	408	519	562	658	607	698	902	783	1023	1249	1317	1146	1339	1867	1906	1932	2528	2621	3712	3399	2549	4807	5481	6102	7522	10305	10120	25005	19415	48157	200996	442113	0
FFQ	133	0	0	0	190	237	290	292	274	248	269	242	302	294	379	389	430	395	490	526	634	547	701	1021	760	991	1214	1385	1121	1377	1911	1859	1852	2486	2684	3735	3314	2598	4965	5522	6058	7581	10262	10093	25384	19779	50034	205567	429278	0
FFQ	134	335	1	1	170	260	275	268	259	230	280	253	336	308	385	382	414	386	537	492	634	582	702	963	753	984	1293	1356	1105	1375	1869	1875	1852	2395	2625	3730	3362	2510	4804	5499	5960	7503	10230	9966	24809	19441	48955	205913	424912	0
FFQ	135	17	0	0	175	257	294	228	229	253	270	264	307	320	372	342	407	402	526	494	607	559	705	843	702	936	1212	1217	1055	1362	1856	1799	1776	2403	2582	3537	3188	2453	4759	5343	5891	7569	10055	9788	24791	18574	48145	215293	412463	0
FFQ	136	14	0	0	159	230	293	230	260	242	260	229	311	285	348	369	415	383	512	557	628	565	681	937	720	931	1228	1265	1103	1387	1788	1874	1756	2468	2521	3562	3214	2495	4655	5296	5933	7284	9886	9840	24549	18737	48142	219812	401054	0
FFQ	137	10	0	0	156	222	248	245	269	252	294	273	322	290	330	363	414	388	473	512	629	541	722	853	736	936	1171	1385	1029	1337	1807	1822	1630	2481	2565	3514	3270	2511	4760	5252	5791	7371	9950	9892	24613	18637	49948	234294	377408	0
FFQ	138	3	1	1	162	241	286	239	301	228	283	260	354	308	366	383	431	377	461	542	626	552	682	1003	751	923	1200	1354	1127	1392	1827	1826	1751	2571	2449	3605	3205	2601	4689	5404	5733	7208	10018	9723	23976	18395	49338	237107	368120	0
FFQ	139	13	0	1	193	252	272	276	262	228	307	304	341	308	356	400	428	408	451	524	633	579	649	999	757	945	1211	1340	1118	1371	1815	1769	1670	2467	2542	3509	3162	2518	4582	5230	5680	7259	9956	9687	24375	18408	49640	245463	352273	0
FFQ	140	32	0	0	151	235	239	261	243	240	263	242	315	281	311	334	392	331	483	496	612	530	640	924	716	914	1166	1196	1020	1279	1755	1664	1614	2321	2487	3499	3062	2560	4295	5142	5684	6877	9736	9616	23474	18024	49280	262829	331680	0
FFQ	141	11	0	0	187	237	272	264	250	248	242	266	346	307	389	342	402	382	464	505	631	528	678	943	749	910	1201	1282	1085	1305	1819	1792	1688	2454	2482	3550	3153	2499	4493	5150	5475	7030	9551	9351	23122	18066	49633	259679	326567	0
FFQ	142	22	0	1	165	211	239	222	224	211	274	239	318	285	309	365	424	379	436	492	578	544	627	877	685	927	1147	1177	1055	1335	1826	1801	1557	2347	2482	3384	2980	2408	4379	5131	5420	6910	9496	9521	23194	17830	50434	278602	300957	0
FFQ	143	25	0	0	149	231	278	233	263	221	257	257	318	268	325	347	399	359	452	489	628	524	623	914	712	869	1107	1262	992	1320	1768	1766	1523	2332	2399	3380	2993	2433	4287	4892	5323	6898	9169	9144	22518	17503	50090	289337	285323	0
FFQ	144	0	0	0	153	233	245	238	214	233	251	235	325	288	295	355	432	344	449	494	601	513	599	861	737	865	1151	1160	996	1382	1676	1829	1541	2399	2425	3397	3068	2345	4317	5042	5502	7000	9501	9427	23253	17882	51514	293183	270246	0
FFQ	145	14	0	1	148	226	242	253	226	228	254	251	326	275	353	337	404	368	472	509	599	515	645	885	696	824	1159	1244	1013	1295	1725	1697	1546	2325	2360	3241	3121	2465	4252	5015	5417	6778	9282	9100	22187	17746	53332	304191	251598	0
FFQ	146	0	0	0	170	254	245	274	242	220	294	267	322	293	322	370	411	393	463	521	622	565	640	940	700	944	1106	1262	1045	1324	1799	1719	1527	2353	2347	3368	3094	2396	4251	5006	5488	6880	9382	9341	22792	17991	55123	302077	241406	0
FFQ	147	751	0	0	168	205	239	245	258	244	256	231	296	287	308	309	384	331	422	505	617	516	596	807	633	817	1073	1206	1018	1250	1696	1760	1498	2206	2388	3272	2929	2371	4250	4748	5047	6685	9147	9263	21964	17608	57149	328687	207266	0
FFQ	148	1	0	0	142	258	237	212	238	225	289	263	337	268	288	347	441	376	461	513	580	531	635	854	774	826	1134	1216	955	1246	1716	1735	1466	2285	2265	3177	2942	2486	4101	4764	5199	6691	8917	9095	21685	17312	55401	336576	193513	0
FFQ	149	13	0	0	140	216	242	257	234	203	237	241	301	269	295	355	432	345	405	465	582	482	602	806	706	845	1010	1147	944	1239	1698	1616	1462	2125	2164	3144	2870	2319	3946	4654	4936	6299	8642	8561	20974	16854	55822	356819	167873	0
FFQ	150	53	0	1	166	233	272	224	233	217	266	246	330	288	306	330	385	383	458	540	619	518	630	821	683	833	1063	1193	938	1127	1682	1674	1414	2262	2260	3149	2869	2383	3963	4854	5022	6478	8711	8872	21137	16854	56575	360882	151827	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	193	0	0	41	103	81	56	40	60	32	24	30	26	28	28	19	32	22	27	25	6	22	16	22	16	20	10	14	13	10	13	9	11	10	28	14	32	54	306	1091	0	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	32	35	32	34	16	11	17	9	10	6	5	6	15	14	13	8	10	4	6	4	2	7	3	3	2	6	4	2	8	6	2	2	11	10	9	12	16	22	43	47	152	876	0	0	0
MPC	3	0	0	0	0	32	26	22	23	16	8	9	10	8	7	6	5	6	12	5	6	5	6	4	5	3	1	4	0	4	1	4	1	5	0	5	5	5	5	8	14	12	23	32	35	138	882	0	0	0
MPC	4	23	0	0	0	34	33	26	24	13	21	9	3	3	14	10	8	15	9	6	6	6	3	6	1	6	3	3	3	2	4	3	6	9	2	8	1	8	6	2	13	13	20	26	25	143	811	0	0	0
MPC	5	0	0	0	0	36	23	33	21	14	24	9	8	4	11	5	8	5	8	3	9	7	8	3	1	3	2	2	3	4	2	1	2	1	4	8	0	5	6	7	8	14	25	26	40	144	839	0	0	0
MPC	6	0	0	0	0	43	31	35	36	13	22	21	19	8	12	14	11	9	19	16	15	8	10	10	11	10	8	7	6	8	4	5	5	6	4	6	3	9	9	7	12	13	17	39	45	137	931	0	0	0
MPC	7	18	0	0	5	178	194	142	128	103	87	83	60	55	51	39	46	80	54	48	38	36	53	45	34	25	29	22	19	23	21	14	22	17	19	20	13	13	15	21	12	21	23	33	52	143	882	0	0	0
MPC	8	284	0	0	7	49	56	51	41	26	26	23	19	18	12	18	10	26	21	25	19	19	15	13	9	13	13	7	9	12	8	12	7	12	9	5	3	7	11	9	6	12	20	37	36	143	887	0	0	0
MPC	9	0	0	0	1	73	77	61	68	37	36	27	28	16	17	14	29	36	32	21	23	16	18	13	21	21	8	8	12	13	13	9	9	6	4	8	9	13	10	9	12	11	13	18	20	28	57	65	196	721
MPC	10	0	0	0	0	77	62	56	43	35	27	27	24	19	12	22	18	25	9	15	23	21	12	12	9	17	6	10	5	5	9	11	11	7	7	8	3	12	6	6	13	10	15	15	18	17	52	90	232	725
MPC	11	0	0	0	0	55	72	51	46	37	33	27	29	18	16	15	21	31	22	24	18	8	15	9	14	9	8	3	5	9	4	12	3	12	4	5	8	11	12	8	10	15	8	16	24	21	52	71	215	753
MPC	12	14	0	0	0	51	71	49	42	34	21	11	22	19	8	14	23	25	28	17	13	14	10	7	9	8	6	11	11	10	10	6	4	7	11	2	4	7	8	3	11	6	16	20	22	23	40	65	203	701
MPC	13	22	0	0	0	71	74	55	53	39	34	31	27	17	19	19	18	27	20	22	14	17	21	7	13	13	8	10	14	9	8	5	8	4	9	9	4	8	11	5	17	10	18	17	22	26	37	83	201	712
MPC	14	2	0	0	0	58	72	62	34	45	20	23	26	19	24	13	19	20	16	11	10	9	19	10	18	20	8	8	7	15	12	7	7	6	3	1	8	12	7	4	12	14	22	14	18	27	44	66	216	691
MPC	15	0	0	0	0	53	62	61	43	50	24	28	21	24	17	29	21	15	20	30	15	17	21	21	16	9	12	13	12	11	7	9	10	8	10	5	7	11	6	5	10	10	14	10	23	24	38	73	220	708
MPC	16	0	0	0	1	93	152	103	82	68	58	48	39	42	24	24	23	23	25	22	18	23	7	4	10	10	13	7	7	8	8	11	12	11	7	5	6	6	3	18	9	12	14	19	13	15	41	59	89	821
MPC	17	0	0	0	1	124	138	108	79	64	68	52	46	33	27	29	24	19	21	21	10	17	18	13	12	10	9	12	12	6	6	7	9	6	5	12	13	6	7	9	9	18	11	14	17	27	43	67	86	888
MPC	18	0	0	0	0	93	133	102	91	72	61	48	29	33	22	34	27	19	16	17	15	19	27	11	7	13	15	13	5	10	3	8	8	8	9	6	6	14	6	6	18	17	11	11	20	21	46	60	91	843
MPC	19	85	0	0	1	112	119	97	86	71	51	39	27	32	34	20	21	18	18	28	11	15	15	18	9	13	12	13	6	10	7	6	4	4	8	11	2	5	5	7	9	12	13	15	16	14	42	60	90	819
MPC	20	1735	0	0	0	106	132	113	83	81	62	53	45	42	31	38	22	32	20	15	14	9	16	6	10	16	10	11	6	3	8	5	13	12	8	8	6	12	4	17	4	11	6	9	26	21	42	62	91	793
MPC	21	8	0	0	0	123	137	98	72	74	71	56	39	27	35	34	23	26	15	29	17	14	18	14	10	12	9	8	10	6	8	9	8	7	9	6	9	16	7	12	8	14	10	11	19	22	36	63	77	864
MPC	22	19	0	0	1	100	130	112	78	75	49	48	43	38	40	28	30	24	16	20	11	19	9	13	11	12	8	7	8	7	6	7	4	3	11	6	13	11	9	13	6	9	14	21	15	24	36	52	88	883
MPC	23	14	0	0	0	105	129	110	75	73	57	44	42	46	36	25	35	18	20	15	21	13	19	11	12	6	12	9	6	5	11	8	5	4	9	6	8	8	6	7	6	15	12	19	22	28	49	51	88	834
MPC	24	0	0	0	2	109	126	111	95	71	58	50	35	28	30	36	32	20	23	19	20	15	8	13	10	11	15	13	8	6	8	5	11	7	5	6	13	9	11	10	14	13	12	19	22	34	35	64	96	896
MPC	25	0	0	0	1	117	116	99	95	77	59	46	45	30	24	33	20	19	12	20	12	16	14	11	17	10	7	17	13	9	9	8	7	12	6	11	11	10	5	7	13	10	12	26	19	19	49	71	93	889
MPC	26	0	0	0	0	120	115	92	69	89	50	53	37	40	16	40	27	24	19	13	14	13	22	6	13	9	7	7	8	8	5	9	6	7	5	5	7	11	3	12	10	9	15	16	22	20	45	66	82	864
MPC	27	0	0	0	0	95	126	98	90	61	50	46	34	26	33	24	18	20	21	24	19	12	11	11	9	12	4	5	5	5	2	6	6	7	5	2	4	10	6	6	11	12	17	15	25	25	54	66	76	881
MPC	28	42	0	0	2	99	119	125	81	77	45	48	36	29	28	37	29	20	19	19	18	13	20	13	13	7	10	13	8	7	5	2	5	5	11	5	10	12	4	13	7	11	13	15	22	16	34	53	100	839
MPC	29	0	0	0	0	85	115	104	63	61	54	38	36	40	22	31	19	21	20	13	15	13	16	13	8	8	5	7	4	4	3	9	7	12	5	3	9	9	6	16	9	8	12	12	18	21	36	65	111	810
MPC	30	30	0	0	1	85	101	109	83	70	43	39	50	35	30	29	27	24	21	22	13	11	10	15	10	15	9	11	6	9	6	6	12	5	4	9	14	12	4	12	11	15	15	10	18	22	48	66	79	897
MPC	31	169	0	0	0	108	120	102	96	57	68	44	33	33	36	32	20	27	19	15	11	10	7	13	7	11	9	8	3	8	5	5	7	6	11	7	14	9	7	14	13	11	11	10	22	23	36	58	100	889
MPC	32	7	0	0	0	110	126	101	65	71	42	43	32	38	30	31	20	20	14	17	8	9	12	7	7	16	4	5	3	12	6	10	8	9	4	8	9	8	5	14	3	8	10	16	21	16	42	63	97	903
MPC	33	21	0	0	1	104	100	90	95	74	61	41	41	29	24	32	19	25	16	20	11	16	9	7	12	14	10	12	7	4	4	7	2	4	3	7	7	11	3	8	16	15	15	10	19	22	35	55	97	903
MPC	34	4	0	0	0	106	132	96	82	67	58	51	41	34	30	31	22	23	22	20	11	14	7	14	9	18	7	7	9	4	3	10	5	5	8	6	7	7	6	15	12	9	19	27	20	21	50	56	92	860
MPC	35	1	0	0	0	109	133	91	75	72	67	42	31	43	43	23	25	24	13	19	21	13	10	8	9	11	9	7	9	8	12	7	10	6	4	6	3	12	9	9	18	8	8	10	17	22	43	58	110	872
MPC	36	1	0	0	0	98	113	111	76	46	60	44	44	31	31	29	18	23	18	21	8	25	13	13	10	14	7	10	7	7	8	6	5	9	4	3	8	9	11	7	14	14	21	16	27	31	50	59	113	819
MPC	37	2	0	0	2	66	93	107	84	48	58	43	32	32	38	25	22	21	18	18	12	15	10	10	8	12	7	10	15	7	6	9	9	5	4	8	6	8	3	9	16	19	14	9	24	27	36	62	105	864
MPC	38	3	0	0	0	95	97	79	73	50	39	36	24	28	26	22	19	19	17	16	10	8	7	7	12	17	4	13	8	9	8	3	7	5	4	6	16	5	9	9	16	9	19	15	17	20	47	68	94	883
MPC	39	0	0	0	0	92	105	95	68	74	45	51	33	32	26	32	28	23	20	14	19	9	19	15	8	8	8	7	4	6	5	9	4	4	6	12	9	12	2	5	6	8	13	14	22	22	42	63	82	876
MPC	40	64	0	0	0	87	120	100	58	59	35	51	36	35	27	35	31	25	26	19	18	22	14	11	11	11	10	6	8	6	8	9	8	8	9	8	8	8	5	9	9	10	12	12	16	17	37	55	89	843
MPC	41	0	0	0	1	93	113	97	78	74	59	45	26	28	23	33	29	18	15	20	12	13	13	8	13	10	7	5	7	5	6	8	4	7	7	5	6	12	8	11	7	16	9	22	26	26	43	55	100	853
MPC	42	0	0	0	0	103	108	93	79	65	55	40	37	32	31	31	22	26	22	10	16	16	16	10	9	13	7	7	8	6	4	9	9	5	8	10	10	9	4	5	11	15	11	16	22	26	54	66	107	855
MPC	43	23	0	0	1	113	115	120	84	63	46	32	48	32	30	29	18	21	21	15	14	16	13	10	17	16	12	8	8	9	7	9	11	4	11	6	8	12	3	11	9	8	14	18	20	13	39	60	91	825
MPC	44	51	0	0	0	99	120	91	71	56	39	45	38	27	14	30	24	10	10	15	7	10	16	8	10	4	8	6	12	6	8	5	8	7	3	4	10	9	6	7	12	9	15	13	13	17	35	48	82	925
MPC	45	25	0	0	1	101	123	115	85	70	47	52	47	37	28	20	21	21	19	18	19	18	23	14	15	8	10	5	8	8	7	5	4	6	7	5	4	9	7	6	14	16	10	17	16	18	58	62	105	818
MPC	46	0	0	0	0	75	98	78	68	67	49	51	28	28	30	25	18	25	15	17	15	8	8	9	11	8	8	9	11	5	8	6	5	9	4	10	3	12	4	9	15	7	19	19	12	24	45	63	89	915
MPC	47	4	0	0	1	80	109	96	77	69	43	31	42	20	35	21	18	12	13	14	16	8	11	10	15	12	10	8	5	9	8	10	10	3	5	9	8	9	8	9	14	7	7	20	11	14	38	58	92	929
MPC	48	20	0	0	0	83	97	93	66	48	54	41	42	30	30	27	16	14	18	13	11	9	13	11	7	6	3	7	3	8	8	3	6	7	4	7	5	12	5	9	17	15	9	16	18	16	42	64	92	898
MPC	49	96	0	0	0	81	101	90	82	50	43	51	39	28	34	22	27	27	16	19	16	14	10	15	12	11	8	6	4	7	3	4	4	9	3	5	14	8	11	15	7	7	15	17	22	17	34	64	80	915
MPC	50	22	0	0	0	94	106	102	76	61	50	37	34	33	34	15	21	21	16	18	10	10	10	12	10	10	10	7	6	7	5	1	6	8	3	5	9	13	7	10	9	6	10	24	10	12	38	60	91	854
MPC	51	28	0	0	1	103	98	98	67	54	49	35	37	31	28	34	22	18	12	13	11	13	12	9	12	9	5	8	7	5	5	10	9	3	5	8	8	5	6	7	5	17	14	12	12	16	45	64	103	888
MPC	52	30	0	0	1	80	91	86	52	59	32	36	30	35	26	19	16	19	21	10	7	10	7	10	14	4	5	9	6	8	4	5	7	7	5	4	5	7	6	9	13	9	10	21	17	19	36	66	103	920
MPC	53	29	0	0	1	78	98	105	84	53	38	53	35	32	29	24	23	15	20	14	9	17	19	7	11	12	1	7	4	8	8	5	4	0	7	2	5	8	4	12	7	13	12	14	17	15	44	53	90	897
MPC	54	0	0	0	1	72	111	90	65	59	49	40	28	25	24	11	20	14	13	25	19	14	9	2	7	5	3	12	5	2	4	6	4	3	3	5	8	3	9	4	10	14	9	12	13	24	38	52	97	815
MPC	55	313	0	2	7	86	94	92	82	40	38	45	38	30	26	29	14	20	22	11	8	13	12	7	6	6	8	4	8	7	2	4	5	4	3	6	9	9	4	7	7	8	11	16	14	16	43	66	90	890
MPC	56	3	0	1	8	67	95	87	70	58	47	56	36	34	38	22	17	11	13	27	16	14	10	7	9	8	5	8	5	11	4	5	6	8	10	3	4	6	7	10	6	11	21	18	17	22	53	63	111	874
MPC	57	123	0	1	7	86	116	93	70	45	64	42	35	29	25	17	24	11	14	16	13	9	11	14	16	9	8	9	4	7	6	6	9	8	4	6	8	6	3	11	11	13	16	15	19	23	40	67	105	871
MPC	58	5	0	0	0	81	109	96	56	58	42	34	42	26	29	20	20	17	23	17	13	16	10	10	9	11	10	5	4	8	7	8	2	3	5	8	10	3	13	10	11	11	19	15	22	18	41	59	106	925
MPC	59	1	0	0	0	78	93	93	67	44	49	46	39	34	29	17	20	14	9	15	15	10	11	11	8	10	2	5	9	9	8	8	6	5	5	2	11	5	6	12	7	12	11	23	19	18	33	64	93	897
MPC	60	36	0	0	2	94	93	91	64	61	58	39	41	24	27	23	14	23	16	10	10	12	9	9	12	5	6	7	6	3	3	2	7	5	6	10	5	9	8	9	8	22	14	17	16	19	47	62	114	864
MPC	61	95	0	1	3	90	126	77	89	64	46	44	44	33	37	23	28	18	17	12	13	17	11	12	9	12	4	12	9	10	6	2	10	4	6	7	12	8	4	8	10	8	17	15	21	18	43	60	110	846
MPC	62	340	0	0	0	66	115	98	71	43	45	39	25	31	26	26	16	23	17	14	17	5	15	3	11	7	4	7	4	5	5	2	6	4	5	6	10	8	5	9	20	15	17	11	16	27	38	46	105	921
MPC	63	91	0	0	2	69	87	94	71	40	48	45	32	30	32	29	22	13	24	13	8	12	7	11	2	9	11	6	8	5	7	4	3	2	4	4	7	5	7	2	9	9	4	22	18	19	43	53	114	827
MPC	64	11	0	0	0	81	97	86	54	51	34	42	37	31	34	11	13	24	23	17	15	14	9	10	8	1	5	11	4	7	9	6	7	7	2	7	9	8	8	3	13	8	14	16	22	27	44	62	95	893
MPC	65	3	0	0	0	82	90	90	66	49	41	37	30	35	21	23	21	15	11	17	10	6	11	12	12	7	6	5	4	11	4	4	5	5	6	2	4	6	7	4	4	6	11	18	13	31	34	51	117	883
MPC	66	0	0	0	1	57	99	83	73	59	39	27	22	20	29	24	16	12	17	7	10	11	9	9	7	6	8	9	7	2	7	4	5	10	7	5	5	5	12	8	10	8	10	20	16	26	45	65	130	905
MPC	67	0	0	0	0	86	94	81	81	48	44	48	31	33	27	20	24	11	18	10	17	11	10	4	2	11	6	6	7	3	5	4	10	5	3	9	8	5	9	6	6	10	12	22	14	26	50	55	123	843
MPC	68	758	0	0	0	79	107	92	60	52	30	38	33	23	23	22	27	11	14	13	11	13	19	8	5	6	6	7	6	10	5	8	6	11	6	7	9	10	4	5	11	11	16	13	22	23	51	70	139	859
MPC	69	60	0	0	1	98	113	90	76	67	48	32	34	22	30	23	22	18	21	20	10	10	9	15	10	8	4	14	7	13	5	7	9	13	5	4	4	9	6	3	11	15	10	21	21	26	32	66	121	841
MPC	70	58	0	0	0	86	102	89	60	48	49	37	37	32	18	24	19	14	17	14	13	12	22	6	12	7	3	1	8	9	7	4	7	9	6	5	5	6	11	9	5	6	20	14	10	20	31	65	126	835
MPC	71	1197	0	14	11	73	97	112	69	42	44	39	29	23	30	21	14	23	21	13	15	11	8	7	10	6	4	8	10	8	4	6	6	1	7	7	5	11	7	5	12	13	12	18	26	36	34	62	101	832
