Distance,Dups,ComplementaryDups,NoncomplementaryDups
1824,4,0,4
1825,6,0,6
1826,9,0,9
1827,7,0,7
1828,9,0,9
1829,7,0,7
1830,7,0,7
1831,11,0,11
1832,6,0,6
1833,2,0,2
1834,6,0,6
1835,13,0,13
1836,4,0,4
1837,1,0,1
1838,2,0,2
1839,3,0,3
1840,7,0,7
1841,2,0,2
1842,8,0,8
1843,6,0,6
1844,6,0,6
1845,6,0,6
1846,8,0,8
1847,5,0,5
1848,5,0,5
1849,11,0,11
1850,2,0,2
1851,1,0,1
1852,8,0,8
1853,6,0,6
1854,3,0,3
1855,3,0,3
1856,7,0,7
1857,3,0,3
1858,6,0,6
1859,9,0,9
1860,3,0,3
1861,6,0,6
1862,10,0,10
1863,5,0,5
1864,3,0,3
1865,5,0,5
1866,2,0,2
1867,7,0,7
1868,2,0,2
1869,4,0,4
1870,6,0,6
1871,8,0,8
1872,5,0,5
1873,1,0,1
1874,3,0,3
1875,3,0,3
1876,10,0,10
1877,15,0,15
1878,13,1,12
1879,3,0,3
1880,4,0,4
1881,4,1,3
1882,3,0,3
1883,2,0,2
1884,4,0,4
1885,6,0,6
1886,1,0,1
1887,4,0,4
1888,13,0,13
1889,2,0,2
1890,13,1,12
1891,4,0,4
1892,5,0,5
1893,5,0,5
1894,4,0,4
1895,7,0,7
1896,7,0,7
1897,5,0,5
1898,4,0,4
1899,2,0,2
1900,3,0,3
1901,3,0,3
1902,4,0,4
1903,4,0,4
1904,3,0,3
1905,8,0,8
1906,4,0,4
1907,9,0,9
1908,6,0,6
1909,4,0,4
1910,5,0,5
1911,4,0,4
1912,5,0,5
1913,5,0,5
1914,6,0,6
1915,12,0,12
1916,1,0,1
1917,1,0,1
1918,2,0,2
1919,9,0,9
1920,4,0,4
1921,2,0,2
1922,7,0,7
1923,10,0,10
1924,5,0,5
1925,10,0,10
1926,5,0,5
1927,5,0,5
1928,2,0,2
1929,5,0,5
1930,5,0,5
1931,5,0,5
1932,5,0,5
1933,4,0,4
1934,6,0,6
1935,2,0,2
1936,4,0,4
1937,10,1,9
1938,4,0,4
1939,6,0,6
1940,1,0,1
1941,6,0,6
1942,6,0,6
1943,6,1,5
1944,5,0,5
1945,3,0,3
1946,2,0,2
1947,6,0,6
1948,3,0,3
1949,2,0,2
1950,8,0,8
1951,6,0,6
1952,6,0,6
1953,3,0,3
1954,5,0,5
1955,12,0,12
1956,6,0,6
1957,1,0,1
1959,4,0,4
1960,4,0,4
1961,5,0,5
1962,1,0,1
1963,2,0,2
1964,4,0,4
1965,5,0,5
1966,1,0,1
1967,4,0,4
1968,7,0,7
1969,8,0,8
1970,5,0,5
1971,3,0,3
1972,7,0,7
1973,8,0,8
1974,6,0,6
1975,4,0,4
1976,5,0,5
1977,5,0,5
1979,4,0,4
1980,10,0,10
1981,5,0,5
1982,5,0,5
1983,4,0,4
1984,1,0,1
1985,3,0,3
1986,1,0,1
1987,6,0,6
1988,2,0,2
1989,6,0,6
1990,8,0,8
1991,5,0,5
1992,5,0,5
1993,3,0,3
1994,2,0,2
1995,1,0,1
1996,4,0,4
1997,4,0,4
1998,1,0,1
1999,8,0,8
2000,3,0,3
2001,1,0,1
2002,3,0,3
2003,9,0,9
2004,6,0,6
2005,3,0,3
2006,6,0,6
2007,1,0,1
2008,4,0,4
2009,5,1,4
2010,4,0,4
2011,5,0,5
2012,2,0,2
2013,7,0,7
2014,3,0,3
2015,1,0,1
2016,5,0,5
2017,8,0,8
2018,5,0,5
2019,4,0,4
2020,3,0,3
2021,4,0,4
2022,6,0,6
2023,1,1,0
2024,4,0,4
2025,4,0,4
2026,4,0,4
2027,6,0,6
2028,2,0,2
2029,1,0,1
2030,1,0,1
2031,7,0,7
2032,1,0,1
2033,4,0,4
2034,6,0,6
2035,6,0,6
2036,7,0,7
2037,6,0,6
2038,2,0,2
2039,9,0,9
2040,5,0,5
2041,4,0,4
2042,2,0,2
2043,3,0,3
2044,7,0,7
2045,6,0,6
2046,1,0,1
2047,7,0,7
2048,5,0,5
2049,5,0,5
2050,7,0,7
2051,10,0,10
2052,7,0,7
2053,3,0,3
2054,8,0,8
2055,2,0,2
2056,2,0,2
2057,4,0,4
2058,4,0,4
2059,6,0,6
2060,2,0,2
2061,3,0,3
2062,9,0,9
2063,1,0,1
2064,7,0,7
2065,7,0,7
2066,6,0,6
2067,6,0,6
2068,1,0,1
2069,3,0,3
2070,7,0,7
2071,4,0,4
2072,7,0,7
2073,6,0,6
2074,1,0,1
2075,7,0,7
2076,6,0,6
2077,8,0,8
2078,2,0,2
2079,5,0,5
2080,5,0,5
2081,9,0,9
2082,8,0,8
2083,11,1,10
2084,3,0,3
2085,2,0,2
2086,3,0,3
2087,4,0,4
2088,11,0,11
2089,6,0,6
2090,4,0,4
2091,5,0,5
2092,4,0,4
2093,2,0,2
2094,4,0,4
2095,9,0,9
2096,3,0,3
2097,3,0,3
2098,10,0,10
2099,6,0,6
2100,4,1,3
2101,5,0,5
2102,4,0,4
2103,3,0,3
2104,8,0,8
2105,5,0,5
2106,3,0,3
2107,3,0,3
2108,5,0,5
2109,4,0,4
2110,3,0,3
2111,8,0,8
2113,2,0,2
2114,8,0,8
2115,7,0,7
2116,6,0,6
2117,3,1,2
2118,9,0,9
2119,9,0,9
2120,9,0,9
2121,3,0,3
2122,2,0,2
2123,7,0,7
2124,4,0,4
2125,5,0,5
2126,2,0,2
2127,3,0,3
2128,7,0,7
2129,3,0,3
2130,6,0,6
2131,7,0,7
2132,7,1,6
2133,6,0,6
2134,8,0,8
2135,2,0,2
2136,2,0,2
2137,6,1,5
2138,4,0,4
2139,9,0,9
2140,1,0,1
2141,2,0,2
2142,3,0,3
2143,1,0,1
2144,1,0,1
2145,6,0,6
2146,8,0,8
2147,5,0,5
2148,7,0,7
2149,5,0,5
2150,8,0,8
2151,5,0,5
2152,4,0,4
2154,8,0,8
2155,8,0,8
2156,3,0,3
2157,3,0,3
2158,5,0,5
2159,4,0,4
2160,5,0,5
2161,3,0,3
2162,2,0,2
2163,8,0,8
2164,13,0,13
2165,3,0,3
2166,5,0,5
2167,4,0,4
2168,7,0,7
2169,3,0,3
2170,2,0,2
2171,2,0,2
2172,6,0,6
2173,9,0,9
2174,4,0,4
2175,2,0,2
2176,3,0,3
2177,4,1,3
2178,7,0,7
2179,8,0,8
2180,6,0,6
2181,10,0,10
2182,4,0,4
2183,5,0,5
2184,8,0,8
2185,4,0,4
2186,7,0,7
2188,4,0,4
2189,3,0,3
2190,6,0,6
2191,4,0,4
2192,5,0,5
2193,2,0,2
2194,6,0,6
2195,9,0,9
2196,5,0,5
2197,4,0,4
2198,9,0,9
2199,9,0,9
2200,6,0,6
2201,3,0,3
2202,4,0,4
2203,4,0,4
2204,3,0,3
2205,5,0,5
2206,3,0,3
2207,3,0,3
2208,3,0,3
2209,6,0,6
2210,7,0,7
2211,8,0,8
2212,6,0,6
2213,6,0,6
2214,2,0,2
2215,4,0,4
2216,2,0,2
2217,7,0,7
2218,4,0,4
2219,6,0,6
2221,4,0,4
2222,6,0,6
2223,5,0,5
2225,2,0,2
2226,3,0,3
2227,11,0,11
2228,7,0,7
2229,3,0,3
2230,3,0,3
2231,3,0,3
2232,6,0,6
2233,7,0,7
2234,2,0,2
2235,4,0,4
2236,1,0,1
2237,4,0,4
2238,3,0,3
2239,1,0,1
2240,3,0,3
2241,4,0,4
2242,6,0,6
2243,5,0,5
2244,5,0,5
2245,1,0,1
2246,1,0,1
2247,3,0,3
2248,8,0,8
2249,5,0,5
2250,5,0,5
2251,5,0,5
2252,5,0,5
2253,5,0,5
2254,1,0,1
2255,3,0,3
2256,2,0,2
2257,4,0,4
2258,7,0,7
2259,12,0,12
2260,6,0,6
2261,5,0,5
2262,5,0,5
2263,2,0,2
2264,4,0,4
2265,9,0,9
2266,10,0,10
2267,3,0,3
2268,4,0,4
2269,5,0,5
2270,6,0,6
2271,2,0,2
2272,5,0,5
2273,3,0,3
2274,2,0,2
2275,7,0,7
2276,4,0,4
2277,1,0,1
2278,2,0,2
2279,3,0,3
2280,3,0,3
2281,3,0,3
2282,1,0,1
2283,3,0,3
2284,3,0,3
2285,6,0,6
2286,3,0,3
2287,2,0,2
2288,2,0,2
2289,7,0,7
2290,7,0,7
2291,3,0,3
2292,3,0,3
2293,4,0,4
2294,4,0,4
2295,3,0,3
2296,3,0,3
2297,4,0,4
2298,4,0,4
2299,4,0,4
2300,3,0,3
2301,5,0,5
2302,3,0,3
2303,3,0,3
2304,6,0,6
2305,1,0,1
2306,5,0,5
2307,10,0,10
2308,7,0,7
2309,3,0,3
2310,2,0,2
2311,3,0,3
2312,5,0,5
2313,3,0,3
2314,7,0,7
2315,3,0,3
2316,4,0,4
2317,2,0,2
2318,2,0,2
2319,6,0,6
2320,5,0,5
2321,3,0,3
2322,5,0,5
2323,6,0,6
2324,5,0,5
2325,8,0,8
2326,1,0,1
2327,3,0,3
2328,4,0,4
2329,3,0,3
2330,5,0,5
2331,9,0,9
2332,3,0,3
2333,3,0,3
2334,6,0,6
2335,5,0,5
2336,3,0,3
2337,5,0,5
2338,9,0,9
2339,3,0,3
2340,3,0,3
2341,3,0,3
2342,10,0,10
2343,4,0,4
2344,5,0,5
2345,4,0,4
2346,4,0,4
2347,3,0,3
2348,3,1,2
2349,8,0,8
2350,10,0,10
2351,3,0,3
2352,6,0,6
2353,4,0,4
2354,6,0,6
2355,7,0,7
2356,8,0,8
2357,5,0,5
2358,4,0,4
2359,5,0,5
2360,5,0,5
2361,5,0,5
2362,4,0,4
2364,3,0,3
2365,1,0,1
2366,3,0,3
2367,6,0,6
2368,3,0,3
2369,1,0,1
2370,9,0,9
2371,8,0,8
2372,4,0,4
2373,3,0,3
2374,7,0,7
2375,6,0,6
2376,3,0,3
2377,4,0,4
2378,5,0,5
2379,3,0,3
2380,5,0,5
2381,2,0,2
2382,3,0,3
2383,2,0,2
2384,1,0,1
2385,6,0,6
2386,7,0,7
2387,7,0,7
2388,8,0,8
2389,4,0,4
2390,3,0,3
2391,4,0,4
2392,4,0,4
2393,4,0,4
2394,4,0,4
2395,6,0,6
2396,4,0,4
2397,4,0,4
2398,1,0,1
2399,7,0,7
2401,2,0,2
2402,3,0,3
2403,4,0,4
2404,3,0,3
2405,3,0,3
2406,3,0,3
2407,3,0,3
2408,2,0,2
2409,5,0,5
2411,5,0,5
2412,3,0,3
2413,3,0,3
2414,2,0,2
2415,5,0,5
2416,3,0,3
2417,1,0,1
2418,5,0,5
2419,3,0,3
2420,2,0,2
2421,4,0,4
2422,4,0,4
2423,7,0,7
2424,1,0,1
2425,7,0,7
2426,7,0,7
2427,2,0,2
2428,2,0,2
2430,5,0,5
2431,5,1,4
2432,5,0,5
2433,5,0,5
2434,8,0,8
2435,6,0,6
2436,7,0,7
2437,6,0,6
2438,1,0,1
2439,5,0,5
2440,3,0,3
2441,6,0,6
2442,3,0,3
2443,4,0,4
2444,9,0,9
2445,6,0,6
2446,4,0,4
2447,5,0,5
2448,6,0,6
2449,5,0,5
2450,8,2,6
2451,7,0,7
2452,13,0,13
2453,6,0,6
2454,1,0,1
2455,7,0,7
2456,3,0,3
2457,3,0,3
2458,4,0,4
2459,4,0,4
2460,5,0,5
2461,2,0,2
2462,1,0,1
2463,3,0,3
2464,5,0,5
2465,4,0,4
2466,6,0,6
2467,7,0,7
2468,8,0,8
2469,5,1,4
2470,7,0,7
2471,6,0,6
2472,5,0,5
2473,4,0,4
2474,3,0,3
2475,7,0,7
2476,3,0,3
2477,2,0,2
2478,5,0,5
2479,2,0,2
2480,4,0,4
2481,4,0,4
2482,7,0,7
2483,9,0,9
2484,6,0,6
2485,7,0,7
2486,6,0,6
2487,2,0,2
2488,4,0,4
2489,6,0,6
2491,6,0,6
2492,1,0,1
2493,4,0,4
2494,3,0,3
2495,1,0,1
2496,6,0,6
2497,6,0,6
2498,3,0,3
2499,10,0,10
2500,7,0,7
2501,4,0,4
2502,2,0,2
2503,6,0,6
2504,1,0,1
2505,1,0,1
2506,4,0,4
2507,5,0,5
2508,5,0,5
2509,3,0,3
2510,3,0,3
2511,1,0,1
2512,5,0,5
2513,2,0,2
2514,1,0,1
2515,1,0,1
2516,8,0,8
2517,2,0,2
2518,11,0,11
2519,4,0,4
2520,3,0,3
2521,2,0,2
2523,1,0,1
2524,6,0,6
2525,7,0,7
2526,3,0,3
2527,1,0,1
2528,5,0,5
2529,8,0,8
2530,7,0,7
2531,11,0,11
2532,4,0,4
2533,7,0,7
2534,6,0,6
2536,8,0,8
2537,8,0,8
2538,4,0,4
2539,3,0,3
2540,7,0,7
2541,2,0,2
2542,5,1,4
2543,5,0,5
2544,3,0,3
2545,3,0,3
2546,6,0,6
2547,11,0,11
2548,3,0,3
2549,3,0,3
2550,6,0,6
2551,1,0,1
2552,3,0,3
2553,2,0,2
2554,5,0,5
2555,6,1,5
2556,5,0,5
2557,2,0,2
2558,1,0,1
2559,1,0,1
2560,2,0,2
2561,5,0,5
2562,8,0,8
2563,11,0,11
2564,2,0,2
2565,6,0,6
2566,6,0,6
2567,2,0,2
2568,10,0,10
2569,2,0,2
2570,5,0,5
2571,4,0,4
2572,4,0,4
2573,3,0,3
2574,4,0,4
2575,5,1,4
2576,3,0,3
2577,4,0,4
2578,4,0,4
2579,6,0,6
2580,8,0,8
2581,7,0,7
2582,9,1,8
2583,5,0,5
2584,7,0,7
2585,5,0,5
2586,3,0,3
2587,7,0,7
2588,2,0,2
2589,7,0,7
2590,5,0,5
2591,6,0,6
2592,6,0,6
2593,3,1,2
2594,5,0,5
2595,4,0,4
2596,3,0,3
2597,6,0,6
2598,4,0,4
2599,5,0,5
2600,4,2,2
2601,6,0,6
2602,4,0,4
2603,5,0,5
2604,8,0,8
2605,6,0,6
2606,1,0,1
2607,2,0,2
2608,8,0,8
2609,2,0,2
2610,6,0,6
2611,6,0,6
2612,3,0,3
2613,5,0,5
2614,6,0,6
2615,3,0,3
2616,4,0,4
2617,8,0,8
2618,3,1,2
2619,2,0,2
2620,1,0,1
2621,7,0,7
2622,5,0,5
2623,1,0,1
2624,2,0,2
2625,3,0,3
2626,4,0,4
2627,10,0,10
2628,1,0,1
2629,4,0,4
2630,7,0,7
2631,2,0,2
2632,3,0,3
2633,4,0,4
2634,2,0,2
2635,1,0,1
2636,3,0,3
2637,1,0,1
2638,1,0,1
2639,5,0,5
2640,3,0,3
2641,7,0,7
2642,5,0,5
2643,10,0,10
2644,5,0,5
2645,5,0,5
2646,7,0,7
2647,2,0,2
2648,4,0,4
2649,3,0,3
2650,4,0,4
2651,2,0,2
2652,4,0,4
2653,4,0,4
2654,4,0,4
2655,3,0,3
2656,7,0,7
2657,2,0,2
2658,4,0,4
2659,6,0,6
2660,5,0,5
2661,3,0,3
2662,2,0,2
2664,3,0,3
2665,3,0,3
2666,5,0,5
2667,3,0,3
2668,1,0,1
2669,3,0,3
2670,5,0,5
2671,7,0,7
2672,2,0,2
2673,4,0,4
2675,10,0,10
2676,7,0,7
2677,9,0,9
2678,7,0,7
2679,1,0,1
2680,3,0,3
2681,1,0,1
2682,2,0,2
2683,5,0,5
2684,3,0,3
2685,2,0,2
2686,3,0,3
2687,4,0,4
2688,4,0,4
2689,2,0,2
2690,3,0,3
2691,4,0,4
2692,7,0,7
2693,4,0,4
2694,5,0,5
2695,4,0,4
2696,2,0,2
2697,4,0,4
2698,3,0,3
2699,5,0,5
2700,1,0,1
2701,11,0,11
2702,1,0,1
2704,3,0,3
2705,5,0,5
2706,8,0,8
2707,4,0,4
2708,4,0,4
2709,2,0,2
2710,4,0,4
2711,3,0,3
2712,3,0,3
2713,10,0,10
2714,2,0,2
2715,2,0,2
2716,5,0,5
2717,3,0,3
2718,5,0,5
2719,7,0,7
2720,7,0,7
2721,3,0,3
2722,1,0,1
2723,5,0,5
2724,5,0,5
2725,6,0,6
2726,9,1,8
2727,4,0,4
2728,9,0,9
2729,10,0,10
2730,5,0,5
2731,7,0,7
2732,3,0,3
2733,4,0,4
2734,3,0,3
2735,1,0,1
2736,6,0,6
2737,3,0,3
2738,7,0,7
2739,4,0,4
2740,2,0,2
2741,6,0,6
2742,5,0,5
2743,4,0,4
2744,2,0,2
2745,5,0,5
2746,3,0,3
2747,6,0,6
2748,6,0,6
2749,6,0,6
2750,2,0,2
2751,4,0,4
2752,1,0,1
2753,3,0,3
2754,5,0,5
2755,8,0,8
2756,8,0,8
2757,3,0,3
2758,5,0,5
2759,7,0,7
2760,3,0,3
2761,4,0,4
2762,4,0,4
2764,4,0,4
2765,6,0,6
2766,5,0,5
2767,8,0,8
2768,3,0,3
2769,2,1,1
2770,3,0,3
2771,1,0,1
2772,2,0,2
2773,6,0,6
2774,2,0,2
2775,5,0,5
2776,2,0,2
2777,2,0,2
2778,5,0,5
2779,4,0,4
2780,3,0,3
2781,1,0,1
2782,2,0,2
2783,4,0,4
2784,4,0,4
2785,4,0,4
2786,5,0,5
2787,6,0,6
2788,2,0,2
2789,3,0,3
2791,1,0,1
2792,2,0,2
2793,3,0,3
2794,1,0,1
2795,2,0,2
2796,2,0,2
2797,4,0,4
2798,6,0,6
2799,1,0,1
2800,5,0,5
2801,4,0,4
2802,2,0,2
2803,10,0,10
2804,1,0,1
2805,7,0,7
2806,3,0,3
2807,7,0,7
2808,5,0,5
2809,4,0,4
2810,4,0,4
2811,6,0,6
2812,1,0,1
2813,6,0,6
2814,3,0,3
2815,5,0,5
2816,4,0,4
2817,3,0,3
2818,5,0,5
2820,5,0,5
2821,2,0,2
2822,5,0,5
2823,2,0,2
2824,4,0,4
2825,4,0,4
2826,12,0,12
2827,3,0,3
2828,4,0,4
2829,3,0,3
2830,4,0,4
2831,4,0,4
2832,2,0,2
2833,2,0,2
2834,4,0,4
2835,2,0,2
2836,2,1,1
2837,3,0,3
2838,2,0,2
2839,2,0,2
2840,6,0,6
2841,4,0,4
2843,1,0,1
2844,3,0,3
2845,3,0,3
2846,5,0,5
2847,2,0,2
2849,4,0,4
2850,3,0,3
2851,3,0,3
2852,9,1,8
2853,3,0,3
2854,1,0,1
2855,2,0,2
2856,4,0,4
2857,6,0,6
2858,4,0,4
2859,2,0,2
2860,3,0,3
2861,5,0,5
2862,4,0,4
2863,4,0,4
2865,3,0,3
2866,4,0,4
2867,3,0,3
2868,4,0,4
2869,5,0,5
2870,7,0,7
2871,3,0,3
2872,1,0,1
2873,5,0,5
2874,1,0,1
2875,4,0,4
2876,5,0,5
2877,1,0,1
2878,1,0,1
2879,2,0,2
2880,2,0,2
2881,4,0,4
2882,4,0,4
2883,7,0,7
2884,9,0,9
2885,2,0,2
2886,2,0,2
2887,3,0,3
2888,5,1,4
2889,6,0,6
2890,1,0,1
2891,4,0,4
2892,6,0,6
2893,2,0,2
2894,5,0,5
2895,2,0,2
2896,1,0,1
2897,3,0,3
2898,3,0,3
2899,5,0,5
2900,5,0,5
2901,5,0,5
2902,5,0,5
2903,3,0,3
2904,2,0,2
2905,5,0,5
2906,7,1,6
2907,3,0,3
2909,6,0,6
2910,5,0,5
2912,4,0,4
2913,4,0,4
2914,4,0,4
2915,5,0,5
2916,4,0,4
2917,3,0,3
2918,7,0,7
2919,8,0,8
2920,3,1,2
2921,2,0,2
2922,4,0,4
2923,1,0,1
2924,5,0,5
2925,4,1,3
2926,3,0,3
2927,4,0,4
2928,2,0,2
2929,2,0,2
2930,4,0,4
2931,5,0,5
2932,7,0,7
2933,6,0,6
2934,4,0,4
2935,1,0,1
2936,5,0,5
2937,2,0,2
2938,5,0,5
2939,4,0,4
2940,3,0,3
2941,3,0,3
2942,4,0,4
2943,3,0,3
2945,3,0,3
2946,4,0,4
2947,2,0,2
2948,7,0,7
2949,9,0,9
2950,5,0,5
2951,3,0,3
2952,5,0,5
2953,3,0,3
2954,3,0,3
2955,6,0,6
2956,3,0,3
2957,2,0,2
2958,2,0,2
2959,2,0,2
2960,4,0,4
2961,5,0,5
2962,4,0,4
2963,4,0,4
2964,6,0,6
2965,5,0,5
2966,1,0,1
2967,5,0,5
2968,2,0,2
2969,5,0,5
2970,4,0,4
2971,4,0,4
2972,2,0,2
2973,3,0,3
2974,1,0,1
2975,7,0,7
2976,1,0,1
2977,5,0,5
2978,7,0,7
2979,9,0,9
2980,3,0,3
2981,5,0,5
2982,6,0,6
2983,5,0,5
2984,7,0,7
2985,2,0,2
2986,8,0,8
2987,1,0,1
2988,3,0,3
2989,1,0,1
2990,3,0,3
2991,4,0,4
2992,3,0,3
2993,2,0,2
2994,5,0,5
2995,5,0,5
2996,7,0,7
2997,4,0,4
2998,2,0,2
2999,3,0,3
3000,7,0,7
3001,1,0,1
3002,2,0,2
3003,7,0,7
3004,3,0,3
3005,1,0,1
3006,6,0,6
3007,4,0,4
3008,3,0,3
3009,3,0,3
3010,5,0,5
3011,5,0,5
3012,7,0,7
3013,1,0,1
3014,5,0,5
3015,6,0,6
3016,2,0,2
3017,2,0,2
3018,2,0,2
3019,2,0,2
3020,1,0,1
3021,4,0,4
3022,5,0,5
3023,2,0,2
3024,6,0,6
3025,10,0,10
3026,3,0,3
3027,4,0,4
3028,13,1,12
3029,7,0,7
3030,5,0,5
3031,3,0,3
3032,3,0,3
3033,2,0,2
3034,6,0,6
3035,2,0,2
3037,1,0,1
3038,3,0,3
3039,2,0,2
3040,6,0,6
3041,5,0,5
3042,4,0,4
3043,5,0,5
3044,8,0,8
3045,5,0,5
3046,2,0,2
3047,5,0,5
3048,5,0,5
3049,2,0,2
3050,1,0,1
3051,4,0,4
3052,6,0,6
3053,4,0,4
3054,2,0,2
3055,1,0,1
3056,3,0,3
3057,9,1,8
3058,10,0,10
3059,2,0,2
3060,3,0,3
3061,11,0,11
3062,5,0,5
3063,4,0,4
3064,1,0,1
3065,5,0,5
3066,5,0,5
3067,4,0,4
3068,2,0,2
3069,1,0,1
3070,7,0,7
3071,4,0,4
3072,6,0,6
3073,5,0,5
3075,10,0,10
3076,4,0,4
3077,5,0,5
3078,5,0,5
3079,7,0,7
3080,5,0,5
3081,4,0,4
3082,4,0,4
3083,3,0,3
3084,3,0,3
3086,4,0,4
3087,7,0,7
3088,1,0,1
3089,6,0,6
3090,1,0,1
3091,6,0,6
3092,8,0,8
3093,4,0,4
3094,5,0,5
3095,3,0,3
3096,1,0,1
3097,4,0,4
3098,4,0,4
3099,3,0,3
3100,4,0,4
3101,5,0,5
3102,3,0,3
3103,3,0,3
3104,2,0,2
3105,8,0,8
3106,4,0,4
3107,4,0,4
3108,4,0,4
3109,3,0,3
3110,4,0,4
3111,2,0,2
3113,3,0,3
3114,4,0,4
3115,2,0,2
3116,2,0,2
3117,5,0,5
3118,3,0,3
3119,2,0,2
3120,2,0,2
3121,1,0,1
3122,1,0,1
3123,3,0,3
3124,8,0,8
3125,5,0,5
3126,1,0,1
3127,2,0,2
3128,6,0,6
3129,3,0,3
3130,2,0,2
3131,4,0,4
3132,2,0,2
3133,1,0,1
3134,4,0,4
3135,5,0,5
3136,4,0,4
3137,3,0,3
3138,5,0,5
3139,5,0,5
3140,2,0,2
3141,5,0,5
3142,3,0,3
3143,4,0,4
3144,2,0,2
3145,4,0,4
3146,4,0,4
3147,5,0,5
3148,3,0,3
3149,5,0,5
3150,8,0,8
3151,2,0,2
3152,1,0,1
3153,1,0,1
3154,4,0,4
3155,6,0,6
3156,5,0,5
3157,6,0,6
3158,3,0,3
3159,2,0,2
3160,5,0,5
3161,3,0,3
3162,1,0,1
3163,7,0,7
3164,2,0,2
3165,2,0,2
3166,6,0,6
3167,3,0,3
3168,5,0,5
3169,3,0,3
3170,3,0,3
3171,7,0,7
3172,4,0,4
3173,13,0,13
3174,5,0,5
3175,2,0,2
3176,3,0,3
3177,3,0,3
3178,5,0,5
3179,6,0,6
3180,1,0,1
3181,5,0,5
3182,5,0,5
3183,2,0,2
3184,1,0,1
3185,1,0,1
3186,3,0,3
3187,3,0,3
3188,3,0,3
3189,4,0,4
3190,2,0,2
3191,7,0,7
3192,3,0,3
3194,5,0,5
3195,1,0,1
3197,4,0,4
3198,5,0,5
3199,4,0,4
3200,2,0,2
3201,2,0,2
3202,1,0,1
3205,1,0,1
3207,2,0,2
3208,4,0,4
3209,7,0,7
3210,3,0,3
3211,2,0,2
3212,1,0,1
3213,2,0,2
3215,3,0,3
3216,7,0,7
3217,1,0,1
3218,2,0,2
3219,4,1,3
3220,3,0,3
3221,7,0,7
3222,2,0,2
3225,4,0,4
3226,3,0,3
3227,6,0,6
3228,4,0,4
3229,2,0,2
3230,7,0,7
3231,2,0,2
3232,3,0,3
3233,3,0,3
3234,3,0,3
3236,4,0,4
3238,4,0,4
3239,5,0,5
3240,4,0,4
3241,5,0,5
3242,2,0,2
3243,4,0,4
3244,1,0,1
3245,5,0,5
3246,10,0,10
3247,5,0,5
3248,4,0,4
3249,4,0,4
3250,5,0,5
3251,4,0,4
3252,3,0,3
3253,1,0,1
3254,3,0,3
3255,7,0,7
3256,3,0,3
3257,7,0,7
3258,5,0,5
3259,1,0,1
3260,3,0,3
3261,2,0,2
3262,1,0,1
3263,4,0,4
3264,5,0,5
3265,3,0,3
3266,2,0,2
3267,8,0,8
3268,5,0,5
3269,7,0,7
3270,4,0,4
3271,4,0,4
3272,3,0,3
3273,2,0,2
3274,6,0,6
3275,4,0,4
3276,8,0,8
3277,3,0,3
3278,3,0,3
3279,1,0,1
3280,2,0,2
3281,2,0,2
3282,9,0,9
3283,2,0,2
3284,5,0,5
3285,6,0,6
3286,4,0,4
3287,5,0,5
3288,5,0,5
3289,6,0,6
3290,2,0,2
3291,2,0,2
3292,4,0,4
3293,5,0,5
3294,2,0,2
3295,1,0,1
3296,1,0,1
3297,5,0,5
3298,1,0,1
3299,3,0,3
3300,3,0,3
3301,11,0,11
3302,2,0,2
3303,1,0,1
3304,1,0,1
3305,12,0,12
3306,3,0,3
3307,2,0,2
3308,2,0,2
3309,3,0,3
3310,3,0,3
3311,6,1,5
3312,2,0,2
3314,4,0,4
3315,3,0,3
3316,3,0,3
3317,5,0,5
3318,9,0,9
3319,8,0,8
3320,4,0,4
3321,1,0,1
3322,4,0,4
3323,3,0,3
3324,2,0,2
3325,3,0,3
3326,3,0,3
3327,4,0,4
3328,2,0,2
3329,5,0,5
3330,2,0,2
3331,3,0,3
3332,4,0,4
3333,5,0,5
3334,4,0,4
3335,6,0,6
3336,8,0,8
3337,2,0,2
3338,4,0,4
3339,5,0,5
3341,5,0,5
3342,3,0,3
3343,3,0,3
3344,3,0,3
3346,1,0,1
3347,4,0,4
3348,4,0,4
3349,4,0,4
3350,6,0,6
3351,2,0,2
3352,2,0,2
3353,6,0,6
3354,7,0,7
3355,4,0,4
3357,2,0,2
3358,6,0,6
3359,4,0,4
3360,4,0,4
3362,1,0,1
3363,3,0,3
3364,2,0,2
3365,4,0,4
3366,7,0,7
3367,1,0,1
3368,3,0,3
3369,3,0,3
3370,2,0,2
3371,2,0,2
3372,5,0,5
3373,2,0,2
3374,2,0,2
3375,2,0,2
3376,2,0,2
3377,5,0,5
3378,2,0,2
3379,3,0,3
3380,1,0,1
3381,6,0,6
3382,2,1,1
3383,2,0,2
3384,6,0,6
3385,5,0,5
3387,4,0,4
3388,4,0,4
3389,1,0,1
3390,4,0,4
3391,5,0,5
3392,2,0,2
3393,2,0,2
3394,3,0,3
3395,9,0,9
3396,1,1,0
3397,6,1,5
3398,5,0,5
3400,5,0,5
3401,1,0,1
3402,2,0,2
3403,4,0,4
3404,5,0,5
3405,4,0,4
3406,2,0,2
3407,3,0,3
3408,2,0,2
3409,6,0,6
3410,4,0,4
3411,5,0,5
3412,3,0,3
3413,6,0,6
3414,6,0,6
3415,7,0,7
3416,2,0,2
3417,1,0,1
3418,3,0,3
3419,2,0,2
3420,2,0,2
3421,1,0,1
3423,6,0,6
