Number of reads: 11305536
Number of reads within tile: 5001406 (44.24%)
Distance	Count
3238	6
3239	1
3240	1
3241	3
3242	1
3243	1
3244	3
3245	4
3246	4
3247	2
3248	2
3249	3
3250	3
3251	2
3252	5
3253	1
3255	2
3256	1
3257	3
3258	1
3259	2
3261	2
3263	4
3264	5
3266	2
3267	3
3268	1
3269	2
3270	4
3271	4
3272	2
3273	1
3274	2
3275	8
3276	1
3277	2
3278	4
3279	2
3280	4
3281	3
3282	5
3284	5
3285	7
3286	3
3287	5
3288	3
3289	4
3290	2
3291	2
3292	4
3293	4
3294	4
3295	5
3296	4
3297	5
3298	4
3299	3
3300	7
3301	4
3302	9
3303	1
3304	5
3306	7
3307	3
3308	2
3309	3
3310	4
3311	1
3312	4
3314	4
3315	3
3316	2
3317	2
3318	8
3319	3
3320	2
3321	1
3322	2
3323	1
3325	3
3326	4
3327	4
3328	5
3329	4
3330	3
3331	1
3332	4
3333	4
3334	5
3335	2
3336	2
3337	4
3339	2
3340	4
3341	2
3342	2
3343	1
3345	2
3346	2
3347	5
3348	5
3349	2
3350	2
3351	1
3352	4
3353	5
3354	4
3356	1
3357	3
3358	5
3359	1
3360	2
3361	1
3362	3
3363	3
3364	2
3365	4
3366	7
3367	3
3368	1
3370	3
3371	2
3372	4
3373	5
3374	3
3375	3
3376	1
3377	3
3379	1
3380	3
3381	4
3382	2
3383	3
3384	3
3385	2
3386	6
3387	4
3388	2
3389	2
3390	6
3391	3
3392	1
3393	3
3394	2
3395	2
3396	7
3397	2
3399	1
3400	2
3401	4
3402	3
3403	5
3404	5
3405	5
3406	4
3407	2
3408	2
3409	3
3411	1
3412	2
3413	3
3414	2
3415	6
3417	3
3418	1
3419	3
3420	4
3421	1
3422	7
3423	2
3424	1
3425	2
3426	1
3427	1
3428	2
3429	1
3430	3
3431	2
3432	1
3433	3
3434	7
3435	2
3436	2
3438	4
3439	1
3440	4
3442	1
3443	2
3444	1
3445	4
3446	4
3448	1
3449	4
3451	4
3453	2
3454	2
3456	2
3457	4
3458	3
3459	2
3460	2
3461	3
3462	2
3463	4
3464	2
3465	2
3466	4
3467	4
3468	7
3469	2
3470	4
3471	1
3472	3
3473	3
3474	1
3475	3
3476	3
3478	5
3479	3
3480	6
3481	3
3482	5
3483	4
3484	5
3486	4
3487	3
3488	3
3489	4
3490	2
3491	3
3492	3
3493	3
3495	5
3496	3
3497	7
3498	6
3499	2
3500	4
3501	5
3502	8
3503	2
3504	1
3505	6
3506	5
3507	4
3508	5
3509	4
3510	3
3511	2
3512	1
3513	1
3514	5
3515	4
3516	3
3517	4
3518	2
3519	3
3520	2
3521	1
3522	1
3523	3
3524	6
3526	2
3527	3
3528	2
3529	3
3530	1
3531	2
3532	4
3533	1
3534	2
3535	2
3536	5
3537	2
3538	4
3539	2
3540	2
3541	5
3543	2
3544	2
3546	1
3547	2
3548	1
3549	3
3550	4
3551	2
3552	2
3553	4
3554	4
3555	2
3556	2
3557	2
3558	2
3559	3
3560	3
3561	2
3564	2
3565	2
3566	3
3567	2
3568	4
3570	2
3571	3
3572	6
3573	3
3574	1
3575	3
3576	1
3577	3
3578	2
3579	3
3580	1
3581	3
3582	1
3583	2
3584	7
3585	4
3586	1
3587	3
3588	2
3589	7
3590	4
3591	1
3592	1
3593	1
3594	3
3595	3
3596	1
3598	3
3599	1
3600	2
3601	5
3602	3
3603	2
3604	8
3605	1
3606	3
3607	7
3608	2
3609	3
3610	5
3611	2
3612	2
3613	1
3614	1
3615	1
3616	1
3617	4
3618	3
3619	2
3620	2
3621	4
3622	2
3623	4
3624	1
3625	1
3626	5
3627	1
3628	8
3629	2
3630	2
3631	2
3632	2
3633	2
3634	3
3635	1
3636	1
3637	3
3638	5
3639	8
3640	2
3641	1
3642	2
3643	2
3644	2
3645	4
3646	4
3647	1
3649	2
3651	1
3652	1
3653	4
3654	5
3655	4
3656	1
3657	2
3659	1
3660	3
3661	1
3662	2
3663	2
3664	1
3665	2
3666	2
3667	2
3669	2
3670	3
3671	5
3672	9
3673	2
3674	4
3675	5
3678	1
3679	2
3680	1
3681	3
3682	1
3683	4
3684	2
3685	2
3686	1
3687	3
3688	3
3689	6
3691	3
3692	5
3693	2
3694	5
3695	2
3696	2
3698	2
3699	1
3700	2
3701	2
3702	2
3703	3
3706	3
3707	2
3708	3
3709	2
3710	2
3711	4
3712	6
3713	1
3715	5
3717	2
3718	1
3719	2
3720	4
3724	4
3725	2
3727	2
3728	1
3729	2
3730	4
3731	6
3732	5
3733	3
3734	3
3735	3
3736	1
3737	1
3738	4
3741	2
3742	4
3743	1
3744	3
3745	4
3746	1
3747	1
3748	5
3749	5
3750	1
3751	2
3752	2
3753	3
3754	2
3756	4
3759	2
3760	3
3761	2
3762	3
3763	5
3764	1
3765	2
3766	4
3768	1
3769	1
3770	1
3771	4
3772	3
3773	4
3774	1
3776	1
3777	1
3778	4
3779	2
3780	3
3781	1
3783	5
3784	4
3786	1
3788	2
3789	4
3790	2
3791	4
3793	3
3796	5
3797	6
3798	2
3799	2
3800	1
3801	1
3802	4
3803	1
3804	2
3806	1
3807	2
3808	1
3809	3
3810	3
3811	3
3812	1
3813	1
3814	4
3815	2
3817	2
3818	4
3819	3
3820	2
3821	2
3822	2
3823	2
3824	1
3825	1
3826	1
3828	1
3829	4
3830	2
3832	1
3833	1
3834	7
3835	3
3838	3
3839	2
3840	1
3841	1
3842	2
3843	1
3844	1
3845	5
3847	2
3848	1
3850	8
3851	2
3852	3
3853	3
3854	4
3855	6
3856	2
3857	5
3858	1
3859	3
3860	4
3861	1
3862	1
3863	1
3864	1
3865	2
3866	2
3867	4
3868	2
3869	3
3870	3
3871	3
3872	1
3873	3
3874	3
3876	1
3877	3
3878	2
3880	1
3881	1
3882	2
3883	1
3884	1
3885	2
3886	5
3888	2
3889	2
3890	4
3891	5
3892	6
3893	6
3894	9
3895	1
3897	2
3898	5
3899	2
3900	1
3901	3
3902	3
3903	3
3904	5
3905	3
3906	1
3907	1
3909	2
3910	5
3911	7
3912	3
3913	1
3914	1
3915	4
3916	2
3917	2
3918	4
3919	2
3920	1
3921	3
3922	4
3923	3
3924	5
3925	1
3926	3
3927	1
3928	2
3929	7
3930	3
3931	3
3932	3
3933	1
3934	1
3935	2
3936	4
3937	2
3938	2
3939	1
3940	2
3941	3
3942	4
3943	4
3945	2
3946	1
3947	6
3949	3
3950	5
3952	4
3953	3
3955	2
3956	2
3957	5
3958	5
3959	2
3960	1
3961	2
3962	1
3963	2
3964	2
3965	1
3966	4
3967	2
3968	3
3969	1
3970	2
3971	3
3972	5
3973	3
3974	1
3975	2
3976	2
3977	4
3978	2
3979	4
3980	3
3981	4
3982	1
3983	2
3984	2
3985	3
3986	1
3987	1
3988	3
3989	3
3990	5
3991	3
3992	1
3993	3
3994	3
3995	4
3997	4
3998	3
3999	1
4000	4
4001	1
4002	2
4003	2
4004	2
4005	3
4006	3
4007	2
4008	2
4009	1
4010	2
4011	2
4012	1
4013	5
4015	2
4016	3
4017	2
4019	1
4020	2
4021	6
4022	2
4023	2
4024	2
4025	1
4026	1
4027	1
4028	6
4030	5
4031	2
4032	1
4033	2
4034	6
4035	1
4037	2
4038	3
4039	3
4043	2
4045	4
4046	1
4047	2
4048	3
4049	3
4050	3
4051	1
4052	2
4053	1
4054	1
4055	4
4056	3
4057	1
4058	2
4059	1
4060	1
4061	2
4062	3
4063	2
4064	2
4065	3
4066	1
4067	1
4068	3
4069	4
4070	3
4071	1
4072	2
4073	1
4074	4
4075	2
4076	1
4077	1
4078	2
4079	5
4081	1
4082	2
4083	1
4084	3
4085	1
4087	4
4088	2
4089	4
4090	1
4091	2
4092	4
4093	2
4094	3
4095	1
4096	3
4098	3
4099	3
4100	1
4101	5
4103	1
4104	3
4105	4
4106	2
4107	3
4108	2
4109	1
4110	3
4112	1
4114	1
4116	4
4117	3
4118	2
4120	1
4121	6
4122	4
4123	3
4124	4
4125	1
4127	1
4129	2
4130	1
4131	4
4132	1
4133	1
4134	1
4135	7
4136	4
4138	3
4139	3
4140	1
4141	3
4142	5
4143	4
4144	4
4145	2
4146	1
4148	4
4149	1
4150	3
4151	3
4152	1
4153	2
4154	3
4155	4
4156	2
4157	5
4158	4
4159	3
4160	4
4161	3
4162	2
4163	2
4164	2
4165	1
4166	4
4167	1
4168	6
4170	3
4171	1
4172	3
4173	4
4174	1
4175	3
4176	3
4179	1
4180	2
4181	4
4182	1
4183	3
4184	3
4185	4
4186	3
4187	1
4188	2
4189	2
4192	3
4193	2
4194	1
4195	1
4196	2
4197	1
4198	1
4199	4
4200	3
4201	2
4202	2
4203	4
4204	1
4206	1
4207	1
4208	2
4211	2
4212	2
4213	1
4214	2
4215	2
4216	1
4217	6
4218	3
4219	3
4220	4
4221	1
4222	1
4223	2
4224	2
4226	6
4227	1
4228	4
4229	2
4230	1
4232	4
4233	3
4234	3
4235	3
4236	4
4237	1
4238	1
4239	1
4241	2
4242	2
4243	2
4244	1
4245	2
4246	1
4247	4
4248	2
4250	2
4251	2
4252	2
4253	1
4254	3
4256	2
4257	4
4258	2
4259	2
4260	2
4261	3
4262	4
4263	1
4264	1
4265	4
4266	3
4268	3
4269	4
4270	1
4271	3
4272	4
4273	1
4274	1
4275	1
4278	4
4279	3
4280	2
4281	5
4282	2
4283	2
4284	2
4285	2
4286	2
4287	3
4288	2
4290	1
4291	1
4292	2
4293	3
4294	2
4295	2
4296	1
4297	1
4299	5
4300	2
4301	1
4302	4
4304	2
4305	3
4306	3
4307	1
4308	4
4310	5
4311	2
4312	2
4313	1
4315	4
4316	5
4319	1
4321	1
4322	1
4323	1
4324	2
4325	3
4326	4
4327	1
4328	4
4329	1
4330	2
4333	6
4334	2
4336	1
4337	3
4338	1
4339	2
4340	2
4341	1
4342	2
4344	2
4345	3
4349	1
4350	1
4351	4
4352	1
4353	1
4354	4
4355	1
4356	1
4357	3
4358	2
4359	3
4360	1
4361	1
4363	3
4364	2
4365	4
4366	1
4367	3
4368	2
4369	1
4370	1
4371	3
4372	2
4373	2
4374	4
4375	1
4376	3
4377	1
4378	2
4379	1
4380	3
4381	3
4382	1
4383	1
4384	1
4385	1
4387	3
4388	6
4389	6
4390	4
4391	1
4392	1
4393	2
4394	3
4395	2
4396	1
4397	2
4398	1
4400	2
4402	6
4403	2
4404	1
4405	3
4406	2
4407	4
4408	2
4409	2
4410	1
4412	1
4413	1
4414	4
4415	1
4416	5
4417	4
4418	2
4419	2
4420	2
4421	4
4422	4
4425	2
4427	2
4430	3
4431	1
4432	1
4433	1
4435	1
4436	2
4437	2
4439	3
4441	1
4442	2
4443	3
4444	1
4445	1
4447	3
4448	3
4449	2
4450	2
4451	1
4452	4
4453	1
4454	2
4455	1
4456	1
4458	1
4459	2
4460	4
4461	1
4462	3
4463	1
4464	1
4466	1
4467	4
4468	4
4469	1
4470	3
4471	2
4473	2
4474	2
4475	2
4476	1
4477	2
4479	3
4480	2
4481	2
4484	1
4485	2
4486	3
4487	5
4488	1
4489	1
4490	3
4491	1
4492	2
4493	3
4494	1
4495	2
4499	2
4500	2
4501	2
4503	4
4504	2
4505	4
4506	1
4507	2
4508	3
4509	2
4510	3
4511	2
4512	1
4513	1
4514	2
4515	3
4516	2
4517	5
4518	5
4519	1
4521	2
4522	1
4523	6
4524	6
4525	3
4526	2
4527	5
4528	3
4529	3
4530	2
4531	9
4532	4
4533	2
4535	4
4537	2
4538	1
4539	1
4540	3
4541	2
4542	2
4543	2
4544	1
4545	1
4546	1
4547	3
4548	4
4549	1
4550	3
4551	4
4552	1
4553	2
4555	3
4556	3
4557	1
4558	2
4559	2
4560	4
4561	3
4563	2
4564	3
4565	2
4566	1
4567	3
4568	1
4569	2
4570	1
4572	4
4573	1
4574	3
4575	2
4577	3
4578	1
4579	1
4580	1
4581	2
4582	2
4583	2
4584	2
4585	1
4587	2
4588	1
4589	1
4590	3
4591	5
4593	2
4594	3
4595	3
4596	1
4597	7
4599	3
4600	2
4601	1
4602	3
4603	2
4604	2
4605	2
4606	1
4607	2
4608	1
4609	3
4610	2
4611	1
4612	3
4613	5
4614	2
4615	3
4616	4
4617	2
4618	5
4620	4
4621	1
4622	3
4623	1
4624	1
4625	3
4626	3
4627	1
4628	1
4629	3
4630	1
4631	2
4632	2
4633	1
4635	1
4638	1
4639	3
4640	3
4641	2
4642	1
4643	4
4644	2
4645	1
4646	1
4647	1
4649	3
4650	1
4651	1
4652	1
4653	2
4654	1
4656	2
4657	3
4658	2
4659	1
4660	1
4661	1
4662	3
4663	1
4664	1
4665	2
4666	1
4668	3
4669	1
4670	2
4671	1
4673	3
4674	2
4675	3
4678	3
4679	2
4680	3
4681	6
4682	3
4684	1
4685	2
4686	2
4687	3
4688	2
4689	2
4690	1
4691	3
4692	1
4693	2
4694	2
4698	2
4699	3
4700	1
4701	2
4702	1
4703	1
4704	1
4705	3
4706	1
4709	2
4710	1
4711	4
4712	2
4714	1
4715	1
4716	2
4718	1
4719	1
4721	2
4722	1
4723	1
4724	1
4725	2
4726	1
4727	1
4728	1
4729	2
4731	3
4733	2
4735	2
4736	1
4737	1
4738	1
4740	1
4741	1
4742	3
4743	4
4745	1
4746	2
4747	1
4749	1
4750	2
4751	1
4752	2
4753	2
4754	1
4755	3
4756	2
4758	1
4761	1
4762	4
4763	3
4764	1
4765	1
4766	1
4767	3
4768	1
4770	2
4771	2
4772	3
4773	1
4775	1
4776	3
4777	2
4778	3
4779	1
4780	2
4781	1
4782	2
4783	1
4784	2
4785	1
4790	6
4791	1
4792	2
4793	4
4794	2
4796	2
4798	3
4799	5
4800	3
4801	1
4802	1
4803	2
4804	2
4805	4
4806	1
4807	1
4809	3
4810	1
4811	3
4814	1
4816	2
4817	2
4818	5
4820	5
4821	1
4823	1
4824	3
4827	2
4828	2
4830	1
4833	3
4834	1
4835	1
4836	1
4837	3
4838	2
4839	4
4840	1
4842	1
4843	2
4844	2
4846	1
4847	1
4848	2
4850	1
4851	2
4852	4
4853	1
4855	2
4856	2
4860	2
4861	2
4863	1
4864	2
4865	3
4866	2
4867	2
4869	4
4870	1
4871	3
4872	2
4873	1
4874	2
4875	1
4876	1
4877	1
4878	3
4879	1
4880	1
4881	4
4882	2
4883	3
4884	2
4885	1
4886	1
4887	2
4888	2
4890	2
4891	1
4892	1
4893	2
4894	1
4895	2
4896	2
4897	1
4899	4
4901	3
4902	2
4903	5
4906	1
4907	2
4909	3
4910	6
4911	2
4912	5
4913	3
4914	3
4915	3
4916	4
4917	3
4918	2
4920	2
4921	3
4923	1
4924	3
4925	1
4927	2
4928	1
4929	2
4930	3
4932	2
4933	1
4936	2
4938	1
4939	2
4940	5
4942	1
4943	2
4944	1
4947	2
4949	2
4950	1
4951	3
4952	1
4953	1
4954	2
4955	1
4956	1
4957	1
4958	1
4959	1
4961	1
4962	2
4964	1
4966	1
4967	4
4968	3
4970	1
4971	1
4972	2
4973	1
4974	1
4977	1
4980	1
4981	3
4982	1
4983	1
4984	1
4986	2
4987	3
4988	1
4990	4
4991	3
4993	1
4994	1
4995	2
4997	3
4999	1
5000	1
5001	1
5002	1
5003	1
5004	3
5005	4
5006	3
5009	1
5010	1
5011	2
5012	1
5013	4
5014	4
5017	1
5018	4
5019	2
5020	1
5021	1
5022	1
5023	1
5024	3
5027	2
5031	3
5033	3
5034	1
5035	2
5036	3
5039	1
5040	2
5042	1
5043	1
5044	2
5045	1
5046	3
5047	1
5048	1
5049	1
5050	2
5053	3
5055	2
5056	3
5059	1
5060	2
5061	4
5062	1
5063	3
5065	1
5066	1
5067	3
5069	2
5073	4
5074	1
5076	1
5077	1
5078	1
5079	3
5080	2
5082	1
5083	2
5084	2
5085	2
5086	2
5088	1
5089	1
5090	1
5091	2
5092	2
5093	2
5094	2
5095	2
5096	1
5097	2
5098	3
5099	1
5100	1
5101	2
5102	5
5103	2
5104	2
5105	1
5107	1
5108	1
5109	3
5110	2
5111	3
5112	1
5113	1
5114	2
5116	4
5117	2
5118	3
5120	3
5121	1
5122	2
5124	3
5126	3
5127	1
5128	1
5129	1
5130	2
5131	3
5132	1
5134	3
5135	1
5136	2
5137	1
5138	1
5139	2
5140	4
5141	2
5142	1
5143	3
5144	3
5145	2
5146	2
5147	1
5148	1
5149	3
5150	1
5151	2
5152	4
5153	1
5154	6
5155	1
5156	2
5157	1
5158	3
5159	1
5161	2
5162	2
5164	1
5166	4
5167	1
5168	3
5169	3
5170	1
5171	1
5172	1
5173	1
5174	2
5177	1
5179	1
5180	2
5181	2
5182	3
5183	4
5184	3
5185	4
5186	1
5187	1
5189	3
5190	1
5191	2
5193	1
5194	2
5195	1
5196	1
5197	4
5198	3
5199	2
5200	5
5201	3
5202	2
5203	3
5204	1
5206	1
5207	1
5208	1
5209	3
5211	1
5212	4
5214	1
5215	1
5216	1
5217	3
5218	2
5220	3
5221	2
5223	3
5224	3
5225	1
5226	3
5227	2
5228	3
5229	3
5231	1
5233	3
5236	1
5237	1
5238	3
5239	1
5240	1
5242	3
5243	1
5244	1
5245	2
5246	1
5247	1
5248	1
5249	1
5251	1
5253	1
5254	1
5255	1
5256	3
5257	2
5260	2
5261	3
5264	4
5270	2
5271	2
5272	1
5275	1
5277	2
5278	2
5279	5
5280	2
5283	1
5285	3
5286	2
5287	2
5288	3
5289	1
5290	1
5291	4
5292	3
5294	2
5295	3
5298	2
5299	1
5300	4
5301	5
5302	2
5303	1
5304	4
5305	1
5307	1
5308	5
5310	2
5311	2
5312	1
5314	4
5315	2
5316	3
5318	4
5319	2
5320	2
5321	5
5322	3
5323	2
5325	2
5326	1
5327	2
5329	2
5330	1
5331	2
5332	3
5334	3
5335	2
5336	2
5338	1
5339	3
5340	2
5341	2
5342	1
5343	1
5344	4
5345	1
5346	2
5347	1
5348	1
5349	1
5350	1
5352	2
5353	1
5355	1
5356	1
5357	3
5358	3
5359	2
5360	2
5361	1
5362	2
5363	2
5365	1
5366	1
5367	2
5368	2
5369	3
5371	3
5372	4
5373	2
5375	1
5376	1
5377	5
5378	2
5379	2
5380	2
5381	6
5382	3
5383	1
5384	3
5385	2
5386	1
5387	2
5389	4
5390	1
5391	1
5392	3
5393	1
5394	1
5395	1
5396	3
5398	1
5399	2
5401	2
5402	1
5403	6
5404	2
5405	2
5406	5
5407	3
5408	1
5409	1
5410	2
5411	1
5412	1
5413	5
5414	2
5416	1
5417	1
5420	2
5421	2
5422	1
5423	2
5424	1
5425	2
5426	3
5428	1
5430	2
5431	3
5433	1
5435	3
5436	2
5437	1
5438	1
5439	1
5440	2
5441	4
5444	2
5445	1
5446	2
5447	1
5448	2
5450	1
5452	1
5454	1
5456	2
5457	2
5458	3
5460	3
5461	1
5462	4
5463	2
5464	3
5465	1
5466	1
5467	6
5468	2
5469	1
5471	1
5472	2
5473	1
5474	2
5475	1
5476	3
5477	1
5478	5
5479	3
5480	2
5481	1
5482	1
5483	2
5484	2
5485	1
5486	3
5487	3
5488	1
5489	3
5490	2
5492	3
5493	3
5494	3
5496	1
5497	1
5498	3
5499	1
5500	1
5501	3
5502	2
5503	1
5504	1
5509	1
5511	1
5512	4
5513	3
5514	2
5515	3
5516	2
5517	1
5518	2
5520	1
5522	2
5523	3
5526	3
5528	3
5530	2
5531	5
5532	1
5533	2
5535	1
5539	2
5540	1
5541	2
5542	1
5543	3
5544	3
5545	3
5546	3
5547	4
5548	1
5549	1
5550	1
5551	2
5552	1
5556	2
5557	2
5558	4
5559	3
5560	1
5562	2
5563	2
5564	4
5565	3
5567	4
5568	2
5570	2
5572	3
5574	1
5575	1
5576	1
5577	2
5579	1
5580	1
5581	1
5582	2
5585	3
5590	3
5591	1
5592	3
5594	2
5595	1
5597	1
5599	1
5601	1
5603	2
5604	1
5606	1
5607	1
5608	2
5610	1
5611	3
5612	1
5613	4
5615	1
5618	2
5619	1
5622	1
5624	3
5625	4
5626	1
5630	1
5631	1
5632	1
5633	1
5634	2
5637	1
5638	1
5640	5
5641	1
5642	1
5643	1
5644	1
5646	1
5647	1
5648	2
5649	4
5650	1
5651	1
5652	1
5654	1
5656	1
5657	1
5658	1
5660	2
5661	1
5662	3
5663	1
5665	1
5666	3
5667	1
5668	2
5669	1
5670	3
5671	3
5672	2
5673	2
5674	1
5675	1
5677	1
5678	2
5679	3
5680	1
5681	1
5682	3
5683	1
5684	1
5686	4
5689	2
5690	1
5692	1
5693	2
5695	1
5697	3
5698	1
5699	1
5701	1
5708	1
5709	1
5710	3
5711	1
5713	2
5714	2
5716	3
5717	2
5719	2
5720	2
5722	4
5725	2
5726	2
5727	4
5728	4
5730	1
5731	1
5732	3
5733	2
5734	4
5735	1
5736	1
5737	2
5739	1
5740	3
5741	2
5742	3
5744	2
5745	4
5746	4
5749	1
5750	1
5751	1
5752	2
5753	1
5754	3
5757	1
5758	2
5759	3
5761	1
5762	1
5763	1
5764	1
5765	1
5766	1
5768	3
5769	1
5770	3
5773	1
5776	3
5777	2
5778	1
5779	2
5780	2
5781	1
5782	1
5784	2
5785	1
5786	1
5788	2
5790	3
5792	2
5793	1
5795	1
5796	1
5797	1
5799	4
5800	4
5801	2
5802	1
5805	2
5806	1
5807	3
5808	2
5809	3
5810	1
5811	3
5812	1
5813	1
5814	1
5815	2
5816	1
5818	2
5819	2
5820	1
5821	1
5823	2
5824	1
5825	1
5826	2
5827	1
5830	1
5831	1
5833	1
5834	1
5835	1
5836	3
5837	2
5838	1
5839	1
5840	2
5842	1
5843	4
5844	1
5845	1
5846	1
5848	1
5849	1
5850	1
5851	1
5852	1
5853	1
5855	1
5856	1
5859	4
5860	1
5861	2
5862	1
5863	2
5864	2
5865	2
5866	3
5867	1
5868	2
5870	4
5871	2
5872	1
5874	1
5875	3
5876	1
5877	1
5879	2
5881	1
5882	1
5883	1
5884	1
5885	2
5886	1
5888	1
5889	2
5891	3
5893	1
5895	1
5898	1
5900	2
5902	1
5903	3
5904	1
5905	2
5907	1
5910	1
5911	3
5912	2
5913	1
5914	1
5915	2
5919	4
5920	1
5921	1
5922	3
5923	2
5924	1
5925	3
5926	2
5929	1
5930	1
5931	2
5933	2
5935	2
5937	1
5938	3
5939	2
5942	4
5943	1
5944	2
5945	2
5946	3
5947	3
5948	1
5949	1
5951	1
5952	1
5953	2
5954	1
5955	1
5956	2
5957	1
5958	1
5960	1
5961	5
5962	2
5963	1
5965	2
5966	2
5967	1
5969	1
5970	1
5972	2
5974	1
5975	4
5976	4
5977	2
5978	4
5980	1
5982	1
5983	4
5984	3
5987	1
5988	2
5989	1
5990	2
5993	1
5994	1
5995	2
5996	2
5997	1
5999	2
6000	1
6001	1
6002	1
6003	1
6005	2
6006	4
6007	2
6008	1
6009	1
6010	1
6012	4
6013	1
6014	4
6015	1
6016	3
6017	1
6018	2
6020	2
6021	2
6022	3
6023	1
6024	3
6025	4
6027	3
6028	2
6029	1
6030	6
6031	2
6032	2
6033	3
6034	1
6035	1
6036	1
6037	3
6038	2
6039	1
6041	5
6042	2
6043	1
6044	1
6045	5
6046	1
6047	6
6048	3
6049	1
6051	4
6052	4
6053	1
6054	2
6055	1
6056	2
6059	2
6060	4
6061	2
6062	2
6063	2
6064	1
6065	1
6067	1
6069	2
6071	3
6073	3
6074	1
6075	1
6077	1
6078	1
6080	2
6081	1
6082	2
6083	1
6087	1
6088	1
6089	2
6090	1
6091	1
6094	3
6095	1
6096	4
6097	1
6099	1
6100	2
6102	2
6103	1
6104	2
6105	4
6106	3
6107	2
6109	1
6110	1
6111	3
6112	2
6113	4
6114	1
6115	1
6116	1
6117	2
6118	1
6119	1
6120	3
6121	2
6122	1
6123	1
6124	2
6126	3
6127	5
6130	1
6131	1
6132	2
6133	2
6134	2
6135	2
6136	1
6137	2
6138	3
6139	1
6140	2
6142	3
6143	3
6144	1
6145	2
6148	1
6149	2
6150	1
6151	3
6152	1
6153	2
6155	2
6157	2
6158	4
6160	2
6161	1
6162	2
6163	1
6165	4
6166	3
6168	3
6169	4
6172	1
6173	2
6174	1
6175	1
6177	1
6178	2
6179	2
6182	3
6183	2
6184	2
6185	2
6186	2
6187	1
6188	2
6191	1
6192	3
6195	3
6196	2
6197	1
6198	2
6199	2
6201	3
6202	1
6205	2
6206	2
6209	2
6211	2
6212	1
6213	1
6215	1
6217	1
6218	1
6219	3
6220	1
6221	2
6224	1
6225	1
6226	1
6227	2
6229	1
6230	2
6231	2
6234	2
6235	1
6237	1
6239	1
6240	1
6241	3
6242	3
6244	2
6247	1
6249	1
6250	5
6252	3
6254	1
6255	1
6256	2
6257	1
6258	1
6260	2
6262	1
6264	2
6265	4
6266	2
6268	2
6270	1
6271	1
6272	1
6273	1
6274	3
6275	3
6276	1
6277	1
6278	2
6279	2
6280	2
6281	2
6282	1
6284	2
6285	2
6286	1
6287	3
6288	2
6289	1
6290	3
6291	1
6292	4
6293	2
6295	1
6296	2
6297	5
6298	1
6299	2
6300	1
6302	1
6303	3
6304	1
6305	1
6307	3
6309	3
6310	6
6313	1
6314	2
6315	2
6316	1
6317	2
6318	1
6319	2
6321	1
6325	1
6326	2
6327	1
6328	1
6329	3
6330	2
6333	3
6334	1
6335	3
6336	1
6338	1
6339	2
6340	1
6341	1
6343	3
6344	2
6346	4
6347	2
6348	1
6349	1
6350	2
6351	5
6352	4
6354	1
6356	1
6357	3
6358	3
6361	1
6362	1
6363	4
6364	1
6366	1
6367	2
6368	1
6369	1
6370	2
6371	3
6372	1
6373	1
6374	2
6375	1
6376	3
6377	1
6379	3
6381	2
6382	2
6383	3
6384	1
6387	1
6388	3
6389	3
6391	4
6392	1
6393	4
6394	4
6395	1
6396	3
6398	2
6399	1
6402	3
6403	1
6404	2
6408	1
6409	3
6410	2
6411	1
6413	1
6414	2
6415	2
6416	1
6421	1
6422	1
6423	2
6425	1
6426	3
6428	1
6429	1
6431	1
6433	1
6434	1
6435	1
6437	3
6439	3
6440	2
6442	1
6446	1
6448	2
6449	1
6450	1
6452	2
6456	2
6458	2
6462	2
6464	1
6465	1
6466	2
6468	1
6469	2
6470	1
6471	2
6473	1
6474	2
6475	1
6476	2
6478	3
6479	1
6480	1
6485	1
6488	2
6490	2
6492	1
6494	1
6495	2
6496	1
6497	1
6498	1
6499	2
6502	5
6504	3
6505	2
6506	1
6507	1
6509	3
6510	1
6511	4
6512	1
6513	3
6514	1
6515	2
6516	1
6517	1
6518	2
6519	2
6520	2
6521	1
6522	1
6524	1
6525	3
6527	3
6528	2
6529	1
6530	2
6531	1
6532	1
6533	2
6534	1
6535	1
6536	2
6537	1
6539	1
6542	1
6543	2
6544	1
6545	3
6546	1
6547	1
6548	3
6550	1
6551	3
6552	1
6553	1
6557	3
6558	1
6559	2
6560	3
6561	1
6562	3
6564	1
6565	1
6567	1
6570	2
6572	2
6574	2
6575	2
6576	2
6578	1
6579	1
6580	2
6583	1
6584	1
6586	1
6587	1
6588	3
6589	3
6591	5
6593	1
6594	1
6596	3
6598	2
6599	2
6600	3
6601	3
6602	1
6605	1
6608	2
6610	4
6612	3
6613	1
6614	1
6615	1
6617	2
6618	3
6622	4
6624	1
6625	1
6627	2
6628	1
6629	2
6630	1
6634	3
6635	1
6638	3
6640	1
6642	1
6644	1
6645	2
6648	2
6649	2
6650	2
6652	2
6653	3
6654	1
6655	2
6656	1
6657	2
6660	3
6662	1
6663	1
6665	3
6666	1
6667	1
6668	1
6669	3
6671	1
6672	1
6673	3
6674	1
6678	3
6680	1
6681	2
6682	2
6686	3
6687	1
6689	1
6692	1
6694	1
6695	2
6696	2
6697	1
6699	3
6700	1
6701	1
6706	1
6708	2
6709	2
6710	5
6711	2
6713	3
6714	1
6715	1
6716	2
6719	1
6720	1
6721	2
6722	3
6724	2
6725	3
6726	2
6727	1
6728	1
6729	2
6733	1
6735	1
6736	1
6737	2
6738	1
6739	1
6740	3
6741	1
6743	2
