Number of reads: 12720716
Number of reads within tile: 5471230 (43.01%)
Distance	Count
3188	5
3189	1
3190	4
3191	4
3192	1
3193	4
3194	1
3195	4
3196	2
3198	1
3199	7
3200	3
3201	3
3202	2
3203	9
3204	2
3205	5
3206	3
3207	1
3208	6
3209	6
3210	6
3211	3
3212	4
3213	2
3214	3
3215	2
3216	3
3217	5
3218	2
3219	4
3220	4
3221	6
3222	2
3223	2
3224	3
3225	1
3226	2
3227	3
3228	6
3229	3
3230	1
3231	6
3232	4
3233	4
3234	1
3235	5
3236	5
3237	7
3238	6
3239	7
3240	3
3242	3
3244	3
3245	5
3246	2
3247	8
3248	1
3249	2
3250	6
3251	7
3252	2
3253	2
3254	2
3255	2
3256	6
3257	2
3258	1
3260	2
3261	5
3262	2
3263	1
3265	3
3266	2
3267	1
3268	4
3269	6
3270	2
3271	5
3272	2
3273	2
3274	4
3275	6
3276	2
3278	4
3279	2
3282	5
3283	3
3284	2
3285	3
3286	2
3287	2
3288	2
3289	2
3290	2
3292	2
3293	2
3294	3
3295	2
3296	4
3298	2
3299	6
3300	4
3301	6
3302	2
3303	5
3304	1
3305	2
3306	3
3307	2
3308	5
3309	4
3310	3
3311	6
3312	4
3313	2
3314	2
3315	5
3316	4
3317	3
3318	4
3319	3
3320	3
3321	2
3322	3
3323	1
3324	1
3325	3
3326	4
3328	3
3329	4
3330	4
3331	3
3332	6
3333	2
3334	5
3335	2
3336	2
3337	6
3338	2
3339	5
3340	2
3341	5
3342	5
3343	2
3344	4
3345	3
3346	2
3347	6
3348	6
3349	3
3350	4
3351	5
3352	2
3353	4
3354	2
3355	4
3356	3
3357	3
3358	5
3359	4
3360	1
3361	3
3362	3
3363	3
3364	4
3365	5
3366	6
3367	5
3368	4
3369	3
3370	6
3371	2
3372	3
3373	2
3374	2
3375	3
3376	2
3377	5
3378	5
3379	2
3380	4
3381	6
3382	3
3383	2
3384	5
3385	4
3386	6
3387	6
3388	3
3389	3
3390	2
3391	2
3392	2
3393	1
3394	3
3395	4
3396	4
3397	2
3398	1
3399	6
3401	3
3402	5
3403	2
3404	5
3405	2
3406	2
3407	2
3408	2
3409	4
3410	3
3411	4
3412	6
3413	2
3414	5
3415	5
3416	1
3417	3
3418	4
3419	2
3421	4
3422	5
3423	5
3424	2
3425	2
3426	1
3427	3
3429	1
3430	1
3431	3
3432	3
3433	4
3434	4
3435	2
3436	3
3437	3
3438	8
3439	3
3440	2
3441	2
3442	5
3443	4
3444	4
3445	3
3446	4
3447	1
3448	4
3449	5
3450	5
3451	3
3452	4
3453	4
3454	5
3455	2
3456	2
3457	3
3458	4
3459	3
3460	10
3461	4
3462	1
3463	7
3464	7
3465	3
3466	3
3467	1
3468	4
3469	8
3470	1
3471	2
3472	1
3473	2
3474	3
3475	2
3476	2
3477	2
3478	1
3479	5
3480	4
3481	6
3482	2
3483	4
3484	4
3485	4
3486	1
3487	1
3488	3
3489	4
3490	2
3491	2
3492	2
3493	4
3494	4
3495	4
3496	3
3497	5
3498	1
3499	4
3500	3
3501	2
3502	5
3503	3
3505	1
3506	5
3507	2
3508	4
3509	2
3510	4
3511	1
3512	5
3513	2
3514	4
3515	4
3516	1
3517	7
3518	3
3519	1
3520	1
3521	2
3522	6
3523	1
3524	6
3525	3
3526	4
3527	3
3528	6
3529	1
3530	2
3531	4
3532	5
3533	1
3534	3
3535	3
3536	3
3537	3
3538	3
3539	3
3540	5
3541	2
3542	8
3543	4
3544	4
3545	7
3546	2
3547	1
3548	3
3549	2
3550	4
3551	4
3552	9
3553	4
3554	4
3555	6
3556	3
3557	3
3558	6
3559	8
3560	2
3561	2
3562	4
3563	3
3564	6
3566	6
3567	4
3568	2
3569	2
3570	4
3571	4
3572	4
3573	4
3574	4
3575	6
3576	2
3577	4
3578	4
3579	2
3580	4
3581	5
3582	1
3583	4
3584	2
3586	5
3587	4
3588	5
3589	6
3590	7
3591	2
3592	4
3594	3
3595	4
3596	2
3597	4
3598	5
3600	6
3601	4
3602	3
3603	4
3604	3
3605	6
3606	2
3607	4
3608	3
3609	2
3610	8
3611	4
3612	5
3613	3
3614	5
3615	2
3616	2
3617	6
3618	3
3619	1
3620	3
3621	9
3622	2
3623	4
3624	2
3625	4
3626	2
3627	5
3628	3
3629	3
3630	5
3631	5
3633	6
3634	2
3635	7
3636	2
3637	7
3638	4
3639	6
3641	1
3642	4
3643	2
3644	4
3645	6
3646	2
3648	5
3649	3
3650	2
3651	4
3652	2
3653	4
3654	6
3655	9
3656	3
3657	5
3658	2
3660	1
3661	2
3662	2
3663	3
3664	3
3665	3
3666	2
3667	2
3668	1
3669	6
3670	8
3671	3
3672	3
3673	2
3674	4
3675	3
3676	1
3677	5
3678	5
3679	2
3680	5
3681	1
3682	2
3683	4
3684	3
3685	2
3688	3
3689	2
3690	2
3691	3
3692	3
3693	4
3694	2
3695	3
3696	3
3697	2
3698	2
3699	1
3701	6
3702	3
3704	4
3705	1
3706	2
3707	6
3708	2
3709	1
3710	4
3711	7
3712	7
3713	5
3715	3
3716	3
3717	5
3718	3
3719	2
3720	4
3721	1
3723	2
3724	3
3725	3
3726	5
3727	3
3728	6
3729	1
3730	2
3731	4
3732	2
3733	2
3734	4
3735	2
3736	3
3738	2
3739	2
3740	4
3741	1
3742	4
3743	1
3744	3
3745	3
3746	2
3747	1
3748	2
3749	3
3750	4
3751	1
3752	1
3754	2
3755	4
3756	4
3757	3
3758	3
3759	1
3760	5
3761	2
3762	1
3763	3
3764	5
3765	3
3766	2
3767	2
3768	2
3769	3
3770	1
3771	4
3772	5
3773	3
3774	5
3775	2
3776	3
3777	5
3778	3
3779	3
3780	3
3781	1
3782	3
3783	2
3784	6
3785	3
3786	5
3787	2
3788	2
3789	2
3791	3
3792	2
3793	2
3794	1
3795	2
3797	4
3799	1
3800	1
3801	6
3802	4
3803	1
3804	4
3805	2
3807	1
3808	1
3809	2
3810	3
3811	2
3812	4
3813	5
3814	2
3815	3
3816	2
3817	2
3818	2
3819	5
3820	2
3821	3
3822	6
3824	1
3825	3
3826	1
3827	1
3828	4
3829	10
3830	3
3832	4
3833	3
3834	1
3836	6
3837	3
3838	3
3839	5
3840	1
3841	1
3843	2
3844	1
3845	5
3847	1
3848	1
3849	3
3850	2
3851	3
3852	2
3853	1
3854	3
3855	1
3856	2
3857	1
3858	3
3859	3
3861	1
3862	4
3863	2
3864	3
3865	2
3866	2
3868	3
3869	4
3870	4
3871	5
3872	2
3873	2
3874	3
3875	2
3876	5
3877	8
3878	3
3879	2
3880	2
3881	1
3882	2
3883	2
3884	2
3885	4
3886	5
3887	1
3888	5
3889	1
3890	3
3891	3
3892	7
3893	4
3894	6
3895	4
3896	4
3897	3
3898	1
3899	6
3900	5
3901	3
3902	2
3903	7
3904	2
3905	2
3906	4
3907	6
3908	3
3909	3
3910	1
3911	2
3912	3
3913	5
3914	2
3915	3
3916	2
3917	4
3918	10
3919	2
3921	1
3922	4
3923	2
3924	5
3925	3
3926	3
3927	2
3928	1
3929	5
3930	5
3931	3
3932	3
3933	2
3934	3
3935	1
3936	4
3937	1
3938	3
3939	2
3940	4
3941	5
3942	2
3943	3
3944	1
3945	1
3946	1
3947	3
3948	3
3949	5
3950	3
3951	4
3952	2
3953	1
3955	3
3956	3
3957	6
3958	3
3960	1
3961	6
3963	1
3964	2
3965	2
3966	1
3968	4
3969	1
3970	1
3972	1
3973	3
3976	4
3977	2
3978	2
3981	1
3982	1
3983	3
3984	3
3986	3
3987	1
3988	2
3989	2
3990	6
3991	2
3992	2
3993	2
3994	2
3995	8
3996	1
3998	3
3999	1
4000	2
4001	1
4002	1
4003	1
4004	2
4005	6
4006	4
4007	4
4008	5
4009	1
4010	1
4011	3
4012	1
4013	2
4014	4
4015	5
4016	1
4017	1
4018	3
4019	4
4020	2
4021	1
4022	4
4023	4
4024	3
4025	1
4026	3
4027	4
4028	3
4029	3
4030	2
4031	3
4032	1
4033	5
4034	2
4035	2
4036	6
4037	2
4038	2
4039	5
4040	1
4041	4
4042	3
4044	2
4045	1
4046	3
4047	2
4048	3
4049	1
4050	4
4052	3
4053	5
4054	8
4055	2
4056	7
4057	1
4058	2
4059	1
4060	1
4061	1
4063	1
4064	1
4065	2
4067	2
4068	5
4069	5
4070	2
4071	5
4072	1
4074	3
4075	5
4078	1
4080	3
4081	3
4082	3
4083	3
4084	3
4085	3
4086	3
4087	5
4088	2
4089	3
4090	4
4091	2
4092	4
4093	2
4094	4
4095	1
4096	4
4097	4
4098	2
4099	6
4100	4
4101	1
4102	4
4103	6
4105	5
4106	4
4107	1
4108	5
4109	5
4110	4
4111	2
4112	1
4113	2
4114	2
4115	7
4116	1
4117	5
4118	5
4119	5
4120	4
4121	4
4122	4
4123	3
4124	1
4125	4
4126	6
4127	7
4128	4
4129	7
4130	5
4131	2
4132	2
4133	2
4134	7
4135	3
4136	2
4138	5
4139	2
4140	2
4141	4
4142	5
4143	1
4144	6
4145	1
4146	4
4147	1
4148	5
4150	1
4151	2
4152	3
4153	4
4154	3
4155	1
4156	2
4157	1
4158	2
4159	2
4160	2
4161	3
4162	2
4163	5
4164	6
4165	1
4166	3
4167	3
4168	2
4170	2
4171	1
4172	4
4173	2
4174	1
4175	2
4176	1
4177	4
4178	2
4180	1
4182	4
4183	3
4184	3
4185	3
4186	1
4187	2
4188	3
4189	2
4190	4
4191	2
4192	3
4193	2
4194	1
4196	3
4197	2
4198	6
4199	6
4200	2
4201	2
4202	3
4203	4
4204	2
4205	1
4207	1
4208	1
4209	3
4210	1
4211	3
4212	3
4213	3
4214	2
4215	3
4216	4
4217	4
4218	3
4220	1
4221	2
4222	3
4223	1
4224	3
4225	4
4226	2
4228	5
4230	10
4231	3
4232	2
4233	5
4234	1
4235	1
4236	2
4237	3
4238	1
4239	4
4240	3
4241	2
4242	3
4243	3
4244	6
4245	6
4246	2
4247	1
4248	5
4249	4
4250	2
4251	4
4252	5
4253	2
4254	4
4255	2
4256	2
4257	4
4259	2
4260	2
4261	4
4262	6
4263	1
4264	3
4265	4
4266	2
4269	2
4270	3
4271	2
4272	4
4273	1
4274	2
4275	1
4276	2
4278	5
4279	2
4280	3
4281	3
4282	3
4283	7
4285	2
4286	3
4287	4
4288	3
4289	2
4290	2
4291	2
4292	2
4293	4
4294	3
4295	4
4296	4
4297	3
4298	1
4299	4
4300	3
4301	7
4302	1
4304	1
4305	3
4306	3
4307	1
4308	8
4309	5
4310	4
4311	5
4312	4
4313	4
4314	2
4315	4
4316	1
4317	3
4318	5
4319	1
4320	3
4321	3
4322	2
4323	7
4324	3
4325	1
4326	2
4327	3
4328	1
4329	3
4330	3
4331	2
4332	4
4333	1
4334	2
4335	4
4336	4
4337	1
4339	3
4340	5
4341	2
4342	4
4343	7
4344	1
4345	3
4346	1
4347	3
4348	8
4349	1
4350	1
4351	2
4352	7
4353	4
4354	4
4355	3
4356	3
4357	1
4358	2
4359	2
4360	2
4361	7
4362	3
4363	2
4364	2
4365	3
4366	1
4367	5
4368	3
4369	3
4370	3
4371	4
4372	2
4373	3
4374	4
4375	1
4376	2
4377	6
4378	2
4379	3
4381	1
4382	3
4383	3
4384	6
4385	1
4386	1
4387	3
4388	3
4389	1
4390	1
4391	1
4392	2
4393	3
4395	2
4396	1
4397	1
4398	2
4399	1
4400	3
4401	5
4402	3
4403	4
4404	1
4405	1
4406	2
4407	1
4408	6
4410	2
4411	3
4412	2
4413	3
4414	6
4415	3
4416	2
4418	2
4419	3
4420	2
4421	4
4422	2
4423	2
4424	1
4425	2
4426	1
4427	3
4428	2
4429	4
4430	2
4431	3
4433	3
4434	1
4435	3
4436	2
4437	2
4438	4
4440	3
4442	3
4443	4
4444	4
4446	1
4447	3
4448	1
4450	2
4451	2
4452	1
4453	1
4454	4
4455	3
4456	3
4457	3
4458	5
4459	1
4460	3
4461	2
4462	3
4463	1
4465	2
4467	3
4468	1
4469	4
4470	3
4471	3
4472	3
4473	1
4474	2
4475	4
4476	3
4477	5
4478	2
4479	3
4480	2
4481	1
4482	1
4483	1
4484	3
4485	4
4486	2
4487	3
4488	2
4489	3
4490	2
4491	1
4492	4
4493	1
4494	3
4495	5
4496	1
4497	3
4498	5
4499	1
4500	3
4502	2
4503	4
4504	2
4505	3
4506	1
4507	2
4508	2
4509	2
4510	3
4512	2
4513	4
4514	2
4515	1
4516	1
4518	3
4520	2
4521	2
4522	5
4523	1
4524	1
4525	3
4526	1
4527	2
4528	1
4529	1
4531	2
4532	2
4533	2
4534	5
4535	2
4536	4
4537	3
4538	2
4539	4
4540	3
4541	4
4542	1
4543	4
4544	2
4545	2
4546	5
4547	2
4548	2
4549	1
4550	2
4551	4
4552	2
4553	3
4554	3
4555	3
4556	6
4558	2
4560	5
4561	4
4562	2
4563	3
4564	1
4565	1
4566	2
4567	1
4568	2
4569	2
4570	1
4572	2
4573	1
4575	2
4576	1
4577	2
4578	1
4579	2
4580	2
4581	2
4582	1
4583	3
4584	3
4586	2
4587	1
4588	3
4590	3
4591	1
4593	3
4594	2
4595	1
4596	3
4597	4
4598	1
4599	2
4600	2
4601	1
4602	3
4603	5
4604	5
4605	3
4606	4
4607	2
4608	4
4609	2
4610	3
4611	1
4612	1
4613	3
4614	5
4615	7
4616	5
4617	2
4619	4
4620	1
4621	2
4623	1
4624	1
4626	3
4627	2
4628	2
4630	2
4631	5
4632	3
4633	1
4634	3
4635	1
4636	2
4637	1
4638	2
4639	1
4640	2
4641	2
4643	1
4644	1
4645	1
4646	4
4647	2
4648	2
4649	1
4650	2
4651	4
4652	2
4654	2
4655	2
4656	8
4657	2
4658	2
4659	2
4660	6
4661	4
4662	4
4663	2
4664	3
4665	2
4666	1
4667	1
4668	4
4669	2
4670	4
4671	2
4672	3
4673	2
4674	3
4675	4
4677	3
4678	1
4679	2
4680	4
4681	2
4682	4
4683	2
4684	1
4685	2
4686	3
4688	2
4689	1
4690	2
4691	2
4692	2
4693	2
4694	1
4696	3
4697	7
4698	2
4699	3
4700	3
4701	2
4702	2
4703	3
4704	1
4706	3
4707	1
4708	1
4709	2
4710	2
4711	5
4712	3
4713	1
4714	2
4715	4
4716	3
4717	2
4718	1
4719	1
4720	2
4722	1
4723	7
4725	1
4726	5
4727	3
4728	4
4729	3
4730	2
4731	2
4732	1
4733	6
4734	2
4735	5
4736	3
4737	2
4738	2
4739	1
4740	1
4741	4
4742	5
4743	2
4744	3
4745	3
4746	4
4747	1
4748	3
4749	2
4750	2
4752	1
4753	2
4754	2
4755	2
4756	2
4757	3
4758	2
4759	4
4760	1
4762	1
4763	1
4764	2
4765	2
4766	1
4767	3
4769	2
4771	1
4772	4
4774	1
4775	2
4776	4
4777	2
4779	4
4780	2
4781	3
4782	3
4783	4
4784	3
4785	1
4786	2
4787	5
4788	1
4789	1
4790	4
4791	2
4792	1
4794	5
4795	3
4796	2
4797	2
4798	2
4800	1
4801	5
4803	3
4804	3
4805	4
4806	6
4807	9
4809	2
4810	2
4811	2
4812	3
4814	1
4815	2
4816	2
4817	1
4819	2
4820	1
4822	3
4823	1
4824	2
4825	3
4826	1
4827	3
4828	1
4829	2
4830	1
4831	1
4832	4
4833	2
4834	1
4835	1
4836	4
4838	2
4839	6
4840	4
4841	1
4842	4
4843	1
4845	6
4846	2
4847	2
4848	3
4849	3
4850	2
4851	1
4853	3
4854	2
4855	3
4856	2
4857	3
4858	4
4859	2
4862	2
4863	2
4865	3
4866	1
4868	1
4869	3
4870	3
4871	2
4872	6
4873	2
4874	3
4875	2
4876	3
4877	4
4879	3
4881	5
4882	5
4883	2
4884	3
4885	3
4886	2
4887	1
4888	3
4890	1
4891	1
4892	4
4893	2
4894	3
4895	1
4896	2
4897	1
4898	2
4899	1
4900	5
4901	2
4902	2
4903	1
4905	1
4906	2
4908	1
4909	2
4910	2
4911	1
4912	3
4913	2
4915	1
4917	2
4918	1
4919	1
4920	2
4921	1
4922	4
4923	3
4924	3
4925	3
4926	4
4927	4
4928	1
4930	2
4931	1
4932	2
4933	3
4935	1
4936	4
4937	3
4938	3
4939	1
4940	2
4941	4
4942	1
4944	1
4945	2
4946	2
4948	2
4949	4
4950	2
4951	3
4952	2
4953	3
4954	4
4955	2
4956	2
4957	1
4958	3
4959	1
4960	1
4961	1
4962	3
4963	1
4964	1
4965	2
4966	2
4967	3
4968	1
4969	3
4970	4
4971	1
4974	3
4975	1
4976	3
4978	3
4979	1
4982	3
4983	5
4985	3
4986	3
4987	2
4989	4
4991	3
4992	2
4993	3
4994	4
4995	2
4996	4
4997	1
4998	5
4999	6
5001	4
5002	1
5003	1
5004	4
5005	3
5006	2
5007	3
5008	7
5009	6
5010	3
5011	1
5012	3
5013	4
5014	3
5015	3
5016	4
5017	4
5018	1
5019	1
5020	4
5021	3
5022	1
5023	5
5024	2
5025	4
5026	3
5027	2
5028	1
5029	2
5030	3
5031	4
5032	4
5033	2
5034	3
5035	4
5036	1
5037	3
5038	4
5039	2
5040	1
5041	1
5043	2
5044	1
5045	1
5046	4
5047	1
5048	4
5049	1
5050	3
5051	5
5052	3
5053	3
5054	2
5055	1
5056	5
5057	5
5058	2
5059	2
5060	1
5061	3
5062	3
5063	4
5064	2
5065	3
5066	3
5067	3
5068	3
5069	6
5070	2
5071	3
5073	1
5074	1
5075	3
5076	1
5077	4
5078	2
5079	7
5080	2
5082	3
5083	3
5085	4
5086	3
5087	3
5088	2
5089	2
5090	1
5091	1
5093	1
5094	2
5095	2
5096	2
5097	1
5098	1
5099	4
5100	2
5101	2
5102	3
5103	2
5104	1
5105	1
5106	4
5107	2
5108	3
5110	3
5111	2
5112	5
5113	2
5114	2
5115	1
5116	1
5117	2
5118	5
5119	2
5120	3
5121	1
5122	3
5123	2
5124	2
5126	2
5127	4
5128	2
5129	1
5130	2
5131	1
5133	2
5134	3
5135	4
5136	3
5137	4
5138	1
5139	3
5140	2
5141	2
5142	5
5143	6
5144	1
5145	3
5146	1
5148	4
5149	2
5150	1
5151	1
5152	3
5153	2
5154	2
5156	1
5157	2
5158	2
5159	5
5160	4
5161	1
5162	1
5163	1
5164	2
5165	2
5166	1
5167	3
5170	4
5171	5
5172	1
5173	1
5174	1
5175	4
5176	2
5177	3
5178	1
5179	1
5180	1
5181	2
5182	3
5183	2
5184	1
5185	1
5186	4
5187	2
5188	1
5189	2
5190	2
5191	5
5192	1
5193	5
5194	1
5195	2
5197	1
5198	2
5199	1
5200	2
5201	1
5202	4
5204	1
5205	4
5206	1
5207	3
5208	3
5211	2
5212	4
5213	3
5215	1
5216	3
5219	1
5220	2
5221	1
5222	1
5223	3
5224	2
5225	3
5226	2
5227	4
5228	2
5229	2
5230	3
5231	2
5232	2
5233	1
5234	4
5235	2
5237	2
5238	4
5239	5
5240	5
5241	2
5243	4
5244	4
5245	3
5246	3
5247	3
5248	1
5249	4
5250	2
5251	1
5252	6
5253	1
5254	1
5255	3
5256	5
5257	2
5258	1
5259	1
5260	5
5261	5
5262	7
5263	3
5264	1
5266	3
5267	3
5269	3
5270	1
5271	2
5272	2
5273	7
5274	1
5275	3
5276	2
5277	4
5278	3
5279	1
5280	2
5281	2
5282	3
5283	3
5284	4
5285	2
5286	3
5287	3
5288	2
5289	5
5290	2
5291	3
5292	4
5293	5
5294	6
5296	1
5297	3
5298	3
5299	2
5300	2
5301	3
5302	3
5303	7
5305	3
5306	4
5307	2
5308	3
5309	2
5310	1
5312	2
5314	2
5316	1
5317	4
5319	1
5320	3
5321	2
5322	2
5323	3
5324	1
5325	1
5326	1
5328	2
5329	1
5330	2
5331	2
5332	2
5334	2
5335	2
5336	5
5337	1
5340	3
5341	3
5342	2
5343	5
5344	1
5346	4
5348	2
5349	3
5350	1
5352	1
5353	3
5355	2
5356	2
5357	1
5359	4
5360	6
5362	2
5363	3
5364	1
5365	2
5366	4
5367	4
5368	7
5369	3
5370	1
5372	4
5373	1
5374	1
5375	1
5376	1
5377	3
5378	1
5379	2
5380	1
5381	3
5382	6
5383	5
5384	3
5385	3
5386	2
5387	1
5388	3
5389	2
5390	1
5391	3
5392	5
5394	1
5395	1
5397	3
5398	1
5399	2
5400	2
5401	1
5402	2
5403	1
5404	2
5405	3
5406	2
5407	1
5408	1
5410	1
5411	2
5412	3
5416	1
5418	1
5419	1
5420	3
5421	3
5422	1
5423	1
5424	4
5425	2
5426	2
5427	1
5429	2
5430	2
5431	2
5432	1
5433	4
5434	3
5435	1
5436	1
5437	1
5438	1
5439	3
5441	1
5442	1
5443	2
5444	3
5446	3
5448	5
5449	1
5450	2
5451	1
5453	2
5454	2
5455	2
5456	3
5458	2
5460	2
5461	1
5462	1
5463	3
5464	3
5465	2
5467	4
5469	5
5470	2
5472	1
5473	3
5474	2
5475	2
5476	2
5477	3
5478	2
5479	2
5480	2
5481	1
5482	1
5483	1
5484	4
5485	1
5486	1
5488	1
5489	1
5490	3
5491	1
5492	2
5493	3
5494	2
5496	2
5497	3
5498	1
5499	1
5500	1
5501	3
5502	5
5503	4
5505	2
5506	1
5507	2
5508	4
5509	4
5511	4
5512	3
5513	2
5514	1
5515	3
5516	1
5518	2
5520	2
5521	5
5522	4
5523	2
5524	3
5525	1
5527	2
5528	2
5529	2
5530	3
5531	2
5532	2
5533	1
5534	2
5535	1
5536	4
5537	2
5538	1
5539	1
5541	3
5542	2
5543	3
5544	2
5545	1
5546	2
5547	3
5548	2
5550	1
5551	1
5552	1
5554	3
5556	1
5557	1
5558	3
5559	3
5561	1
5562	1
5563	1
5564	2
5565	1
5566	1
5567	1
5568	2
5569	2
5570	2
5571	2
5572	2
5573	1
5574	2
5575	3
5576	3
5577	2
5578	2
5580	2
5581	4
5582	1
5583	1
5584	3
5585	5
5586	2
5588	1
5589	3
5590	2
5591	3
5592	1
5593	5
5594	1
5595	4
5597	5
5598	3
5600	4
5601	1
5602	1
5603	1
5604	1
5605	2
5606	4
5607	1
5608	4
5609	2
5610	1
5611	2
5612	2
5613	3
5614	2
5615	5
5617	1
5618	1
5620	2
5621	2
5623	2
5624	2
5625	5
5626	1
5627	1
5629	3
5630	1
5633	4
5634	3
5635	3
5636	1
5637	3
5638	2
5639	1
5641	4
5642	3
5644	2
5647	2
5648	2
5651	1
5652	1
5653	2
5654	2
5655	1
5656	5
5657	1
5658	2
5659	1
5660	3
5661	1
5663	4
5664	3
5667	3
5668	3
5669	2
5670	3
5671	2
5672	3
5673	2
5674	3
5676	1
5677	2
5678	2
5679	4
5680	2
5681	1
5682	2
5683	3
5684	1
5685	1
5686	2
5687	1
5688	2
5689	4
5690	2
5692	2
5693	1
5694	2
5695	2
5696	1
5697	4
5698	3
5699	1
5702	2
5703	1
5704	3
5705	3
5706	3
5709	3
5710	3
5711	2
5712	2
5713	1
5715	1
5716	2
5717	1
5718	4
5719	2
5721	1
5722	3
5723	2
5724	2
5725	1
5726	1
5728	3
5729	4
5730	4
5731	2
5733	1
5734	2
5735	1
5736	2
5737	2
5738	3
5739	1
5741	2
5742	1
5744	2
5745	1
5746	1
5748	1
5749	2
5750	1
5752	1
5753	2
5754	2
5755	2
5756	2
5757	1
5759	1
5760	4
5762	2
5763	2
5764	2
5765	4
5766	3
5767	2
5768	1
5769	2
5770	2
5771	3
5772	2
5774	3
5775	1
5776	1
5777	2
5778	3
5779	1
5781	1
5782	3
5783	3
5784	1
5785	1
5786	2
5788	2
5789	5
5790	1
5791	3
5792	2
5793	1
5794	2
5795	1
5797	5
5798	2
5799	2
5800	4
5801	4
5802	2
5803	1
5804	2
5806	3
5807	2
5808	2
5809	1
5810	4
5811	1
5812	2
5813	2
5815	1
5816	1
5817	5
5818	2
5819	2
5820	1
5821	2
5822	1
5824	1
5825	4
5826	1
5828	2
5829	2
5831	2
5832	4
5833	2
5835	1
5836	1
5837	1
5838	1
5839	4
5840	1
5842	1
5844	3
5845	1
5846	2
5847	1
5849	1
5850	1
5851	1
5852	2
5853	3
5854	2
5855	2
5856	1
5858	2
5860	3
5861	1
5862	4
5863	1
5864	3
5866	1
5867	4
5868	4
5870	1
5871	2
5873	2
5875	2
5876	1
5877	3
5878	4
5880	4
5881	2
5882	3
5883	2
5885	1
5886	2
5888	1
5889	4
5891	1
5892	1
5893	2
5894	3
5895	1
5897	2
5898	2
5899	4
5900	1
5901	1
5902	1
5904	3
5905	5
5906	1
5907	2
5908	1
5909	2
5910	4
5912	1
5913	3
5914	1
5915	2
5916	5
5917	2
5918	1
5919	1
5920	2
5921	2
5922	2
5923	3
5926	2
5929	3
5931	3
5932	2
5933	2
5934	2
5935	2
5936	2
5937	1
5938	3
5939	2
5940	4
5941	2
5942	1
5943	1
5944	2
5945	3
5946	2
5947	2
5948	1
5949	2
5950	1
5951	1
5952	4
5953	3
5954	2
5955	1
5956	1
5957	4
5958	1
5959	2
5960	3
5962	1
5965	5
5966	2
5967	1
5968	2
5969	4
5970	1
5971	2
5972	4
5973	1
5974	6
5975	3
5976	1
5977	1
5978	2
5979	5
5980	2
5981	3
5982	4
5983	2
5986	2
5988	6
5989	3
5990	1
5991	4
5992	3
5993	1
5994	3
5996	6
5997	3
5998	3
6000	1
6001	6
6002	2
6004	2
6005	3
6006	2
6007	1
6008	1
6010	3
6011	3
6012	5
6013	1
6014	1
6016	4
6017	2
6019	1
6021	1
6022	1
6023	2
6024	4
6025	4
6027	3
6029	3
6032	2
6033	2
6034	1
6035	1
6036	1
6037	1
6040	2
6041	2
6042	3
6043	3
6044	2
6045	1
6047	2
6048	3
6049	1
6050	4
6051	2
6052	4
6053	1
6054	4
6055	2
6056	1
6057	2
6058	2
6060	5
6061	2
6062	3
6063	2
6064	1
6066	2
6067	4
6068	1
6069	2
6070	2
6071	2
6072	2
6073	2
6074	3
6077	1
6078	5
6079	1
6080	2
6081	2
6082	3
6083	1
6084	2
6086	1
6087	2
6089	1
6090	3
6091	1
6092	1
6094	1
6095	2
6096	1
6097	1
6098	2
6099	1
6100	2
6101	1
6102	1
6103	1
6104	2
6105	1
6106	2
6107	1
6108	4
6109	3
6110	2
6111	1
6112	1
6113	2
6114	3
6116	4
6118	2
6119	2
6120	1
6121	1
6122	4
6123	1
6124	1
6125	4
6126	3
6128	3
6130	2
6131	5
6133	3
6135	2
6137	2
6138	1
6139	2
6140	1
6142	1
6143	4
6145	1
6146	3
6147	1
6148	1
6149	2
6150	2
6152	1
6154	1
6155	1
6156	2
6157	1
6159	2
6161	1
6162	3
6163	4
6164	4
6165	2
6166	1
6167	2
6168	1
6170	2
6171	1
6172	1
6173	1
6175	1
6176	1
6177	2
6178	2
6180	3
6181	2
6182	1
6183	3
6184	1
6185	2
6186	3
6187	1
6188	1
6189	2
6190	1
6191	2
6192	1
6193	2
6195	3
6196	2
6197	1
6199	2
6201	3
6202	4
6203	1
6204	2
6205	2
6206	1
6207	2
6208	1
6210	2
6214	2
6215	3
6216	4
6217	2
6218	1
6219	2
6220	1
6221	1
6222	2
6223	3
6224	3
6225	1
6226	1
6227	2
6230	1
6231	2
6232	1
6233	1
6235	1
6237	3
6238	2
6239	1
6240	1
6243	2
6244	1
6245	2
6247	1
6248	1
6249	1
6251	1
6254	2
6255	1
6256	2
6257	2
6258	1
6259	2
6260	3
6262	1
6264	1
6265	3
6266	1
6267	1
6269	3
6270	2
6271	3
6272	1
6273	2
6275	1
6277	2
6278	3
6279	3
6281	3
6283	1
6284	4
6285	1
6287	1
6288	3
6289	1
6292	4
6293	1
6294	1
6295	5
6296	1
6297	2
6299	2
6300	3
6301	3
6302	3
6303	1
6307	1
6308	1
6309	1
6310	1
6311	1
6312	1
6314	2
6315	2
6316	3
6317	1
6318	3
6319	3
6320	1
6322	1
6323	2
6324	2
6325	1
6326	5
6328	2
6329	4
6330	2
6331	1
6332	2
6333	4
6334	2
6335	2
6336	2
6337	1
6338	1
6339	3
6340	4
6342	1
6344	2
6345	1
6346	1
6347	1
6348	1
