Distance,Dups,ComplementaryDups,NoncomplementaryDups
1849,7,0,7
1850,2,0,2
1851,4,0,4
1852,8,0,8
1853,2,0,2
1854,4,0,4
1856,5,0,5
1857,4,0,4
1858,6,0,6
1859,10,0,10
1860,7,0,7
1861,3,0,3
1862,4,0,4
1863,2,0,2
1864,2,0,2
1865,4,0,4
1866,3,0,3
1867,4,0,4
1868,2,0,2
1869,6,0,6
1870,4,0,4
1871,7,0,7
1872,2,0,2
1873,3,0,3
1874,8,0,8
1875,1,0,1
1876,5,0,5
1877,8,0,8
1878,5,0,5
1879,3,0,3
1881,2,0,2
1882,4,0,4
1883,2,0,2
1884,2,0,2
1885,4,0,4
1886,2,0,2
1887,4,0,4
1888,5,0,5
1889,8,0,8
1890,8,0,8
1891,4,0,4
1892,8,0,8
1893,6,0,6
1894,2,0,2
1895,4,0,4
1896,1,0,1
1897,3,0,3
1898,2,0,2
1899,3,0,3
1900,1,0,1
1901,6,0,6
1902,1,0,1
1904,5,0,5
1905,8,0,8
1906,3,0,3
1907,9,0,9
1908,2,0,2
1909,2,0,2
1910,8,0,8
1911,3,0,3
1912,3,0,3
1913,1,0,1
1914,7,0,7
1915,6,0,6
1916,2,0,2
1917,1,0,1
1918,6,0,6
1919,5,0,5
1920,5,0,5
1921,2,0,2
1922,7,0,7
1923,5,0,5
1924,4,0,4
1925,5,0,5
1926,8,0,8
1927,7,0,7
1928,4,0,4
1929,2,0,2
1930,8,0,8
1931,4,0,4
1932,7,0,7
1933,7,0,7
1934,2,0,2
1935,3,0,3
1936,5,0,5
1937,8,0,8
1938,7,0,7
1939,9,0,9
1940,4,0,4
1941,1,0,1
1942,5,0,5
1943,5,0,5
1944,6,0,6
1945,2,0,2
1946,7,0,7
1947,3,0,3
1948,2,0,2
1949,5,0,5
1950,8,0,8
1951,5,0,5
1953,2,0,2
1954,6,0,6
1955,10,0,10
1956,6,0,6
1957,4,0,4
1959,7,0,7
1960,3,0,3
1961,6,0,6
1962,7,0,7
1963,5,0,5
1964,6,0,6
1965,2,0,2
1966,1,0,1
1967,5,0,5
1968,5,0,5
1969,3,0,3
1970,1,0,1
1971,6,0,6
1972,2,1,1
1973,2,0,2
1974,4,0,4
1975,1,0,1
1976,2,0,2
1977,8,0,8
1978,5,0,5
1979,8,0,8
1980,5,0,5
1981,6,0,6
1982,3,0,3
1984,2,0,2
1985,2,0,2
1986,6,0,6
1987,2,0,2
1988,6,0,6
1989,1,0,1
1990,5,0,5
1991,9,0,9
1992,5,0,5
1993,4,0,4
1994,6,0,6
1995,1,0,1
1996,7,0,7
1997,3,0,3
1998,5,0,5
1999,6,0,6
2000,2,0,2
2002,4,0,4
2003,4,0,4
2004,5,0,5
2005,4,0,4
2006,5,0,5
2007,5,0,5
2008,2,0,2
2009,1,0,1
2010,2,0,2
2011,4,0,4
2012,1,0,1
2013,4,0,4
2014,3,0,3
2015,4,0,4
2016,4,0,4
2017,6,0,6
2018,6,0,6
2019,5,0,5
2020,5,0,5
2021,2,0,2
2022,8,0,8
2023,7,0,7
2024,4,0,4
2025,5,0,5
2027,4,1,3
2028,7,0,7
2029,4,2,2
2030,7,0,7
2032,4,0,4
2033,5,0,5
2034,8,0,8
2035,8,0,8
2036,2,0,2
2037,3,0,3
2038,2,0,2
2039,2,0,2
2040,2,0,2
2041,5,0,5
2042,1,0,1
2043,9,0,9
2044,2,0,2
2045,2,0,2
2047,2,0,2
2048,4,0,4
2049,3,0,3
2050,4,0,4
2051,2,0,2
2052,3,0,3
2053,5,0,5
2054,4,0,4
2055,3,0,3
2056,1,0,1
2057,2,0,2
2058,2,0,2
2059,3,0,3
2060,3,0,3
2061,3,0,3
2062,5,0,5
2063,4,0,4
2064,2,0,2
2065,5,0,5
2066,6,0,6
2067,8,0,8
2068,3,0,3
2069,3,0,3
2070,1,0,1
2071,4,0,4
2072,7,0,7
2073,7,0,7
2074,2,0,2
2075,2,0,2
2076,2,0,2
2077,4,0,4
2078,2,0,2
2079,1,0,1
2080,1,0,1
2081,5,0,5
2082,6,0,6
2083,6,0,6
2084,6,1,5
2085,6,0,6
2086,2,0,2
2087,1,0,1
2088,1,0,1
2089,6,0,6
2090,4,0,4
2091,1,0,1
2092,1,0,1
2093,7,0,7
2094,3,0,3
2095,6,0,6
2096,2,0,2
2097,2,0,2
2098,2,0,2
2099,3,0,3
2100,3,0,3
2101,3,0,3
2102,7,0,7
2103,4,0,4
2104,2,0,2
2105,1,0,1
2106,5,0,5
2107,1,0,1
2108,4,0,4
2109,6,0,6
2110,2,0,2
2111,7,0,7
2112,3,0,3
2113,5,0,5
2114,12,0,12
2115,6,0,6
2116,6,0,6
2117,4,0,4
2118,2,0,2
2119,5,0,5
2120,2,0,2
2121,6,0,6
2122,2,0,2
2123,3,0,3
2124,6,0,6
2126,2,0,2
2127,4,0,4
2128,5,0,5
2129,2,0,2
2130,6,1,5
2131,2,0,2
2132,4,0,4
2133,3,0,3
2134,2,0,2
2135,4,0,4
2136,8,0,8
2137,3,0,3
2138,3,0,3
2139,4,0,4
2140,2,0,2
2141,3,0,3
2142,3,0,3
2143,5,0,5
2144,1,0,1
2145,4,1,3
2146,5,0,5
2147,4,0,4
2148,2,0,2
2149,5,0,5
2150,5,0,5
2151,5,0,5
2152,4,0,4
2153,2,0,2
2154,7,1,6
2155,2,0,2
2156,5,0,5
2157,2,0,2
2158,1,0,1
2161,6,0,6
2162,2,0,2
2163,5,0,5
2164,6,0,6
2165,1,0,1
2166,5,0,5
2167,10,0,10
2168,8,0,8
2169,5,0,5
2170,3,0,3
2171,3,0,3
2172,1,0,1
2173,5,0,5
2174,7,0,7
2175,4,0,4
2176,4,0,4
2177,3,0,3
2178,2,0,2
2179,7,0,7
2180,2,0,2
2181,6,0,6
2182,10,0,10
2183,5,0,5
2184,4,0,4
2185,6,0,6
2186,6,0,6
2187,2,0,2
2188,2,0,2
2189,1,0,1
2190,6,0,6
2191,5,0,5
2192,5,0,5
2193,1,0,1
2194,10,1,9
2195,7,0,7
2197,3,0,3
2198,6,0,6
2199,4,0,4
2200,3,0,3
2201,4,0,4
2202,2,0,2
2203,4,0,4
2204,5,0,5
2205,2,0,2
2206,6,0,6
2207,2,0,2
2208,1,0,1
2209,4,0,4
2210,11,0,11
2211,7,0,7
2212,4,0,4
2213,8,0,8
2214,2,0,2
2215,2,0,2
2216,4,0,4
2217,1,0,1
2218,2,0,2
2219,6,0,6
2220,5,0,5
2221,3,0,3
2222,4,0,4
2223,2,0,2
2224,1,0,1
2225,2,0,2
2226,4,0,4
2227,6,0,6
2228,5,0,5
2229,4,0,4
2230,4,0,4
2231,2,0,2
2232,1,0,1
2233,4,0,4
2234,4,0,4
2235,6,1,5
2236,1,0,1
2237,5,0,5
2238,6,0,6
2239,2,0,2
2240,7,0,7
2241,1,0,1
2242,1,0,1
2243,5,0,5
2244,1,0,1
2245,1,0,1
2246,3,0,3
2247,8,0,8
2248,1,0,1
2249,7,0,7
2250,3,0,3
2251,3,0,3
2252,1,0,1
2253,3,0,3
2254,3,0,3
2255,3,0,3
2256,3,0,3
2257,3,0,3
2258,5,0,5
2259,2,0,2
2260,4,0,4
2261,2,0,2
2262,6,0,6
2263,1,0,1
2264,5,0,5
2265,2,0,2
2266,7,0,7
2267,6,0,6
2268,3,0,3
2270,5,0,5
2271,3,0,3
2272,2,0,2
2274,3,0,3
2275,6,1,5
2276,4,0,4
2277,5,0,5
2278,3,0,3
2279,5,0,5
2280,1,0,1
2281,2,0,2
2282,4,0,4
2283,2,0,2
2284,6,0,6
2285,3,0,3
2286,3,0,3
2287,1,0,1
2288,4,0,4
2289,6,0,6
2290,4,0,4
2291,3,0,3
2292,1,0,1
2293,7,0,7
2294,1,0,1
2295,1,0,1
2296,4,0,4
2297,4,0,4
2298,2,0,2
2300,3,0,3
2301,3,0,3
2302,2,0,2
2303,3,0,3
2304,2,0,2
2305,1,0,1
2306,5,0,5
2307,5,0,5
2308,3,1,2
2309,3,0,3
2310,1,0,1
2311,3,0,3
2312,4,0,4
2313,5,0,5
2314,2,0,2
2315,4,0,4
2316,3,0,3
2317,1,0,1
2318,5,0,5
2319,2,0,2
2320,2,0,2
2321,3,0,3
2322,3,0,3
2323,2,0,2
2324,2,0,2
2325,3,0,3
2326,2,0,2
2327,2,0,2
2328,2,0,2
2329,4,0,4
2330,6,0,6
2331,3,0,3
2332,1,0,1
2333,4,0,4
2334,2,0,2
2335,1,0,1
2336,4,0,4
2337,5,0,5
2338,2,0,2
2339,5,0,5
2340,8,0,8
2341,3,0,3
2342,5,0,5
2343,2,0,2
2344,4,0,4
2345,3,0,3
2346,3,0,3
2347,1,0,1
2348,3,0,3
2349,5,0,5
2350,6,0,6
2351,7,0,7
2352,4,0,4
2353,2,0,2
2354,2,0,2
2355,2,0,2
2356,5,0,5
2358,3,0,3
2359,8,0,8
2360,3,0,3
2361,3,0,3
2362,1,0,1
2363,2,0,2
2364,4,0,4
2365,1,0,1
2366,2,0,2
2367,2,0,2
2368,4,0,4
2369,1,0,1
2370,3,0,3
2371,3,0,3
2372,2,0,2
2373,8,0,8
2374,4,0,4
2375,2,0,2
2376,2,0,2
2377,5,0,5
2378,4,0,4
2379,3,0,3
2380,6,0,6
2381,5,0,5
2383,2,0,2
2384,2,0,2
2385,9,0,9
2386,3,0,3
2387,6,0,6
2388,1,0,1
2389,3,0,3
2390,3,0,3
2391,4,0,4
2392,5,0,5
2393,3,0,3
2394,6,0,6
2395,5,0,5
2396,4,0,4
2397,3,0,3
2398,5,0,5
2399,6,0,6
2400,2,0,2
2401,1,0,1
2402,4,0,4
2403,5,0,5
2404,5,0,5
2405,4,0,4
2406,3,0,3
2407,2,0,2
2408,4,0,4
2409,3,0,3
2410,1,0,1
2411,4,0,4
2412,4,0,4
2413,3,0,3
2414,1,0,1
2415,3,0,3
2416,5,0,5
2417,1,0,1
2418,4,0,4
2419,3,0,3
2420,2,0,2
2421,3,0,3
2422,5,0,5
2423,2,0,2
2424,2,0,2
2425,6,0,6
2426,1,0,1
2427,4,0,4
2428,4,0,4
2429,1,0,1
2430,7,0,7
2431,2,0,2
2432,1,0,1
2433,2,0,2
2434,2,0,2
2435,11,0,11
2436,4,0,4
2437,3,0,3
2438,6,0,6
2439,2,0,2
2440,4,0,4
2441,2,0,2
2442,2,0,2
2443,3,0,3
2444,6,0,6
2445,5,0,5
2446,1,0,1
2447,4,0,4
2448,2,0,2
2449,1,0,1
2450,6,0,6
2451,7,0,7
2452,7,0,7
2453,2,0,2
2454,2,0,2
2455,7,0,7
2456,3,0,3
2457,2,0,2
2458,4,0,4
2460,2,0,2
2461,2,0,2
2462,4,0,4
2463,4,0,4
2464,6,0,6
2465,1,0,1
2466,4,0,4
2467,5,0,5
2468,5,0,5
2469,5,0,5
2470,8,0,8
2471,3,0,3
2472,1,0,1
2476,1,0,1
2477,3,0,3
2478,2,0,2
2479,4,0,4
2480,3,0,3
2481,3,0,3
2482,3,0,3
2483,2,0,2
2484,4,0,4
2485,4,0,4
2486,1,0,1
2487,1,0,1
2488,6,0,6
2489,1,0,1
2490,3,0,3
2491,1,0,1
2492,1,0,1
2493,3,0,3
2494,4,0,4
2495,1,0,1
2496,4,0,4
2497,2,0,2
2498,3,0,3
2499,4,0,4
2500,3,0,3
2501,2,0,2
2502,3,0,3
2503,1,0,1
2504,2,0,2
2506,3,0,3
2507,3,0,3
2508,3,0,3
2509,2,0,2
2511,4,0,4
2512,3,0,3
2513,1,0,1
2514,7,0,7
2515,3,0,3
2516,3,0,3
2517,2,0,2
2518,5,0,5
2519,4,0,4
2520,4,0,4
2521,4,0,4
2522,1,0,1
2523,1,0,1
2524,2,0,2
2525,2,0,2
2526,3,0,3
2527,1,0,1
2528,5,0,5
2529,7,0,7
2530,2,1,1
2531,3,0,3
2532,3,0,3
2533,2,0,2
2534,2,0,2
2535,5,0,5
2536,5,0,5
2537,3,0,3
2538,3,0,3
2539,3,0,3
2540,1,0,1
2541,2,0,2
2542,5,0,5
2543,1,0,1
2544,6,1,5
2546,2,0,2
2547,2,0,2
2548,5,0,5
2549,4,0,4
2550,3,0,3
2551,4,0,4
2552,2,0,2
2553,1,0,1
2554,4,0,4
2555,6,0,6
2556,4,0,4
2557,2,0,2
2558,2,0,2
2559,3,0,3
2560,1,0,1
2561,3,0,3
2562,5,0,5
2563,9,0,9
2564,1,0,1
2565,4,0,4
2566,4,0,4
2567,4,0,4
2568,3,0,3
2569,3,0,3
2570,3,0,3
2571,3,0,3
2572,7,0,7
2573,1,0,1
2574,6,0,6
2575,2,0,2
2576,3,0,3
2577,2,0,2
2579,5,0,5
2580,5,0,5
2581,7,0,7
2582,2,0,2
2583,5,0,5
2584,4,0,4
2585,2,0,2
2586,6,0,6
2587,4,0,4
2588,2,0,2
2589,2,0,2
2590,3,0,3
2591,4,0,4
2592,4,0,4
2593,3,0,3
2594,4,0,4
2595,5,0,5
2597,2,0,2
2598,7,0,7
2599,6,0,6
2600,3,0,3
2601,1,0,1
2602,4,0,4
2603,3,0,3
2604,3,0,3
2605,1,0,1
2606,4,0,4
2607,1,0,1
2608,3,0,3
2609,5,0,5
2610,2,0,2
2611,3,0,3
2612,3,0,3
2613,3,0,3
2614,1,0,1
2615,1,0,1
2616,3,0,3
2617,4,0,4
2618,1,0,1
2619,1,0,1
2620,1,0,1
2621,3,0,3
2622,1,0,1
2623,2,0,2
2624,2,0,2
2625,3,0,3
2626,1,0,1
2627,6,0,6
2628,6,0,6
2629,6,0,6
2630,2,0,2
2631,2,0,2
2632,2,0,2
2633,6,0,6
2634,2,0,2
2635,5,0,5
2636,3,0,3
2637,2,0,2
2638,2,0,2
2639,6,0,6
2640,3,0,3
2642,3,0,3
2643,4,0,4
2644,6,0,6
2645,4,0,4
2646,3,0,3
2647,4,0,4
2648,4,0,4
2649,1,0,1
2650,1,0,1
2651,3,0,3
2652,3,0,3
2653,2,0,2
2656,4,0,4
2657,7,0,7
2658,3,0,3
2659,2,0,2
2660,4,0,4
2661,2,0,2
2662,1,0,1
2664,4,0,4
2665,2,0,2
2666,2,0,2
2669,3,0,3
2670,3,0,3
2671,5,0,5
2673,2,0,2
2674,3,0,3
2675,2,0,2
2676,5,0,5
2677,2,0,2
2678,1,0,1
2679,2,0,2
2680,3,0,3
2682,2,0,2
2683,3,0,3
2684,3,0,3
2685,2,0,2
2686,2,0,2
2687,1,0,1
2688,2,1,1
2689,2,0,2
2690,4,0,4
2691,5,0,5
2692,6,1,5
2693,3,0,3
2694,3,0,3
2695,3,0,3
2696,7,0,7
2697,2,0,2
2698,2,0,2
2699,1,0,1
2700,6,0,6
2701,1,0,1
2702,5,0,5
2703,1,0,1
2704,3,0,3
2705,2,0,2
2706,2,1,1
2707,2,0,2
2708,4,0,4
2709,6,0,6
2710,3,0,3
2711,1,0,1
2712,4,0,4
2713,4,1,3
2714,7,0,7
2715,2,0,2
2716,2,0,2
2717,2,1,1
2718,2,0,2
2719,4,0,4
2720,5,0,5
2722,3,0,3
2723,2,0,2
2724,5,0,5
2725,4,0,4
2726,7,0,7
2727,4,0,4
2728,1,0,1
2729,1,0,1
2730,7,0,7
2731,2,0,2
2732,1,0,1
2733,2,0,2
2734,2,0,2
2735,1,0,1
2736,5,0,5
2737,6,0,6
2738,2,0,2
2739,4,0,4
2740,5,0,5
2741,3,0,3
2742,1,0,1
2743,4,0,4
2744,2,0,2
2746,5,0,5
2747,6,0,6
2748,2,0,2
2749,1,0,1
2750,6,0,6
2751,1,0,1
2752,2,0,2
2755,3,0,3
2756,5,0,5
2757,3,0,3
2758,3,0,3
2759,5,0,5
2760,2,0,2
2761,6,0,6
2762,5,0,5
2763,2,0,2
2764,1,0,1
2765,1,0,1
2766,5,0,5
2767,2,0,2
2768,2,0,2
2769,3,0,3
2770,3,0,3
2771,4,0,4
2772,11,0,11
2773,3,0,3
2774,5,0,5
2775,4,0,4
2776,4,0,4
2777,8,0,8
2778,4,0,4
2779,5,0,5
2780,1,0,1
2781,3,0,3
2782,1,0,1
2783,1,0,1
2784,1,0,1
2785,3,0,3
2786,5,0,5
2787,3,0,3
2788,5,1,4
2789,1,0,1
2790,3,0,3
2791,2,0,2
2792,3,0,3
2793,4,0,4
2794,5,0,5
2795,1,0,1
2796,3,0,3
2797,2,0,2
2798,5,0,5
2799,2,0,2
2800,1,0,1
2802,4,0,4
2803,2,0,2
2804,3,0,3
2805,4,0,4
2806,2,0,2
2808,2,0,2
2809,3,0,3
2810,3,0,3
2811,5,0,5
2812,7,0,7
2813,3,0,3
2814,2,0,2
2815,4,0,4
2816,3,0,3
2817,2,0,2
2820,4,0,4
2821,7,0,7
2822,1,0,1
2823,3,0,3
2824,5,0,5
2825,3,0,3
2826,7,0,7
2827,7,0,7
2828,3,0,3
2829,6,0,6
2830,5,0,5
2831,4,1,3
2832,2,0,2
2833,1,0,1
2834,7,0,7
2835,3,0,3
2836,1,0,1
2837,3,0,3
2838,4,0,4
2839,6,0,6
2840,4,0,4
2841,3,0,3
2842,6,0,6
2843,2,0,2
2844,3,0,3
2845,4,0,4
2846,3,0,3
2847,2,0,2
2848,3,0,3
2849,1,0,1
2850,3,0,3
2851,1,0,1
2852,2,0,2
2853,5,0,5
2854,2,0,2
2855,2,0,2
2856,5,0,5
2857,2,0,2
2858,4,0,4
2860,3,0,3
2861,1,0,1
2862,2,0,2
2863,3,0,3
2864,4,0,4
2865,2,0,2
2866,2,0,2
2867,2,0,2
2868,1,0,1
2869,1,0,1
2870,2,0,2
2871,5,0,5
2872,1,0,1
2874,1,0,1
2875,2,0,2
2876,2,0,2
2877,2,0,2
2878,1,0,1
2879,1,0,1
2880,2,0,2
2881,2,0,2
2883,1,0,1
2884,3,0,3
2885,1,0,1
2886,2,0,2
2887,5,0,5
2888,3,0,3
2889,3,0,3
2890,1,0,1
2892,6,0,6
2893,1,0,1
2894,2,0,2
2895,3,0,3
2896,4,0,4
2897,3,0,3
2898,1,0,1
2899,3,0,3
2900,6,0,6
2901,7,0,7
2902,4,0,4
2904,2,0,2
2905,3,0,3
2906,5,0,5
2907,3,0,3
2908,5,0,5
2909,2,0,2
2910,1,0,1
2911,3,0,3
2912,1,0,1
2913,2,0,2
2914,5,0,5
2915,3,0,3
2916,7,0,7
2917,4,0,4
2918,4,0,4
2920,2,0,2
2921,3,0,3
2922,1,0,1
2923,2,0,2
2924,3,0,3
2925,1,0,1
2926,3,0,3
2927,3,0,3
2929,4,0,4
2930,2,0,2
2931,2,0,2
2932,10,0,10
2933,4,0,4
2934,1,0,1
2935,3,0,3
2936,3,0,3
2938,4,0,4
2939,1,0,1
2941,1,0,1
2943,3,0,3
2944,3,0,3
2945,2,0,2
2946,4,0,4
2947,3,0,3
2948,5,0,5
2949,1,0,1
2950,2,0,2
2951,3,0,3
2952,3,0,3
2954,4,0,4
2955,2,0,2
2958,2,0,2
2959,1,0,1
2960,2,0,2
2961,2,0,2
2963,3,0,3
2964,4,0,4
2967,1,0,1
2968,4,0,4
2969,1,0,1
2970,1,0,1
2971,2,0,2
2972,5,0,5
2973,4,0,4
2974,7,0,7
2976,5,0,5
2977,3,0,3
2978,2,0,2
2979,1,0,1
2980,6,0,6
2981,4,0,4
2982,3,0,3
2983,1,0,1
2984,1,0,1
2985,1,0,1
2986,3,0,3
2987,1,0,1
2988,3,0,3
2989,3,1,2
2990,3,0,3
2991,3,0,3
2992,2,0,2
2993,4,0,4
2994,1,0,1
2995,3,0,3
2996,5,0,5
2997,6,0,6
2998,4,0,4
2999,8,0,8
3000,3,0,3
3001,1,0,1
3002,1,0,1
3003,5,0,5
3004,3,0,3
3005,2,0,2
3006,5,0,5
3007,1,0,1
3008,3,0,3
3009,3,0,3
3010,5,0,5
3011,3,0,3
3012,7,1,6
3013,6,0,6
3014,4,0,4
3015,8,0,8
3016,4,0,4
3017,3,0,3
3018,7,0,7
3019,3,0,3
3020,2,0,2
3021,2,0,2
3022,2,0,2
3023,3,0,3
3024,1,0,1
3025,2,0,2
3026,1,0,1
3027,7,0,7
3028,4,0,4
3029,3,0,3
3030,1,0,1
3031,7,0,7
3032,5,0,5
3033,4,0,4
3034,5,0,5
3035,3,0,3
3037,2,0,2
3038,4,0,4
3039,2,0,2
3040,2,0,2
3041,2,0,2
3042,2,0,2
3043,3,0,3
3044,6,0,6
3045,1,0,1
3046,4,0,4
3047,2,0,2
3048,3,0,3
3049,4,0,4
3050,2,0,2
3051,6,0,6
3052,4,0,4
3053,1,0,1
3054,3,0,3
3055,3,0,3
3056,1,0,1
3057,3,1,2
3058,2,0,2
3059,3,0,3
3060,2,0,2
3062,6,0,6
3063,2,0,2
3064,5,0,5
3065,6,0,6
3066,3,0,3
3067,4,0,4
3068,3,0,3
3069,3,0,3
3070,3,0,3
3071,2,0,2
3072,3,0,3
3073,3,0,3
3074,2,0,2
3075,1,0,1
3076,4,0,4
3077,2,0,2
3078,4,0,4
3079,5,0,5
3080,4,0,4
3081,3,0,3
3083,2,0,2
3084,2,0,2
3086,6,0,6
3087,3,0,3
3088,4,0,4
3089,1,0,1
3090,1,0,1
3091,3,0,3
3092,3,0,3
3093,4,0,4
3094,3,0,3
3095,3,0,3
3096,4,0,4
3097,4,0,4
3098,4,0,4
3099,5,0,5
3100,3,0,3
3101,7,0,7
3102,3,0,3
3104,3,0,3
3105,7,0,7
3106,3,0,3
3107,7,0,7
3108,8,0,8
3109,3,0,3
3110,3,0,3
3111,6,0,6
3112,6,0,6
3113,4,0,4
3114,4,0,4
3115,2,0,2
3116,1,0,1
3117,1,0,1
3118,2,0,2
3119,4,0,4
3121,2,0,2
3122,2,0,2
3123,2,0,2
3124,4,0,4
3125,2,0,2
3126,1,0,1
3127,5,0,5
3128,4,0,4
3129,2,0,2
3130,2,1,1
3131,1,0,1
3132,3,0,3
3133,1,0,1
3134,3,0,3
3135,3,0,3
3136,3,0,3
3137,2,0,2
3138,2,0,2
3139,3,0,3
3140,4,0,4
3141,7,0,7
3142,2,0,2
3143,3,0,3
3144,1,0,1
3145,5,0,5
3146,2,0,2
3147,2,0,2
3148,2,0,2
3149,2,0,2
3151,2,0,2
3152,2,0,2
3153,1,0,1
3154,2,0,2
3155,5,0,5
3156,2,0,2
3158,3,0,3
3159,3,0,3
3160,4,0,4
3161,3,0,3
3162,3,0,3
3163,3,0,3
3164,5,0,5
3165,5,0,5
3166,5,0,5
3167,5,0,5
3168,1,0,1
3169,1,0,1
3171,4,0,4
3172,4,0,4
3173,6,0,6
3175,4,0,4
3177,5,0,5
3178,3,0,3
3179,1,0,1
3180,2,0,2
3181,6,0,6
3182,1,0,1
3183,2,0,2
3184,2,0,2
3185,3,0,3
3186,1,0,1
3187,4,0,4
3188,2,0,2
3189,1,0,1
3190,4,0,4
3191,2,0,2
3192,5,0,5
3193,1,0,1
3194,2,0,2
3195,1,0,1
3196,3,0,3
3197,1,0,1
3198,1,0,1
3199,2,0,2
3200,1,0,1
3201,2,0,2
3203,2,0,2
3205,7,0,7
3206,2,0,2
3207,2,0,2
3208,1,0,1
3209,2,0,2
3212,2,0,2
3213,1,0,1
3214,3,0,3
3215,4,0,4
3216,2,0,2
3217,2,0,2
3218,3,0,3
3219,3,0,3
3220,1,0,1
3221,3,1,2
3223,3,0,3
3225,1,0,1
3226,2,0,2
3228,3,0,3
3229,2,0,2
3230,1,0,1
3232,3,0,3
3233,5,0,5
3234,3,0,3
3235,2,0,2
3236,1,0,1
3237,4,0,4
3238,6,0,6
3239,1,0,1
3240,1,0,1
3241,3,0,3
3242,1,0,1
3243,1,0,1
3244,3,0,3
3245,4,0,4
3246,4,0,4
3247,2,0,2
3248,2,0,2
3249,3,1,2
3250,3,0,3
3251,2,1,1
3252,5,1,4
3253,1,0,1
3255,2,0,2
3256,1,0,1
3257,3,0,3
3258,1,0,1
3259,2,0,2
3261,2,0,2
3263,4,1,3
3264,5,0,5
3266,2,1,1
3267,3,0,3
3268,1,0,1
3269,2,0,2
3270,4,0,4
3271,4,0,4
3272,2,0,2
3273,1,0,1
3274,2,0,2
3275,8,0,8
3276,1,0,1
3277,2,0,2
3278,4,0,4
3279,2,0,2
3280,4,0,4
3281,3,0,3
3282,5,0,5
3284,5,0,5
3285,7,0,7
3286,3,0,3
3287,5,0,5
3288,3,0,3
3289,4,0,4
3290,2,0,2
3291,2,0,2
3292,4,0,4
3293,4,0,4
3294,4,0,4
3295,5,0,5
3296,4,0,4
3297,5,0,5
3298,4,0,4
3299,3,0,3
3300,7,0,7
3301,4,0,4
3302,9,0,9
3303,1,0,1
3304,5,0,5
3306,7,0,7
3307,3,0,3
3308,2,0,2
3309,3,0,3
3310,4,0,4
3311,1,0,1
3312,3,0,3
3314,4,0,4
3315,3,0,3
3316,2,0,2
3317,2,0,2
3318,8,0,8
3319,3,0,3
3320,2,0,2
3321,1,0,1
3322,2,0,2
3323,1,0,1
3325,3,0,3
3326,4,0,4
3327,3,0,3
3328,5,0,5
3329,4,0,4
3330,3,0,3
3331,1,0,1
3332,4,0,4
3333,4,0,4
3334,5,0,5
3335,2,0,2
3336,2,0,2
3337,4,0,4
3339,2,0,2
3340,4,0,4
3341,2,0,2
3342,2,0,2
3343,1,0,1
3345,2,0,2
3346,2,0,2
3347,5,0,5
3348,5,0,5
3349,2,0,2
3350,2,0,2
3351,1,0,1
3352,4,0,4
3353,5,0,5
3354,4,0,4
3356,1,0,1
3357,3,0,3
3358,5,0,5
3359,1,0,1
3360,2,0,2
3361,1,0,1
3362,3,0,3
3363,3,0,3
3364,2,0,2
3365,4,1,3
3366,7,0,7
3367,3,0,3
3368,1,0,1
3370,3,0,3
3371,2,0,2
3372,4,0,4
3373,5,0,5
3374,3,0,3
3375,3,1,2
3376,1,0,1
3377,3,0,3
3379,1,0,1
3380,3,0,3
3381,4,0,4
3382,2,0,2
3383,3,0,3
3384,3,0,3
3385,2,0,2
3386,6,0,6
3387,4,0,4
3388,2,0,2
3389,2,0,2
3390,6,0,6
3391,3,0,3
3392,1,0,1
3393,3,0,3
3394,2,0,2
3395,2,0,2
3396,7,0,7
3397,2,0,2
3399,1,0,1
3400,2,0,2
3401,4,0,4
3402,3,0,3
3403,5,0,5
3404,5,0,5
3405,5,0,5
3406,4,0,4
3407,2,0,2
3408,2,0,2
3409,3,0,3
3411,1,0,1
3412,2,0,2
3413,3,0,3
3414,2,0,2
3415,6,0,6
3417,3,0,3
3418,1,0,1
3419,3,0,3
3420,4,0,4
3421,1,0,1
3422,7,0,7
3423,2,0,2
3424,1,0,1
3425,2,0,2
3426,1,0,1
3427,1,0,1
3428,2,0,2
3429,1,0,1
3430,3,0,3
3431,2,0,2
3432,1,0,1
3433,3,0,3
3434,7,0,7
3435,2,0,2
3436,2,0,2
3438,4,0,4
3439,1,0,1
3440,4,1,3
3442,1,0,1
3443,2,0,2
3444,1,0,1
3445,4,0,4
3446,4,0,4
3448,1,0,1
3449,4,0,4
3451,4,0,4
3453,2,0,2
3454,2,0,2
3456,2,0,2
3457,4,0,4
3458,3,1,2
3459,2,0,2
3460,2,0,2
3461,3,0,3
3462,2,0,2
3463,4,0,4
3464,2,0,2
3465,2,0,2
3466,4,0,4
3467,4,0,4
3468,7,0,7
3469,2,0,2
3470,4,0,4
3471,1,0,1
3472,3,0,3
3473,3,0,3
3474,1,0,1
3475,3,1,2
3476,3,0,3
3478,5,0,5
3479,3,0,3
3480,6,0,6
3481,3,0,3
3482,5,0,5
3483,4,0,4
3484,5,0,5
3486,4,0,4
3487,3,0,3
3488,3,0,3
3489,4,0,4
3490,2,0,2
3491,3,0,3
3492,3,0,3
3493,3,0,3
3495,5,0,5
3496,3,0,3
3497,7,0,7
3498,6,0,6
3499,2,0,2
3500,4,0,4
3501,5,0,5
3502,8,0,8
3503,2,0,2
3504,1,0,1
3505,6,0,6
