Number of reads: 11125362
Number of reads within tile: 4819280 (43.32%)
Distance	Count
3223	3
3224	3
3225	1
3226	4
3227	4
3228	1
3229	8
3230	5
3231	3
3232	2
3233	3
3234	2
3235	5
3236	4
3237	4
3238	1
3239	6
3242	1
3243	2
3244	2
3245	5
3246	1
3247	2
3248	5
3249	1
3250	1
3251	2
3252	2
3253	4
3254	2
3255	2
3256	1
3257	3
3258	3
3259	1
3260	1
3261	3
3262	4
3263	2
3264	3
3265	4
3266	2
3267	2
3268	1
3269	2
3271	3
3272	1
3273	4
3274	5
3275	6
3276	2
3277	3
3278	3
3279	4
3280	1
3281	3
3282	4
3283	5
3284	6
3285	1
3286	2
3287	4
3288	5
3289	3
3290	4
3291	2
3292	4
3293	1
3294	1
3295	1
3296	5
3297	2
3298	2
3299	5
3300	2
3301	5
3302	3
3303	4
3304	1
3305	2
3306	7
3307	3
3308	1
3310	1
3311	1
3312	3
3313	3
3314	1
3315	3
3316	3
3317	5
3318	3
3319	2
3320	2
3321	3
3322	3
3323	2
3324	5
3326	2
3327	5
3328	1
3329	4
3330	3
3331	1
3332	4
3333	3
3334	5
3335	3
3336	3
3337	3
3338	7
3339	2
3340	2
3341	3
3344	4
3345	2
3346	3
3347	3
3349	4
3350	2
3351	2
3352	2
3353	2
3354	5
3355	2
3356	2
3357	3
3359	1
3360	2
3362	2
3363	3
3364	1
3365	3
3366	5
3367	4
3368	4
3369	3
3370	1
3371	2
3372	5
3373	4
3374	2
3375	6
3376	1
3377	5
3378	2
3379	3
3380	1
3381	5
3382	5
3383	2
3384	3
3385	6
3386	1
3387	1
3388	4
3389	3
3390	1
3391	2
3392	2
3393	1
3394	1
3395	4
3396	2
3397	5
3398	4
3399	3
3400	2
3402	5
3403	5
3404	3
3405	1
3406	2
3407	3
3408	1
3409	2
3410	1
3412	4
3413	3
3414	3
3415	4
3416	3
3417	3
3418	4
3419	2
3420	1
3421	2
3422	6
3423	3
3424	1
3425	2
3426	3
3427	4
3428	5
3429	6
3430	3
3431	6
3432	7
3433	4
3434	3
3435	1
3436	3
3438	3
3439	6
3440	5
3441	2
3442	1
3443	2
3444	8
3445	2
3446	2
3447	2
3448	2
3449	3
3450	2
3451	4
3452	2
3453	1
3454	1
3455	3
3456	2
3457	2
3458	1
3459	2
3460	5
3461	4
3462	2
3463	3
3464	2
3465	2
3468	4
3469	3
3470	3
3471	2
3473	4
3474	3
3475	3
3476	2
3477	3
3478	5
3479	6
3480	2
3481	4
3482	2
3483	1
3485	3
3486	2
3487	5
3488	6
3489	1
3490	3
3491	2
3492	7
3493	4
3494	5
3495	3
3496	4
3497	3
3498	2
3499	1
3500	2
3501	1
3502	3
3505	2
3506	2
3507	3
3508	5
3509	4
3510	4
3511	3
3512	2
3514	2
3515	2
3516	1
3517	1
3518	1
3519	2
3521	2
3522	2
3523	4
3524	8
3525	2
3526	2
3527	1
3528	2
3529	1
3530	1
3531	4
3532	2
3533	2
3534	2
3535	5
3536	1
3537	4
3538	4
3539	4
3540	3
3541	2
3542	4
3543	1
3544	2
3545	2
3546	2
3547	2
3548	4
3549	2
3550	7
3551	5
3552	2
3553	4
3554	5
3555	2
3556	4
3557	3
3558	5
3559	2
3560	2
3561	3
3562	5
3563	7
3564	3
3565	2
3567	5
3568	2
3569	2
3572	2
3573	3
3574	2
3575	4
3576	3
3577	3
3578	3
3579	3
3580	7
3581	3
3584	3
3585	3
3586	2
3587	3
3588	3
3589	5
3591	6
3595	2
3596	2
3597	8
3598	6
3599	2
3600	2
3601	2
3602	2
3603	2
3604	3
3605	2
3606	2
3607	3
3608	5
3609	3
3610	3
3611	1
3612	3
3613	2
3614	3
3615	1
3616	5
3618	1
3619	3
3620	1
3621	2
3622	1
3623	4
3624	1
3625	3
3626	1
3628	2
3629	3
3630	2
3631	1
3632	1
3633	2
3634	2
3635	3
3636	1
3637	1
3638	3
3639	2
3640	1
3641	1
3643	5
3644	4
3645	3
3646	1
3647	2
3648	2
3650	6
3651	1
3652	5
3653	5
3654	2
3655	3
3656	1
3657	4
3658	3
3659	3
3660	1
3661	4
3664	2
3666	2
3667	4
3668	3
3669	5
3670	2
3671	1
3672	4
3673	5
3674	2
3675	3
3676	1
3679	2
3680	2
3681	1
3682	1
3683	2
3684	4
3685	4
3686	4
3687	2
3688	1
3689	6
3691	2
3692	3
3693	3
3694	4
3695	1
3696	2
3697	1
3698	2
3699	5
3700	2
3701	1
3702	3
3703	3
3704	4
3705	2
3706	1
3707	4
3708	3
3709	3
3710	2
3711	1
3712	2
3713	1
3716	3
3717	3
3718	3
3719	1
3720	1
3721	2
3722	3
3723	4
3724	2
3725	1
3726	6
3727	3
3728	3
3729	1
3730	2
3731	1
3732	3
3733	2
3734	4
3735	1
3736	5
3737	2
3738	2
3739	2
3740	1
3741	3
3742	1
3743	1
3744	2
3745	3
3746	3
3747	3
3748	3
3749	2
3750	2
3751	1
3752	1
3753	2
3754	3
3757	2
3759	8
3760	6
3761	1
3762	2
3763	2
3764	3
3765	3
3766	4
3767	1
3768	4
3769	3
3771	1
3772	5
3773	1
3774	3
3776	2
3778	3
3779	1
3780	1
3782	2
3783	1
3784	2
3785	1
3786	5
3787	1
3788	2
3789	3
3790	1
3791	4
3792	4
3793	1
3794	1
3795	2
3796	1
3797	3
3798	1
3799	2
3800	1
3801	1
3802	3
3803	3
3804	2
3805	1
3806	4
3807	4
3808	3
3809	2
3810	8
3811	4
3812	2
3813	3
3814	5
3815	5
3816	2
3817	1
3818	3
3819	2
3820	1
3821	2
3822	5
3824	1
3825	3
3826	4
3827	6
3829	3
3830	5
3831	6
3832	2
3833	1
3834	1
3835	2
3836	4
3837	2
3838	2
3840	5
3841	7
3843	3
3844	1
3845	5
3846	2
3847	1
3848	4
3849	3
3850	1
3851	3
3852	1
3853	1
3854	3
3856	3
3857	5
3858	4
3859	2
3860	1
3861	5
3862	3
3863	5
3864	1
3865	1
3866	3
3867	1
3868	3
3869	4
3870	3
3872	2
3873	5
3874	2
3875	3
3876	1
3877	5
3878	3
3879	1
3881	1
3882	3
3883	5
3884	3
3885	2
3886	1
3887	1
3888	2
3889	1
3890	2
3891	1
3893	5
3894	3
3895	2
3896	4
3897	3
3898	1
3899	1
3901	1
3902	3
3903	1
3904	3
3905	2
3906	1
3907	2
3909	3
3910	2
3912	3
3913	3
3914	4
3916	1
3917	3
3918	3
3919	3
3921	2
3922	4
3923	1
3924	11
3925	3
3926	3
3927	2
3928	1
3929	1
3930	1
3931	2
3932	2
3933	3
3936	4
3937	2
3938	5
3939	1
3940	6
3941	2
3942	4
3943	1
3944	1
3946	1
3947	4
3948	5
3949	3
3950	1
3951	2
3952	1
3953	2
3955	3
3956	5
3957	2
3958	6
3959	2
3960	3
3961	4
3962	2
3963	1
3964	1
3965	6
3966	1
3967	2
3968	1
3969	1
3970	2
3971	2
3972	2
3973	4
3974	2
3975	5
3976	1
3977	2
3978	4
3979	1
3980	3
3981	2
3982	3
3983	2
3984	3
3985	2
3986	4
3987	2
3988	5
3989	1
3990	1
3992	1
3994	3
3995	2
3996	8
3997	2
3998	1
4000	1
4001	2
4002	2
4003	6
4004	4
4005	2
4006	2
4007	2
4008	5
4010	5
4011	2
4012	1
4013	3
4014	6
4015	3
4016	3
4017	3
4018	2
4019	2
4020	1
4021	8
4022	2
4024	3
4025	1
4026	4
4027	1
4028	3
4029	2
4030	3
4031	1
4032	3
4033	5
4034	1
4035	1
4036	3
4038	4
4039	2
4040	2
4041	5
4042	4
4043	1
4044	3
4045	3
4046	2
4047	2
4049	1
4050	2
4051	4
4053	1
4054	4
4057	3
4058	1
4059	3
4060	3
4061	1
4062	3
4063	1
4064	1
4065	2
4066	1
4068	2
4069	5
4070	2
4071	1
4073	1
4074	4
4075	3
4076	2
4077	2
4078	1
4079	1
4080	2
4081	3
4083	1
4085	3
4086	2
4087	4
4088	3
4089	2
4090	2
4091	3
4092	3
4094	4
4096	4
4097	3
4098	2
4099	3
4100	5
4101	3
4102	2
4103	3
4104	1
4105	5
4106	4
4107	1
4108	1
4109	2
4112	4
4113	3
4114	1
4115	3
4116	1
4117	1
4118	2
4119	3
4120	4
4121	3
4122	3
4124	3
4125	1
4126	1
4127	2
4128	2
4129	3
4130	1
4131	3
4132	3
4133	2
4134	4
4135	2
4136	3
4137	2
4138	2
4139	2
4141	2
4142	1
4143	1
4145	3
4146	4
4147	2
4148	1
4149	1
4150	1
4151	3
4152	2
4153	4
4154	2
4155	1
4156	1
4158	1
4159	2
4160	3
4161	3
4162	3
4164	5
4165	2
4166	7
4167	3
4168	2
4169	1
4170	3
4172	1
4173	1
4174	1
4176	2
4177	3
4179	1
4180	3
4181	2
4182	6
4184	4
4185	2
4186	2
4187	2
4188	2
4189	1
4190	1
4193	3
4194	3
4196	3
4197	4
4198	4
4199	4
4201	2
4202	3
4203	4
4204	2
4205	2
4207	1
4208	4
4209	2
4210	1
4212	3
4215	3
4216	1
4217	4
4218	4
4219	6
4220	2
4221	1
4222	2
4223	4
4224	3
4225	6
4226	4
4227	2
4228	3
4229	1
4230	4
4232	2
4233	4
4234	4
4235	2
4236	3
4237	1
4239	4
4241	1
4242	1
4243	1
4244	1
4245	1
4246	3
4247	3
4248	1
4249	4
4251	2
4252	1
4253	2
4254	2
4256	2
4257	3
4258	2
4259	1
4261	2
4262	2
4263	3
4264	3
4265	3
4266	3
4267	2
4268	1
4269	2
4270	2
4271	2
4272	4
4273	3
4274	1
4276	1
4278	3
4279	1
4280	2
4281	1
4282	4
4283	5
4284	2
4286	4
4288	3
4289	1
4290	2
4291	1
4293	2
4294	2
4295	1
4296	3
4297	2
4298	1
4299	2
4300	4
4301	3
4302	2
4303	6
4304	2
4307	4
4309	2
4310	2
4311	2
4312	2
4313	1
4314	4
4315	5
4316	1
4317	3
4318	3
4320	2
4321	3
4323	3
4324	2
4325	4
4326	1
4327	2
4328	9
4329	1
4330	1
4331	2
4332	7
4333	5
4334	1
4335	1
4336	3
4337	6
4339	3
4340	2
4341	5
4342	3
4343	5
4344	1
4345	3
4346	2
4347	4
4348	2
4349	3
4350	1
4351	2
4352	2
4353	1
4354	3
4355	3
4356	2
4357	2
4358	2
4359	1
4360	2
4361	2
4362	1
4363	3
4364	5
4366	5
4367	1
4368	1
4369	1
4370	1
4371	4
4372	1
4373	3
4374	2
4375	4
4376	5
4377	6
4378	2
4379	2
4380	4
4381	1
4382	2
4383	2
4384	7
4385	1
4387	2
4388	2
4389	5
4390	3
4391	3
4392	1
4393	1
4394	5
4395	2
4396	2
4397	3
4398	5
4399	1
4401	5
4402	1
4403	1
4405	2
4406	2
4407	1
4408	2
4409	3
4411	2
4413	2
4414	1
4415	2
4416	2
4418	1
4419	1
4420	1
4421	2
4423	1
4424	2
4425	3
4426	1
4427	1
4429	2
4431	2
4432	1
4433	3
4434	3
4437	2
4438	2
4439	1
4440	3
4442	3
4444	4
4445	1
4448	1
4451	2
4452	4
4453	5
4455	2
4456	2
4457	3
4458	2
4459	1
4461	2
4462	1
4464	1
4465	2
4467	2
4469	1
4470	3
4471	4
4473	2
4474	1
4475	4
4476	2
4477	1
4478	1
4479	4
4480	2
4482	1
4484	2
4485	4
4486	6
4487	1
4488	1
4489	2
4490	1
4491	2
4492	3
4494	2
4495	1
4496	3
4497	4
4498	3
4499	1
4500	1
4502	2
4503	1
4504	2
4505	3
4506	5
4508	1
4509	1
4511	3
4512	2
4513	1
4514	1
4515	2
4516	5
4518	2
4519	3
4522	2
4523	1
4524	2
4527	1
4528	1
4529	1
4530	2
4531	3
4532	3
4533	1
4534	5
4535	2
4536	1
4537	2
4538	1
4539	1
4540	1
4541	1
4542	1
4543	1
4544	2
4545	3
4546	3
4547	2
4548	6
4549	5
4550	3
4551	4
4553	4
4554	3
4556	2
4557	3
4559	1
4560	1
4563	1
4564	2
4565	6
4566	4
4567	3
4568	5
4569	3
4570	1
4572	1
4573	4
4574	1
4576	2
4578	5
4580	1
4581	3
4582	4
4583	2
4584	1
4585	3
4586	2
4587	1
4588	3
4591	3
4592	2
4594	2
4595	1
4596	4
4597	2
4598	3
4599	1
4600	3
4601	3
4602	4
4603	2
4605	1
4606	3
4607	4
4608	4
4610	3
4611	1
4612	1
4613	2
4614	4
4615	3
4617	1
4618	2
4619	3
4621	1
4622	1
4623	3
4624	3
4625	1
4627	2
4628	1
4630	1
4631	2
4632	2
4633	1
4634	2
4635	1
4636	2
4638	2
4639	1
4640	2
4641	3
4643	5
4644	6
4645	3
4646	2
4647	4
4649	2
4650	1
4651	2
4652	3
4653	4
4654	3
4655	1
4656	4
4657	2
4658	1
4659	2
4660	4
4661	4
4662	4
4663	6
4664	3
4665	3
4667	1
4668	1
4669	2
4670	1
4671	1
4673	3
4674	1
4675	2
4676	1
4677	1
4680	3
4681	4
4682	2
4683	1
4684	1
4685	1
4686	1
4687	4
4688	2
4689	1
4690	2
4691	2
4693	3
4695	4
4696	3
4697	3
4698	2
4699	2
4700	1
4703	3
4705	3
4706	2
4707	1
4708	2
4709	2
4710	2
4711	1
4712	1
4713	3
4714	1
4715	2
4716	1
4717	3
4718	2
4720	1
4721	2
4722	2
4723	2
4724	1
4725	2
4726	3
4727	1
4728	1
4729	1
4730	1
4732	2
4733	2
4734	1
4735	4
4736	5
4737	2
4738	1
4739	2
4741	3
4742	2
4745	2
4746	1
4747	3
4748	2
4749	2
4752	2
4753	2
4754	1
4755	1
4756	1
4757	2
4758	2
4759	3
4762	3
4763	3
4764	3
4765	3
4766	1
4767	1
4768	3
4769	1
4771	1
4773	5
4774	1
4775	1
4777	2
4778	1
4779	4
4781	2
4782	1
4786	2
4787	3
4788	1
4789	1
4790	2
4792	1
4793	2
4794	3
4795	3
4797	1
4798	2
4800	1
4802	1
4803	2
4804	5
4805	2
4806	4
4807	2
4808	4
4809	1
4810	1
4811	3
4813	2
4814	4
4815	5
4817	1
4818	2
4819	2
4820	2
4821	3
4822	1
4823	2
4824	3
4825	2
4826	5
4828	2
4829	5
4830	7
4831	1
4832	2
4833	2
4834	3
4835	2
4836	1
4837	3
4838	3
4840	6
4842	1
4843	5
4844	3
4845	1
4846	3
4847	1
4848	1
4849	2
4851	2
4852	3
4853	3
4854	1
4855	3
4856	2
4857	3
4858	2
4860	3
4861	4
4862	1
4863	6
4864	1
4865	2
4866	1
4867	3
4868	2
4869	4
4870	4
4872	1
4873	2
4874	1
4875	5
4877	2
4879	1
4880	2
4882	3
4883	3
4884	2
4885	2
4886	3
4887	1
4888	7
4889	2
4890	2
4891	2
4892	1
4893	4
4894	3
4895	2
4896	2
4897	1
4898	2
4899	2
4900	2
4901	1
4902	3
4903	3
4904	3
4905	3
4906	4
4907	1
4908	1
4909	3
4910	3
4911	5
4912	2
4914	2
4915	3
4916	3
4917	3
4918	1
4919	3
4920	1
4922	6
4923	3
4924	3
4925	4
4927	1
4928	3
4929	3
4930	1
4932	1
4934	3
4936	2
4937	2
4939	1
4940	3
4941	5
4942	2
4943	2
4944	1
4945	4
4946	1
4947	4
4949	3
4950	1
4951	4
4952	3
4953	3
4954	3
4955	2
4956	2
4957	1
4958	2
4959	1
4961	4
4962	1
4963	1
4964	3
4965	1
4966	4
4967	2
4968	3
4969	2
4970	1
4972	1
4973	1
4974	2
4976	4
4977	2
4978	1
4979	2
4981	3
4982	1
4983	1
4984	1
4985	4
4987	3
4988	5
4989	1
4990	5
4992	2
4995	3
4996	2
4997	1
4998	3
4999	3
5001	4
5004	3
5005	2
5006	2
5007	2
5008	1
5009	1
5010	1
5011	5
5012	1
5013	2
5014	3
5015	1
5017	1
5018	1
5019	1
5020	2
5021	1
5022	2
5023	2
5024	2
5025	1
5026	2
5027	3
5029	2
5030	1
5031	1
5032	1
5033	5
5035	1
5036	2
5038	3
5039	2
5040	5
5042	2
5043	2
5044	2
5045	1
5048	5
5049	2
5050	2
5051	4
5052	1
5053	2
5054	1
5055	1
5056	2
5057	2
5058	3
5059	1
5060	3
5062	6
5063	2
5064	2
5065	3
5067	2
5068	4
5069	2
5070	1
5071	3
5072	1
5073	1
5074	3
5075	1
5076	1
5077	1
5078	2
5079	1
5080	4
5081	1
5082	2
5083	1
5084	1
5085	5
5086	2
5087	3
5088	1
5089	4
5090	2
5093	2
5095	2
5096	2
5097	2
5099	4
5102	2
5103	1
5104	1
5105	1
5106	3
5107	3
5108	2
5109	3
5110	2
5111	3
5112	2
5113	2
5114	3
5115	1
5116	4
5117	3
5118	2
5119	2
5121	1
5122	4
5124	1
5126	2
5127	4
5128	1
5129	1
5131	2
5132	2
5133	2
5134	1
5135	1
5136	1
5137	3
5138	2
5139	3
5140	4
5141	1
5142	1
5143	3
5144	5
5146	1
5148	3
5149	2
5150	1
5151	3
5152	4
5154	1
5155	1
5156	3
5157	1
5158	1
5159	6
5161	3
5162	3
5163	4
5164	2
5165	4
5166	2
5167	2
5168	4
5170	2
5171	2
5172	4
5173	3
5174	5
5175	2
5176	2
5177	3
5178	3
5179	3
5180	2
5181	3
5182	2
5184	2
5185	4
5187	2
5189	1
5190	5
5192	4
5193	3
5194	2
5195	1
5196	1
5197	1
5198	1
5199	1
5201	3
5202	1
5203	2
5204	1
5205	2
5206	2
5207	8
5208	3
5210	2
5211	1
5212	3
5213	3
5214	3
5215	2
5216	1
5217	2
5218	2
5219	1
5221	2
5222	1
5223	4
5224	4
5225	1
5226	4
5227	1
5229	1
5231	2
5232	3
5234	1
5235	1
5236	2
5237	2
5239	3
5241	5
5243	1
5244	2
5245	1
5247	1
5250	4
5251	1
5252	4
5253	3
5254	1
5258	3
5260	1
5263	3
5264	1
5266	2
5267	4
5269	4
5270	5
5271	2
5272	1
5275	1
5276	2
5278	1
5279	2
5280	1
5281	2
5282	2
5283	5
5284	1
5285	2
5287	3
5288	2
5289	1
5290	3
5291	3
5293	1
5294	1
5295	2
5297	1
5298	2
5299	1
5300	2
5301	4
5304	1
5305	1
5306	1
5307	1
5308	1
5309	4
5310	1
5312	1
5313	1
5314	1
5315	1
5316	1
5317	2
5319	2
5320	1
5321	2
5322	3
5323	1
5325	1
5326	1
5327	1
5328	2
5329	2
5330	2
5331	1
5332	1
5333	2
5334	1
5335	2
5336	3
5339	2
5340	1
5341	2
5344	1
5346	1
5347	4
5349	2
5350	3
5351	3
5352	2
5353	1
5354	3
5356	2
5357	3
5358	1
5359	1
5360	2
5362	2
5363	2
5364	2
5365	3
5367	2
5368	1
5369	2
5370	4
5371	3
5372	2
5373	4
5374	1
5375	3
5377	6
5378	1
5379	2
5380	3
5381	6
5382	2
5383	4
5384	3
5386	1
5387	3
5389	3
5390	4
5391	1
5393	3
5394	2
5395	3
5396	1
5397	2
5398	2
5399	3
5400	1
5401	2
5403	3
5407	1
5408	1
5409	2
5410	2
5412	3
5413	1
5414	2
5415	4
5416	4
5417	2
5418	1
5419	3
5420	1
5421	3
5422	1
5424	1
5425	3
5426	1
5428	3
5429	4
5431	2
5433	2
5434	1
5436	2
5437	1
5438	2
5439	2
5442	1
5443	3
5444	1
5445	2
5446	1
5447	1
5448	2
5449	1
5450	2
5452	2
5454	1
5455	2
5458	3
5459	2
5460	3
5461	2
5464	2
5465	1
5466	1
5467	2
5468	1
5469	1
5470	2
5471	1
5472	1
5473	4
5474	2
5476	4
5477	2
5478	1
5479	2
5480	3
5481	3
5482	1
5483	3
5484	1
5485	3
5486	2
5487	2
5488	5
5489	1
5490	1
5493	1
5494	4
5495	1
5496	2
5497	1
5498	1
5499	1
5500	4
5501	2
5504	1
5505	1
5506	3
5507	2
5508	1
5509	1
5510	1
5514	1
5515	3
5516	1
5517	2
5518	1
5519	3
5520	5
5521	1
5522	1
5523	3
5524	2
5525	2
5526	4
5527	1
5528	1
5529	1
5531	1
5533	1
5534	3
5535	2
5536	1
5537	1
5538	3
5540	2
5541	2
5542	5
5544	1
5545	1
5547	2
5548	1
5549	5
5550	3
5551	2
5552	3
5553	1
5554	1
5556	1
5557	4
5558	2
5560	1
5561	2
5562	2
5564	2
5565	3
5566	1
5567	1
5568	2
5569	2
5570	1
5571	1
5572	1
5573	1
5575	3
5576	3
5577	2
5578	1
5579	1
5581	2
5582	2
5583	6
5584	4
5585	1
5586	1
5588	2
5589	3
5590	2
5591	2
5593	2
5594	3
5595	1
5598	3
5599	1
5601	2
5602	3
5603	3
5604	1
5605	2
5606	1
5607	3
5608	1
5609	1
5611	4
5612	1
5613	1
5614	2
5617	1
5618	2
5619	3
5620	3
5621	3
5622	2
5623	3
5624	3
5625	4
5626	3
5627	1
5629	1
5630	1
5631	3
5632	2
5633	1
5635	1
5636	3
5637	1
5639	2
5640	3
5641	1
5642	1
5643	1
5644	1
5647	3
5648	2
5649	1
5650	2
5651	4
5652	4
5653	3
5654	2
5655	1
5656	2
5657	2
5658	1
5659	3
5663	1
5664	3
5665	3
5666	1
5667	3
5669	1
5670	1
5671	4
5673	6
5674	3
5675	1
5676	1
5677	1
5678	1
5679	1
5680	3
5681	3
5682	3
5683	4
5684	2
5685	5
5686	3
5688	1
5692	3
5693	2
5694	4
5695	1
5697	4
5698	2
5699	1
5700	1
5701	3
5702	2
5704	1
5705	1
5706	5
5707	4
5708	2
5709	3
5710	2
5713	1
5715	1
5716	3
5717	3
5718	3
5720	5
5721	1
5722	2
5723	2
5724	1
5725	2
5726	2
5727	1
5728	1
5730	1
5732	3
5733	2
5734	2
5735	4
5736	2
5737	1
5738	1
5741	2
5742	1
5743	1
5744	1
5745	1
5746	2
5748	2
5749	2
5750	2
5752	1
5754	4
5755	2
5756	3
5757	1
5758	2
5759	2
5760	1
5761	1
5762	1
5763	3
5764	1
5765	1
5766	2
5767	6
5768	2
5769	2
5771	2
5772	1
5773	1
5774	1
5775	1
5776	5
5778	1
5780	1
5783	1
5785	4
5786	1
5787	2
5788	3
5789	3
5790	1
5791	3
5792	2
5794	1
5795	1
5796	1
5797	1
5798	1
5799	1
5800	3
5802	1
5803	1
5804	2
5806	3
5807	1
5809	1
5810	1
5812	2
5813	1
5814	1
5815	5
5816	1
5817	1
5818	1
5819	1
5821	1
5822	2
5823	2
5825	2
5826	3
5827	2
5829	2
5830	1
5831	2
5832	1
5833	2
5834	2
5835	1
5836	1
5837	1
5838	1
5839	3
5840	2
5841	5
5842	2
5843	2
5844	3
5845	2
5846	2
5847	3
5848	3
5849	3
5850	2
5853	2
5854	1
5855	1
5856	2
5857	2
5858	3
5859	3
5860	2
5861	1
5862	3
5863	1
5864	4
5865	3
5866	1
5867	1
5868	1
5870	1
5871	2
5872	2
5873	1
5874	2
5876	5
5877	2
5878	3
5879	1
5881	4
5883	1
5884	4
5887	2
5888	2
5889	1
5890	4
5893	5
5894	2
5895	2
5896	2
5897	1
5898	3
5899	2
5901	2
5902	2
5903	1
5904	1
5905	3
5907	1
5908	2
5909	2
5911	1
5912	2
5913	2
5914	1
5915	1
5916	1
5917	1
5919	1
5920	1
5922	3
5923	1
5924	1
5925	1
5926	3
5927	2
5928	1
5929	3
5930	1
5932	2
5934	1
5935	2
5936	3
5937	1
5938	1
5940	3
5942	1
5943	4
5944	2
5945	2
5946	3
5947	3
5948	1
5949	1
5950	1
5952	2
5953	3
5954	3
5955	1
5956	1
5957	1
5958	3
5959	2
5960	4
5961	2
5962	3
5963	1
5964	3
5965	1
5966	1
5967	1
5968	1
5971	1
5974	1
5976	2
5977	1
5978	2
5979	1
5981	1
5982	2
5985	2
5987	2
5988	2
5989	2
5991	1
5992	1
5993	1
5994	2
5996	1
5997	1
5999	4
6000	3
6001	1
6004	2
6005	4
6007	4
6008	3
6009	1
6011	2
6012	2
6013	3
6014	2
6015	3
6016	1
6017	4
6018	1
6019	1
6021	3
6022	2
6024	1
6025	2
6026	4
6027	2
6028	3
6031	1
6032	2
6033	1
6034	1
6037	1
6038	1
6039	2
6040	3
6041	1
6042	2
6043	2
6044	4
6045	2
6046	1
6048	2
6050	1
6051	1
6052	1
6055	2
6057	3
6058	2
6059	3
6060	1
6061	1
6063	1
6064	3
6065	2
6067	1
6068	1
6069	3
6070	2
6072	1
6073	1
6074	1
6076	3
6077	1
6079	4
6081	2
6082	2
6083	1
6087	3
6088	4
6090	2
6092	2
6094	2
6095	1
6097	2
6098	1
6099	1
6100	2
6101	1
6102	1
6103	2
6104	4
6105	1
6107	1
6108	4
6109	2
6110	2
6111	1
6112	1
6114	1
6115	1
6116	1
6118	4
6119	3
6120	3
6121	1
6123	2
6124	1
6126	1
6127	2
6130	1
6131	2
6134	3
6135	1
6137	3
6138	1
6139	2
6140	1
6141	1
6142	2
6144	2
6146	1
6147	1
6151	2
6152	2
6153	1
6154	2
6155	3
6156	2
6159	1
6161	2
6164	2
6165	2
6167	1
6168	6
6169	1
6170	1
6171	2
6172	1
6173	3
6174	1
6175	1
6178	3
6180	2
6181	2
6182	1
6183	2
6185	2
6186	4
6188	1
6189	2
6190	1
6191	1
6192	1
6193	1
6195	1
6196	2
6197	1
6198	1
6199	2
6200	1
6201	3
6202	2
6203	2
6205	2
6206	2
6207	2
6208	2
6210	2
6211	1
6212	1
6213	1
6214	2
6217	2
6218	1
6219	2
6220	3
6221	4
6223	3
6224	2
6225	1
6226	2
6227	2
6228	1
6230	2
6231	2
6232	2
6233	1
6235	1
6238	1
6239	1
6241	1
6242	3
6243	2
6244	1
6245	1
6247	4
6248	2
6249	3
6250	1
6251	1
6252	2
6253	1
6258	1
6259	1
6260	2
6261	2
6262	1
6263	2
6265	1
6267	1
6268	2
6269	1
6271	2
6272	1
6273	2
6274	2
6275	1
6277	3
6278	3
6279	4
6280	1
6281	4
6282	1
6283	1
6284	1
6285	2
6286	2
6287	2
6288	1
6289	1
6290	2
6291	1
6292	1
6293	2
6294	1
6295	1
6297	2
6298	2
6299	3
6300	4
6301	1
6303	2
6304	3
6305	2
6306	2
6308	2
6309	6
6312	2
6313	1
6314	1
6315	3
6316	1
6318	3
6320	1
6322	2
6325	1
6326	1
6327	2
6328	3
6329	1
6330	2
6332	1
6338	1
6339	1
6340	1
6342	2
6346	1
6348	1
6349	2
6351	1
6352	1
6353	2
6355	3
6356	1
6357	1
6359	3
6360	1
6361	2
6362	1
6363	2
6364	2
6365	5
6366	2
6371	1
6372	1
6373	1
6374	1
6375	2
6377	2
6379	3
6380	3
6381	1
6382	2
6386	1
6387	2
6390	2
6392	3
6395	1
6397	1
6398	2
6399	4
6400	2
6402	1
6404	1
6406	4
6407	3
6408	2
6410	1
6411	1
6412	1
6413	1
6414	1
6415	1
6417	4
6419	3
6420	1
6422	2
6423	1
6424	1
6425	1
6426	1
6427	1
6429	1
6431	3
6432	1
6434	1
6436	2
6437	3
6438	1
6439	3
6440	2
6444	1
6445	1
6446	1
6447	1
6448	2
6449	2
6450	1
6451	1
6454	1
6456	2
6457	1
6458	1
6459	3
6460	1
6462	2
6463	3
6464	1
6466	1
6467	1
6468	2
6470	1
6472	5
6474	1
6475	3
6476	1
6477	3
6478	1
6479	1
6481	2
6482	1
6483	2
6485	1
6486	3
6487	2
6488	1
6489	2
6491	1
6492	1
6493	1
6494	1
6495	2
6496	1
6498	1
6502	1
6503	3
6505	4
6506	1
6509	1
6510	2
6511	3
6514	3
6515	2
6516	1
6517	2
6518	6
6519	2
6520	2
6521	1
6522	1
6523	2
6524	1
6525	3
6526	1
6527	2
6528	4
6529	1
6530	1
6531	2
6532	3
6533	3
6534	4
6535	2
6537	1
6538	3
6539	1
6540	1
6541	4
6542	2
6544	1
6545	1
6546	3
6549	1
6550	2
6551	3
6552	1
6553	4
6554	1
6555	2
6556	3
6557	2
6558	1
6559	1
6562	1
6563	2
6566	1
6567	4
6568	1
6570	2
6571	2
6572	1
6573	2
6575	2
6576	1
6578	1
6579	4
6582	3
6584	2
6585	2
6587	2
6588	1
6589	1
6594	1
6597	3
6599	2
6600	2
6601	4
6603	1
6604	2
6605	1
6606	1
