FFQ	125	1	0	0	17	27	8	20	13	18	17	10	18	18	15	20	18	22	23	21	36	39	31	37	55	44	45	60	53	70	69	85	119	104	147	134	189	208	222	324	332	446	883	818	1857	11703	53238	0
FFQ	126	3	0	0	14	22	10	19	20	12	19	20	14	17	12	21	12	28	25	31	29	38	31	40	49	57	55	55	52	75	91	111	110	102	147	122	171	184	269	294	331	427	893	748	1965	12387	52502	0
FFQ	127	0	0	0	12	19	14	9	18	16	25	16	16	16	15	26	25	24	29	26	38	28	38	44	38	55	58	56	79	84	68	101	99	135	143	144	178	219	254	317	336	463	861	759	1954	13353	51426	0
FFQ	128	0	0	0	13	10	15	24	15	16	16	17	18	19	25	20	22	29	31	33	33	43	44	35	61	53	57	61	57	86	66	98	122	106	146	126	186	223	253	299	302	498	889	779	1987	15118	49583	0
FFQ	129	0	0	0	10	26	23	16	28	10	13	20	17	10	16	26	20	19	23	27	37	31	36	38	49	48	57	63	78	68	69	94	118	138	153	126	184	220	277	285	337	465	906	858	2176	15858	48561	0
FFQ	130	87	0	1	14	21	18	16	17	14	16	17	10	13	15	27	20	20	24	29	34	46	32	44	46	44	50	42	63	73	73	104	118	135	140	135	183	204	265	278	359	479	881	825	2141	16672	47789	0
FFQ	131	0	0	0	15	16	19	17	13	18	11	13	23	18	11	24	29	25	26	32	30	40	44	45	49	62	44	53	75	64	70	115	98	125	154	146	195	195	236	304	324	488	858	850	2177	17729	46754	0
FFQ	132	0	0	0	11	22	18	21	13	15	26	19	20	18	19	26	23	22	27	29	41	35	41	43	39	64	56	73	76	76	68	91	125	121	140	139	187	180	268	292	347	480	923	888	2336	18373	45803	0
FFQ	133	0	0	1	13	19	20	14	21	11	14	17	20	20	16	28	27	26	32	34	38	24	32	43	54	52	51	51	71	71	57	98	118	129	159	119	199	219	246	310	335	545	917	844	2333	19599	44587	0
FFQ	134	0	0	0	16	24	29	17	14	15	18	19	10	17	22	20	22	35	23	30	28	31	43	37	41	49	56	53	59	86	83	84	118	115	137	119	157	189	265	276	368	522	908	851	2330	21193	43105	0
FFQ	135	0	0	0	10	18	16	16	17	14	17	19	14	18	16	30	17	19	33	36	31	34	39	38	46	51	42	62	82	74	74	89	109	113	183	128	184	202	275	305	334	524	904	883	2448	22496	41574	0
FFQ	136	0	0	0	12	21	21	17	18	19	15	11	13	17	24	20	27	24	28	44	30	43	35	53	50	48	56	59	79	79	67	80	110	99	163	121	180	206	236	316	338	501	874	893	2513	23873	40201	0
FFQ	137	1	0	0	10	22	18	23	17	16	13	18	25	13	23	28	24	21	30	37	41	33	41	37	51	64	50	50	63	84	87	97	106	115	157	145	172	189	238	275	320	489	868	985	2667	24649	39222	0
FFQ	138	7	0	0	16	16	18	19	21	13	17	13	19	20	23	18	24	28	23	32	31	29	31	45	51	60	69	69	71	76	78	103	94	120	145	131	170	192	248	281	353	522	877	902	2736	25792	38031	0
FFQ	139	0	0	0	15	21	28	18	15	15	30	21	21	13	19	25	22	17	17	24	41	32	43	45	51	64	59	54	68	73	74	95	112	145	171	137	186	192	279	306	343	500	934	959	2856	26192	37302	0
FFQ	140	0	0	0	15	18	12	17	20	16	16	24	19	25	19	20	31	26	22	36	35	39	38	51	49	45	62	63	61	81	68	115	114	111	155	132	154	202	265	284	344	518	901	1009	2860	27114	36428	0
FFQ	141	0	0	1	16	17	17	22	11	17	20	28	22	17	25	31	15	29	40	36	30	39	39	40	56	49	52	60	73	76	68	106	108	115	150	109	175	215	293	325	338	521	913	943	2949	28257	35171	0
FFQ	142	0	0	1	11	21	21	19	18	22	16	19	22	16	18	23	21	29	36	36	34	44	42	39	71	43	49	48	68	67	78	99	117	109	142	147	185	203	256	296	354	522	995	987	3004	28773	34513	0
FFQ	143	0	0	1	10	20	24	16	14	17	16	25	20	20	20	21	25	25	31	27	40	30	44	48	45	40	57	74	83	87	70	90	100	130	144	140	168	178	264	311	340	519	922	955	3145	30751	32527	0
FFQ	144	0	0	1	19	35	24	23	12	21	20	21	30	20	19	27	20	29	39	29	47	34	36	41	41	62	61	64	82	95	55	112	118	120	175	143	189	181	280	289	347	519	850	1020	3268	32740	30276	0
FFQ	145	0	0	1	14	19	20	27	17	17	17	20	14	19	20	28	29	27	25	34	27	41	38	48	69	58	59	56	60	90	72	102	107	118	144	144	179	205	261	286	361	524	860	1055	3173	34829	28320	0
FFQ	146	6	0	0	19	18	20	22	13	22	28	20	15	9	22	26	20	25	30	35	35	45	45	36	59	64	45	63	91	79	70	88	104	124	148	129	166	184	214	286	345	533	855	1041	3434	36775	26226	0
FFQ	147	0	0	0	12	22	12	21	14	18	16	15	22	19	19	18	28	28	29	24	33	41	49	44	49	49	59	78	79	76	72	88	126	122	139	119	159	193	262	312	361	544	880	1114	3777	39046	23446	0
FFQ	148	0	0	0	14	27	14	20	17	18	14	28	26	19	16	23	24	23	20	26	33	36	47	41	38	56	51	67	70	66	57	108	111	118	150	139	171	219	281	277	373	527	857	1103	4122	40843	21344	0
FFQ	149	0	0	0	14	22	21	19	26	18	21	23	15	16	20	22	21	18	30	29	30	50	52	43	61	48	57	57	86	76	73	99	123	129	145	126	187	214	260	310	342	552	904	1177	4168	42710	19220	0
FFQ	150	16	0	1	14	27	14	14	23	17	19	20	20	24	21	33	26	24	26	31	39	38	41	38	45	45	59	65	76	71	62	102	122	127	144	136	183	204	239	297	386	543	861	1090	4411	43881	17959	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	4	53	88	0	0	0	0	0	0	0
MPC	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	7	14	89	0	0
MPC	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	2	1	4	19	93	0	0
MPC	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	4	10	78	0	0
MPC	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	2	1	2	11	90	0	0
MPC	6	0	0	0	1	1	0	3	3	1	0	1	1	0	1	0	2	0	2	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	2	0	0	3	10	81	0	0
MPC	7	0	0	0	0	4	2	5	0	2	1	3	2	0	0	1	1	3	4	1	0	0	1	3	0	2	2	0	0	1	0	1	0	0	0	1	3	0	1	0	0	2	3	3	20	89	0	0
MPC	8	0	0	0	1	4	1	5	2	5	1	1	0	0	1	1	0	1	1	4	2	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	2	2	1	2	14	87	0	0
MPC	9	0	0	0	0	1	4	1	0	2	2	1	0	1	1	1	3	1	2	0	1	0	1	1	1	1	1	3	0	0	0	1	3	1	0	2	1	0	1	0	0	0	2	0	3	3	74	0
MPC	10	0	0	0	0	2	1	4	1	1	2	2	0	0	1	0	0	2	1	1	0	0	2	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	2	2	1	2	2	1	0	5	93	0
MPC	11	0	0	0	0	2	3	1	2	0	0	0	1	0	0	0	1	2	1	1	0	0	2	4	2	1	0	0	0	2	1	2	0	0	1	0	0	1	4	2	2	3	1	1	3	7	87	0
MPC	12	2	0	0	0	2	6	6	4	2	1	3	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	2	0	2	0	0	1	1	3	3	101	0
MPC	13	0	0	0	0	0	1	1	0	4	2	3	2	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	1	0	2	108	0
MPC	14	0	0	0	0	4	3	2	3	1	2	1	0	1	2	1	1	0	2	2	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	3	7	113	0
MPC	15	0	0	0	0	3	5	3	1	1	1	3	1	2	1	1	1	1	1	0	1	0	3	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	2	1	2	2	0	1	2	5	91	0
MPC	16	0	0	0	1	3	9	1	3	3	0	0	1	0	1	1	0	1	3	3	0	0	1	0	1	0	0	1	1	1	0	1	0	0	2	0	1	0	0	1	0	3	2	3	3	3	12	107
MPC	17	0	0	0	0	2	4	8	7	1	3	4	1	0	3	1	0	0	1	2	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	3	3	1	11	97
MPC	18	0	0	0	0	7	6	5	6	5	4	1	4	2	1	0	0	1	1	1	2	1	0	1	1	1	1	1	2	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	6	88
MPC	19	0	0	0	1	4	4	2	8	3	1	5	4	2	1	1	0	1	0	0	0	0	2	1	0	1	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	2	1	1	6	3	5	103
MPC	20	3	0	0	1	5	5	4	4	0	2	5	1	3	1	2	0	2	0	0	1	0	0	0	0	1	1	2	1	0	0	1	0	0	1	1	1	0	0	2	1	1	2	1	2	1	9	105
MPC	21	0	0	0	0	7	6	1	3	5	2	2	0	3	1	3	2	1	0	3	2	0	0	0	1	2	1	0	1	1	0	0	2	1	0	0	0	1	1	1	1	1	0	1	5	3	10	87
MPC	22	5	0	0	1	5	8	11	2	4	2	2	1	1	0	1	3	1	2	1	2	0	1	0	0	1	2	1	0	1	0	0	0	0	2	0	1	0	0	2	0	0	0	1	3	1	5	91
MPC	23	0	0	0	0	5	1	6	2	4	2	4	1	3	1	0	2	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	2	0	2	2	1	0	1	1	3	3	10	106
MPC	24	0	0	0	1	4	4	6	4	2	1	3	3	0	2	2	2	0	0	2	0	1	0	0	4	2	0	0	0	2	0	0	0	0	0	0	1	0	0	1	3	0	1	0	1	4	8	96
MPC	25	1	0	0	0	6	7	4	1	3	2	2	2	1	1	2	0	1	1	1	1	0	0	0	0	1	1	2	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	4	4	7	83
MPC	26	34	0	0	0	7	4	4	4	6	3	1	1	1	2	1	0	1	1	0	0	0	1	0	0	2	0	1	2	1	1	0	0	0	0	0	0	0	0	2	0	0	2	3	0	3	13	90
MPC	27	0	0	0	0	2	9	5	3	3	2	0	0	2	3	1	0	3	2	0	1	0	0	1	4	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	3	2	4	1	10	96
MPC	28	0	0	0	1	6	8	2	5	3	1	1	1	0	1	0	1	1	2	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	3	1	0	8	90
MPC	29	1	0	0	0	8	5	6	2	2	1	1	1	3	2	1	2	0	2	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	1	2	3	8	87
MPC	30	9	0	0	1	4	6	4	8	3	2	4	4	4	5	2	2	0	1	1	1	0	1	0	2	0	1	1	0	0	1	2	0	1	0	0	0	0	1	1	1	1	2	1	2	2	11	91
MPC	31	6	0	0	0	6	7	7	2	5	5	1	1	1	1	4	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	2	10	72
MPC	32	0	0	0	0	5	3	5	2	1	4	2	3	2	0	0	4	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	4	1	12	101
MPC	33	4	0	0	1	3	7	1	6	4	4	3	0	1	2	1	2	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	4	2	4	0	6	99
MPC	34	1	0	0	0	4	2	3	4	4	0	4	1	2	1	3	0	2	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	3	0	4	1	10	103
MPC	35	0	0	0	0	6	5	3	2	3	0	5	2	0	2	0	1	3	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	7	79
MPC	36	0	0	0	0	1	6	6	4	1	5	1	0	2	0	2	3	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	3	2	12	90
MPC	37	3	0	0	1	6	10	5	1	0	4	4	2	2	1	2	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	2	0	1	2	1	7	96
MPC	38	4	0	0	0	2	7	2	1	1	3	2	3	0	2	3	3	3	2	1	1	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	2	1	1	0	1	4	0	10	75
MPC	39	9	0	0	1	5	6	1	3	5	3	0	2	1	2	2	0	1	1	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	3	0	0	0	1	0	9	88
MPC	40	8	0	0	0	2	5	4	3	4	2	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	1	0	1	1	1	3	7	89
MPC	41	0	0	0	0	4	7	5	3	0	1	2	1	0	3	2	1	2	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	2	7	2	9	102
MPC	42	1	0	0	0	2	4	2	2	4	2	3	0	1	1	3	2	2	0	2	0	0	2	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	2	3	3	5	106
MPC	43	1	0	0	0	10	5	9	3	4	2	3	1	2	3	2	1	2	1	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	0	3	1	0	3	7	101
MPC	44	0	0	0	0	6	7	1	3	1	0	2	0	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	0	1	0	0	0	1	1	2	5	1	13	101
MPC	45	2	0	0	0	5	4	2	2	2	1	1	4	2	0	0	0	1	2	2	1	0	0	2	0	1	2	0	2	0	3	0	0	1	1	0	0	1	1	0	1	0	1	0	2	3	14	104
MPC	46	0	0	0	0	4	3	5	3	1	3	2	4	1	1	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	2	0	0	1	6	2	8	90
MPC	47	0	0	0	0	4	1	6	1	3	0	1	2	2	1	1	0	0	2	1	1	0	0	1	1	1	0	0	0	0	1	0	1	2	0	0	0	0	1	2	1	2	1	1	2	4	9	93
MPC	48	0	0	0	0	2	8	6	1	0	1	2	0	0	1	2	0	4	1	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	1	1	0	2	1	1	2	4	9	87
MPC	49	0	0	0	1	4	5	6	3	4	1	3	1	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	2	1	0	1	2	1	5	5	83
MPC	50	1	0	0	0	4	7	2	2	3	0	4	0	1	3	0	2	1	1	3	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	2	3	5	94
MPC	51	0	0	0	0	4	8	3	6	2	0	1	0	1	2	1	2	1	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	78
MPC	52	1	0	0	0	5	3	7	1	3	0	4	1	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	3	1	1	5	8	90
MPC	53	0	0	0	0	5	6	7	4	1	1	1	2	0	2	1	0	0	0	2	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	2	3	4	2	6	103
MPC	54	0	0	0	0	6	4	3	2	3	5	0	1	2	0	2	1	2	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	4	2	8	109
MPC	55	0	0	0	0	2	2	2	4	4	2	1	1	0	2	2	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	2	2	3	1	0	0	0	1	0	0	1	4	6	75
MPC	56	1	0	0	0	13	4	8	4	2	4	1	1	2	3	0	0	1	1	0	0	0	0	0	0	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	3	2	7	87
MPC	57	0	0	0	0	2	8	2	3	1	2	1	4	1	1	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	2	2	6	99
MPC	58	4	0	0	0	3	6	5	4	2	2	2	2	2	4	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3	0	0	1	1	1	3	0	2	5	11	85
MPC	59	2	0	0	0	3	6	3	2	2	0	1	2	1	0	0	1	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	13	109
MPC	60	28	0	0	0	3	6	5	4	0	1	3	3	2	2	1	1	0	1	2	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	2	3	1	16	78
MPC	61	6	0	1	0	2	10	3	2	1	1	3	0	3	4	1	0	1	1	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2	2	2	8	82
MPC	62	1	0	0	0	2	6	4	4	3	3	1	0	3	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	2	3	3	1	16	89
MPC	63	4	0	0	0	5	10	5	6	2	4	1	0	1	1	0	0	1	1	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	7	87
MPC	64	2	0	0	0	10	6	4	4	6	4	1	2	1	0	0	2	1	0	2	0	1	0	1	0	2	1	2	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	2	8	95
MPC	65	0	0	0	0	4	2	2	2	0	3	1	2	0	0	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	2	1	0	1	3	6	67
MPC	66	2	0	0	0	3	4	4	3	1	2	0	0	1	1	2	1	0	0	1	0	0	1	1	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	2	1	1	2	1	2	5	8	75
MPC	67	1	0	0	0	4	9	5	1	3	4	3	3	1	2	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	3	1	0	0	0	0	1	0	0	1	1	0	1	0	3	3	8	87
MPC	68	0	0	0	0	7	4	1	1	0	4	1	2	2	0	1	1	1	3	0	1	1	1	1	0	2	0	0	0	0	0	1	2	0	1	0	1	0	1	1	0	1	2	0	1	3	5	73
MPC	69	1	0	0	0	2	7	2	4	4	0	1	1	1	2	2	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	1	0	1	0	1	0	4	2	5	92
MPC	70	3	0	0	0	3	6	6	3	4	1	1	2	0	2	0	0	1	0	0	0	1	3	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	1	2	2	1	2	3	92
MPC	71	0	0	0	0	3	7	5	8	2	4	2	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	1	1	3	3	93
MPC	72	0	0	0	0	6	5	1	3	4	0	1	0	1	1	1	2	0	1	0	1	2	2	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	2	0	0	4	4	6	95
MPC	73	0	0	0	0	8	6	8	1	2	5	5	2	0	0	0	0	0	0	3	2	2	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	3	87
MPC	74	0	0	0	0	5	5	7	2	5	3	0	2	1	2	0	2	1	2	1	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	0	2	1	0	0	0	2	0	2	5	11	100
MPC	75	0	0	0	0	3	8	5	3	1	4	4	3	0	0	0	1	1	1	0	4	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	2	0	3	8	80
MPC	76	0	0	0	0	7	7	5	6	3	3	0	2	1	0	0	2	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	2	5	72
MPC	77	0	0	0	0	3	4	2	2	2	3	0	0	0	1	1	1	3	0	1	1	3	1	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	2	2	4	4	75
MPC	78	0	0	0	0	1	2	4	4	1	2	0	0	3	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0	1	1	2	2	6	86
MPC	79	0	0	0	0	4	7	2	1	0	2	2	3	1	0	2	1	1	0	0	0	0	1	0	0	0	1	0	1	0	3	0	1	1	0	0	1	0	0	0	0	3	1	0	3	1	6	81
MPC	80	3	0	0	0	3	4	3	2	4	3	4	1	2	1	1	2	1	0	2	2	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	1	1	3	9	82
MPC	81	2	0	0	0	6	6	5	3	3	3	1	4	1	2	1	2	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	3	4	93
MPC	82	4	0	0	0	5	2	3	4	2	1	2	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	4	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	3	10	86
MPC	83	0	0	0	2	4	6	7	2	0	2	3	2	4	1	0	1	1	0	2	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	1	0	0	3	5	80
MPC	84	1	0	0	0	7	1	6	3	5	2	3	3	0	3	2	2	0	2	2	0	0	1	2	0	0	0	2	0	0	0	0	1	1	0	1	0	1	0	1	0	1	3	0	1	4	11	83
MPC	85	0	0	0	0	5	5	4	3	2	0	1	1	0	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	5	95
MPC	86	0	0	0	1	3	2	4	6	1	2	0	0	1	1	0	0	1	2	1	2	1	0	1	2	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	1	1	0	1	4	2	6	92
MPC	87	0	0	0	0	7	6	4	5	3	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	2	2	8	107
MPC	88	1	0	0	0	4	8	3	1	1	0	1	3	2	1	1	0	1	0	0	0	0	0	1	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	4	90
MPC	89	0	0	0	0	6	5	3	1	3	2	2	1	3	3	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	1	1	1	0	1	1	3	8	103
MPC	90	8	0	0	0	5	6	4	5	1	1	2	3	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	1	1	2	1	3	9	98
MPC	91	9	0	0	1	3	9	4	3	1	1	1	3	1	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	9	94
MPC	92	0	0	0	0	3	5	3	2	4	1	2	2	1	1	0	0	0	2	1	2	0	0	1	1	0	2	0	1	0	1	1	0	0	2	0	0	1	0	0	1	3	1	1	1	3	5	104
MPC	93	1	0	0	0	7	7	3	3	3	2	1	0	0	1	0	1	3	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	1	7	12	82
MPC	94	1	0	0	0	6	4	3	3	0	3	2	1	1	1	1	1	1	1	0	1	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	2	5	5	105
MPC	95	2	0	0	0	2	6	3	1	1	2	1	3	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	1	2	6	71
MPC	96	0	0	1	0	4	7	3	5	1	3	2	4	2	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	3	10	89
MPC	97	0	0	0	0	2	5	3	4	4	4	1	5	3	0	0	0	0	4	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	2	1	1	1	0	8	8	95
MPC	98	0	0	0	0	6	2	5	2	2	1	0	0	1	0	2	1	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	4	6	88
MPC	99	0	0	0	0	4	4	6	1	2	3	2	3	1	0	2	2	0	1	0	1	0	1	0	0	1	0	0	2	0	0	0	1	0	2	0	1	0	0	0	1	0	2	2	1	0	3	89
MPC	100	0	0	0	0	5	3	4	5	1	4	6	0	3	1	1	0	2	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	3	3	3	9	94
MPC	101	0	0	0	0	2	7	6	2	4	4	4	0	2	5	1	2	0	1	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	1	3	3	10	95
MPC	102	1	0	0	0	3	7	3	3	5	4	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	2	0	0	1	1	1	4	8	86
MPC	103	6	0	0	0	7	5	2	2	4	4	1	1	1	3	1	0	2	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	1	4	9	79
MPC	104	0	0	0	0	1	7	4	5	3	1	1	1	0	1	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	2	4	5	93
MPC	105	0	0	0	0	4	5	4	3	2	2	1	0	1	1	1	0	0	2	1	1	1	0	3	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	2	0	1	10	92
MPC	106	0	0	0	1	3	2	5	4	4	3	1	2	2	3	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1	2	9	77
MPC	107	2	0	0	0	6	5	1	5	0	2	0	1	0	1	1	0	3	2	0	2	0	2	0	1	1	1	1	0	0	0	3	0	1	0	1	0	0	1	1	1	1	1	2	3	2	8	92
MPC	108	5	0	0	0	8	2	5	3	5	5	2	2	0	0	0	4	0	1	0	2	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	3	3	4	6	84
MPC	109	0	0	0	0	6	4	1	3	2	2	0	1	3	1	1	1	1	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	4	0	0	1	1	3	7	81
MPC	110	0	0	0	0	2	8	7	3	4	2	1	2	0	0	1	1	0	0	2	0	1	0	0	0	1	0	0	2	0	0	1	1	0	0	0	1	0	0	2	0	1	0	0	2	1	13	79
MPC	111	0	0	0	1	1	10	2	1	0	2	3	2	0	1	5	1	0	1	0	1	0	2	1	1	2	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	2	4	4	7	95
